number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
3-комнатная квартира,26000000.0,2.0,58.0,2.0,,,1955.0,3,раздельный,полностью меблирована
2-комнатная квартира,50000000.0,8.0,75.0,21.0,Central Avenue,монолитный,2022.0,3,раздельный,пустая
2-комнатная квартира,60000000.0,4.0,83.0,10.0,Izumrud Residence,монолитный,2016.0,3,2 с/у и более,полностью меблирована
2-комнатная квартира,28000000.0,,54.0,,Agat,монолитный,2021.0,3,совмещенный,
2-комнатная квартира,39000000.0,16.0,63.0,17.0,Асыл Тау,монолитный,2016.0,2.7,,
3-комнатная квартира,52000000.0,17.0,100.0,17.0,,,,3,2 с/у и более,частично меблирована
1-комнатная квартира,28800000.0,7.0,60.0,12.0,,,2022.0,3,,
1-комнатная квартира,11000000.0,5.0,26.0,5.0,,,1977.0,,раздельный,частично меблирована
3-комнатная квартира,111999000.0,3.0,134.0,6.0,Наурыз,монолитный,2011.0,3,,
1-комнатная квартира,18500000.0,1.0,31.0,5.0,,,1977.0,,совмещенный,полностью меблирована
1-комнатная квартира,29999000.0,6.0,39.1,12.0,Jazz-квартал,монолитный,2020.0,3,,
2-комнатная квартира,27900000.0,9.0,40.0,12.0,Акварель,монолитный,2021.0,2.74,совмещенный,полностью меблирована
4-комнатная квартира,140000000.0,4.0,160.0,6.0,Солнечная Долина,монолитный,2012.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,19490000.0,2.0,42.0,5.0,,,1978.0,2.8,совмещенный,пустая
2-комнатная квартира,34050000.0,9.0,60.0,16.0,Riviera,,2021.0,3,,
3-комнатная квартира,29500000.0,5.0,73.0,5.0,,,1987.0,,раздельный,частично меблирована
3-комнатная квартира,40000000.0,1.0,68.0,5.0,,,1978.0,,раздельный,частично меблирована
1-комнатная квартира,27500000.0,8.0,47.6,16.0,Riviera,монолитный,2021.0,2.85,совмещенный,пустая
4-комнатная квартира,83792769.0,7.0,123.0,16.0,Terra,монолитный,2021.0,2.85,,
2-комнатная квартира,41265000.0,9.0,55.02,16.0,Terra,монолитный,2021.0,2.85,,пустая
3-комнатная квартира,67153229.0,7.0,104.0,16.0,Terra,монолитный,2021.0,2.85,,
2-комнатная квартира,35200000.0,10.0,60.0,10.0,Керемет,монолитный,2006.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,70630000.0,10.0,100.9,16.0,Braun,монолитный,2021.0,2.85,,
3-комнатная квартира,105000000.0,2.0,177.0,6.0,,,2015.0,,2 с/у и более,полностью меблирована
1-комнатная квартира,26407400.0,3.0,47.25,12.0,Four Seasons,монолитный,2022.0,3.3,,
2-комнатная квартира,41500000.0,13.0,60.0,13.0,,,2015.0,,совмещенный,
2-комнатная квартира,38000000.0,9.0,56.0,12.0,Zodiac,,2017.0,3,раздельный,полностью меблирована
2-комнатная квартира,49900000.0,9.0,68.0,10.0,Престиж,монолитный,2019.0,2.8,совмещенный,полностью меблирована
3-комнатная квартира,185000000.0,1.0,150.0,3.0,Hyde Park,,2020.0,3.2,2 с/у и более,полностью меблирована
3-комнатная квартира,58000000.0,12.0,98.9,14.0,КУАТ на Ескараева,монолитный,2006.0,3,2 с/у и более,полностью меблирована
1-комнатная квартира,42000000.0,9.0,55.0,21.0,Central Avenue,монолитный,2021.0,3,совмещенный,
2-комнатная квартира,33500000.0,9.0,58.5,16.0,Riviera,монолитный,2021.0,2.85,совмещенный,пустая
4-комнатная квартира,68000000.0,12.0,170.0,14.0,КУАТ на Масанчи - Абая,монолитный,2008.0,3,2 с/у и более,частично меблирована
4-комнатная квартира,110000000.0,5.0,165.0,22.0,Бухар Жырау Тауэрс,кирпичный,2006.0,3,2 с/у и более,
3-комнатная квартира,20500000.0,4.0,54.0,4.0,,,1960.0,,совмещенный,
3-комнатная квартира,23500000.0,4.0,57.0,4.0,,,1978.0,,совмещенный,полностью меблирована
2-комнатная квартира,25500000.0,2.0,45.4,4.0,,,1963.0,2.6,совмещенный,пустая
2-комнатная квартира,27000000.0,4.0,57.0,4.0,,,1969.0,,раздельный,
2-комнатная квартира,33500000.0,3.0,61.0,8.0,,,1977.0,,раздельный,
3-комнатная квартира,67000000.0,5.0,138.8,15.0,,,2007.0,,,
4-комнатная квартира,199999000.0,2.0,165.0,3.0,Royal Gardens,монолитный,2016.0,3.3,2 с/у и более,частично меблирована
2-комнатная квартира,20899000.0,5.0,45.0,5.0,,панельный,1979.0,,,
2-комнатная квартира,38000000.0,4.0,60.0,12.0,Аманат,монолитный,2017.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,58000000.0,6.0,88.0,12.0,Аманат,монолитный,2017.0,2.7,раздельный,полностью меблирована
1-комнатная квартира,47700000.0,21.0,56.5,21.0,Central Avenue,монолитный,2019.0,3.3,,
4-комнатная квартира,48000000.0,2.0,105.0,3.0,Famous Town,монолитный,2021.0,3.3,2 с/у и более,пустая
2-комнатная квартира,39500000.0,7.0,64.0,16.0,Jazz-квартал,,2021.0,3,2 с/у и более,
2-комнатная квартира,28000000.0,2.0,42.0,5.0,,панельный,1978.0,2.65,совмещенный,полностью меблирована
6-комнатная квартира,120000000.0,14.0,270.0,15.0,,,2012.0,,2 с/у и более,частично меблирована
3-комнатная квартира,22500000.0,1.0,58.0,3.0,,,1960.0,2.5,совмещенный,полностью меблирована
4-комнатная квартира,128000000.0,5.0,203.0,9.0,,,2014.0,,2 с/у и более,частично меблирована
4-комнатная квартира,111000000.0,10.0,150.0,16.0,,,2016.0,,2 с/у и более,частично меблирована
3-комнатная квартира,120000000.0,4.0,125.0,6.0,Ботанический Cад,монолитный,2005.0,,2 с/у и более,частично меблирована
2-комнатная квартира,46200000.0,1.0,80.0,12.0,Аманат,монолитный,2019.0,2.8,2 с/у и более,
4-комнатная квартира,110000000.0,4.0,170.0,20.0,,,2016.0,,2 с/у и более,частично меблирована
5-комнатная квартира,101000000.0,13.0,230.0,13.0,,,2016.0,,2 с/у и более,пустая
3-комнатная квартира,26400000.0,3.0,55.0,5.0,,,1979.0,2.8,раздельный,полностью меблирована
4-комнатная квартира,106000000.0,9.0,141.0,16.0,,,2004.0,,2 с/у и более,частично меблирована
3-комнатная квартира,100815000.0,6.0,137.0,7.0,,,2010.0,,2 с/у и более,частично меблирована
4-комнатная квартира,85500000.0,7.0,140.0,9.0,Ботанический Бульвар,монолитный,2013.0,,2 с/у и более,частично меблирована
4-комнатная квартира,100000000.0,3.0,145.0,6.0,Remizovka,монолитный,2015.0,,,частично меблирована
2-комнатная квартира,59000000.0,20.0,91.0,21.0,Өркендеу,монолитный,2020.0,,2 с/у и более,
4-комнатная квартира,100000000.0,11.0,141.0,12.0,,,2020.0,,2 с/у и более,частично меблирована
3-комнатная квартира,81500000.0,10.0,120.0,14.0,Izumrud Residence,монолитный,2017.0,3,2 с/у и более,полностью меблирована
5-комнатная квартира,74500000.0,6.0,131.0,10.0,,,2018.0,,2 с/у и более,пустая
4-комнатная квартира,76500000.0,3.0,119.0,10.0,,,2008.0,,2 с/у и более,частично меблирована
4-комнатная квартира,81500000.0,12.0,127.0,25.0,Mega Tower Almaty,монолитный,2008.0,,2 с/у и более,полностью меблирована
4-комнатная квартира,81000000.0,3.0,125.0,6.0,,,2016.0,,,частично меблирована
4-комнатная квартира,59500000.0,6.0,120.0,10.0,,,2018.0,,2 с/у и более,частично меблирована
4-комнатная квартира,59000000.0,7.0,125.0,17.0,,,2013.0,,2 с/у и более,частично меблирована
4-комнатная квартира,75000000.0,7.0,125.0,10.0,,,2016.0,,2 с/у и более,частично меблирована
4-комнатная квартира,77500000.0,3.0,138.0,16.0,,,2007.0,,2 с/у и более,частично меблирована
2-комнатная квартира,27000000.0,5.0,48.0,16.0,Толе би Тау,монолитный,2011.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,70000000.0,6.0,120.0,17.0,,,2013.0,,2 с/у и более,частично меблирована
2-комнатная квартира,46000000.0,3.0,82.7,3.0,Forum Residence,монолитный,2021.0,,2 с/у и более,
2-комнатная квартира,19000000.0,2.0,44.0,4.0,,,1963.0,,совмещенный,частично меблирована
4-комнатная квартира,70000000.0,5.0,130.0,12.0,,,2016.0,,2 с/у и более,частично меблирована
4-комнатная квартира,69500000.0,15.0,126.0,16.0,Шахристан,монолитный,2013.0,,2 с/у и более,частично меблирована
3-комнатная квартира,63300000.0,11.0,95.0,12.0,Аманат,монолитный,2016.0,,2 с/у и более,частично меблирована
4-комнатная квартира,63000000.0,8.0,101.0,9.0,,,2016.0,,2 с/у и более,пустая
1-комнатная квартира,17500000.0,4.0,32.2,5.0,,,1982.0,2.85,совмещенный,частично меблирована
4-комнатная квартира,66500000.0,11.0,140.0,12.0,,,2016.0,,2 с/у и более,частично меблирована
4-комнатная квартира,65000000.0,5.0,137.0,12.0,,монолитный,2016.0,,2 с/у и более,частично меблирована
3-комнатная квартира,60000000.0,4.0,113.9,10.0,Forum Residence,,2021.0,3,,
3-комнатная квартира,23000000.0,4.0,56.0,4.0,,,1965.0,2.6,совмещенный,полностью меблирована
4-комнатная квартира,150000000.0,7.0,124.0,9.0,Сакура,монолитный,2020.0,3,2 с/у и более,полностью меблирована
3-комнатная квартира,41500000.0,8.0,74.0,9.0,,,,,раздельный,полностью меблирована
3-комнатная квартира,60000000.0,8.0,124.0,17.0,Айгерим,,2013.0,,,
4-комнатная квартира,56000000.0,11.0,135.0,12.0,Бай–тал,монолитный,2016.0,,2 с/у и более,частично меблирована
3-комнатная квартира,53000000.0,7.0,103.0,18.0,,,2015.0,,2 с/у и более,частично меблирована
3-комнатная квартира,54500000.0,3.0,86.0,6.0,,,2014.0,,2 с/у и более,частично меблирована
3-комнатная квартира,55000000.0,5.0,94.0,21.0,,,2016.0,,2 с/у и более,частично меблирована
2-комнатная квартира,22000000.0,3.0,45.0,4.0,,,1989.0,2.5,совмещенный,частично меблирована
3-комнатная квартира,50000000.0,3.0,72.0,3.0,,,1960.0,2.6,раздельный,полностью меблирована
3-комнатная квартира,29999000.0,3.0,58.0,4.0,,,1970.0,2.5,раздельный,частично меблирована
3-комнатная квартира,36500000.0,3.0,67.5,5.0,,,1984.0,,раздельный,частично меблирована
3-комнатная квартира,27000000.0,2.0,58.0,4.0,,кирпичный,1963.0,3,совмещенный,полностью меблирована
3-комнатная квартира,31000000.0,2.0,57.1,5.0,,,1982.0,2.8,раздельный,пустая
3-комнатная квартира,52500000.0,9.0,96.0,10.0,,,2010.0,,2 с/у и более,частично меблирована
3-комнатная квартира,50000000.0,4.0,83.0,12.0,,,2016.0,,2 с/у и более,частично меблирована
3-комнатная квартира,51000000.0,10.0,99.0,14.0,КУАТ на Ескараева,монолитный,2008.0,,2 с/у и более,частично меблирована
4-комнатная квартира,89000000.0,6.0,164.0,6.0,Тан Нуры,монолитный,2015.0,,,
2-комнатная квартира,57900000.0,2.0,90.0,14.0,Дуэт,кирпичный,2004.0,3.2,раздельный,частично меблирована
6-комнатная квартира,130000000.0,12.0,265.0,12.0,Аэлита,монолитный,2006.0,3,2 с/у и более,полностью меблирована
2-комнатная квартира,22000000.0,2.0,45.1,4.0,,,1962.0,,,
2-комнатная квартира,57000000.0,13.0,102.0,13.0,NS – Tau,монолитный,2015.0,2.8,2 с/у и более,пустая
3-комнатная квартира,50000000.0,8.0,99.0,16.0,,,2009.0,,совмещенный,частично меблирована
2-комнатная квартира,25500000.0,4.0,55.0,9.0,,,1994.0,,,
1-комнатная квартира,18600000.0,2.0,32.2,12.0,Sholpan City,монолитный,2021.0,,,
4-комнатная квартира,48000000.0,9.0,102.0,10.0,,,2018.0,,2 с/у и более,частично меблирована
3-комнатная квартира,48500000.0,6.0,84.0,12.0,,,2016.0,,2 с/у и более,частично меблирована
3-комнатная квартира,48500000.0,12.0,80.0,13.0,,монолитный,2016.0,,совмещенный,частично меблирована
2-комнатная квартира,39900000.0,5.0,68.0,10.0,Galileo Terrace,монолитный,2021.0,3,,
4-комнатная квартира,47800000.0,16.0,98.0,17.0,,,2016.0,,2 с/у и более,
3-комнатная квартира,25499000.0,2.0,58.0,4.0,,,1962.0,2.8,совмещенный,пустая
3-комнатная квартира,47700000.0,11.0,116.0,13.0,,,2016.0,,раздельный,частично меблирована
1-комнатная квартира,18000000.0,1.0,33.0,5.0,,,1980.0,,совмещенный,
4-комнатная квартира,55000000.0,4.0,107.0,5.0,,,1974.0,2.7,раздельный,частично меблирована
3-комнатная квартира,26500000.0,3.0,62.0,4.0,,,1971.0,,совмещенный,частично меблирована
1-комнатная квартира,28800000.0,16.0,40.0,16.0,Шахристан,монолитный,2015.0,,,
1-комнатная квартира,18000000.0,9.0,40.0,9.0,,,1986.0,,совмещенный,
1-комнатная квартира,21000000.0,7.0,38.0,12.0,Акварель,монолитный,2021.0,2.74,совмещенный,
3-комнатная квартира,26500000.0,3.0,59.0,5.0,,,1976.0,,раздельный,частично меблирована
3-комнатная квартира,55000000.0,15.0,87.0,15.0,Асыл Тау,монолитный,2016.0,2.7,раздельный,
3-комнатная квартира,45000000.0,16.0,80.0,18.0,Шахристан,монолитный,2015.0,2.8,совмещенный,
1-комнатная квартира,22400000.0,5.0,31.0,5.0,,,,,,полностью меблирована
3-комнатная квартира,35000000.0,1.0,62.3,5.0,,,1975.0,2.5,совмещенный,полностью меблирована
1-комнатная квартира,24000000.0,6.0,42.6,9.0,,,1995.0,,совмещенный,частично меблирована
4-комнатная квартира,69000000.0,4.0,150.0,13.0,Гаухартас,монолитный,2009.0,3,2 с/у и более,полностью меблирована
3-комнатная квартира,27799000.0,5.0,58.6,5.0,,,1981.0,,раздельный,частично меблирована
4-комнатная квартира,59000000.0,10.0,107.0,21.0,Тенгиз Тауэрс,монолитный,2017.0,3,2 с/у и более,
3-комнатная квартира,71000000.0,7.0,123.4,19.0,Тенгиз Тауэрс,монолитный,2009.0,,,
1-комнатная квартира,16200000.0,1.0,31.0,5.0,,,1976.0,2.7,совмещенный,полностью меблирована
4-комнатная квартира,81000000.0,5.0,120.0,7.0,Сакура,монолитный,2020.0,3.3,2 с/у и более,частично меблирована
2-комнатная квартира,55000000.0,15.0,76.8,15.0,,,,,,
1-комнатная квартира,27000000.0,6.0,40.0,12.0,,,2017.0,,совмещенный,частично меблирована
1-комнатная квартира,32000000.0,7.0,47.0,12.0,Асыл Тау,монолитный,2019.0,2.8,совмещенный,полностью меблирована
4-комнатная квартира,37000000.0,5.0,80.0,5.0,,,1980.0,2.75,,полностью меблирована
3-комнатная квартира,61000000.0,13.0,110.0,25.0,Mega Tower Almaty,монолитный,2007.0,,раздельный,частично меблирована
3-комнатная квартира,90000000.0,8.0,121.0,8.0,4YOU,монолитный,2021.0,3,2 с/у и более,пустая
3-комнатная квартира,64500000.0,3.0,108.0,7.0,Сакура,монолитный,2020.0,3.3,,
2-комнатная квартира,60000000.0,3.0,70.0,3.0,,,2020.0,3,раздельный,
2-комнатная квартира,52000000.0,13.0,83.0,14.0,Алтын Заман,монолитный,2006.0,3,2 с/у и более,частично меблирована
4-комнатная квартира,120000000.0,2.0,132.0,6.0,Наурыз-2,монолитный,2016.0,3,2 с/у и более,полностью меблирована
3-комнатная квартира,75000000.0,4.0,128.0,14.0,Алтын Заман,монолитный,2005.0,3,2 с/у и более,частично меблирована
1-комнатная квартира,30000000.0,5.0,47.0,12.0,Асыл Тау,монолитный,2019.0,,совмещенный,частично меблирована
4-комнатная квартира,82000000.0,2.0,213.0,2.0,,,2003.0,,2 с/у и более,частично меблирована
2-комнатная квартира,22500000.0,2.0,42.0,5.0,,панельный,1978.0,2.65,совмещенный,полностью меблирована
3-комнатная квартира,50500000.0,4.0,85.0,13.0,NS – Tau,монолитный,2016.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,50000000.0,1.0,78.9,9.0,,,1995.0,2.7,раздельный,частично меблирована
3-комнатная квартира,47000000.0,13.0,80.7,16.0,Шахристан,монолитный,2009.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,7200000.0,2.0,18.5,5.0,,,1972.0,3,,частично меблирована
3-комнатная квартира,115000000.0,12.0,135.0,20.0,Нурлы Тау,монолитный,2006.0,3,2 с/у и более,полностью меблирована
2-комнатная квартира,18500000.0,2.0,42.0,4.0,,кирпичный,1962.0,,совмещенный,частично меблирована
1-комнатная квартира,18500000.0,5.0,31.0,5.0,,,,,,
2-комнатная квартира,40000000.0,6.0,71.58,12.0,Асыл Тобе,,2021.0,,,
3-комнатная квартира,28000000.0,5.0,60.0,5.0,,,1974.0,,раздельный,частично меблирована
3-комнатная квартира,26000000.0,4.0,58.7,5.0,,,1978.0,,совмещенный,
2-комнатная квартира,38000000.0,6.0,66.0,16.0,Астана,монолитный,2009.0,3,,полностью меблирована
1-комнатная квартира,5600000.0,5.0,14.0,5.0,,,1982.0,,,полностью меблирована
4-комнатная квартира,39950000.0,5.0,84.0,5.0,,,1990.0,,раздельный,
4-комнатная квартира,131000000.0,7.0,155.7,21.0,AFD Plaza,монолитный,2016.0,3,2 с/у и более,полностью меблирована
4-комнатная квартира,86000000.0,10.0,140.0,14.0,КУАТ на Ескараева,монолитный,2006.0,3,2 с/у и более,полностью меблирована
4-комнатная квартира,84500000.0,6.0,132.0,13.0,Вавилон,монолитный,2016.0,,2 с/у и более,частично меблирована
2-комнатная квартира,63000000.0,2.0,80.0,5.0,Солнечная Долина,монолитный,2015.0,,2 с/у и более,частично меблирована
2-комнатная квартира,36000000.0,13.0,75.0,16.0,Дом на Абая,монолитный,2020.0,,,
3-комнатная квартира,27500000.0,2.0,59.0,5.0,,,1980.0,,совмещенный,полностью меблирована
2-комнатная квартира,21900000.0,5.0,42.0,5.0,,,1980.0,,совмещенный,частично меблирована
3-комнатная квартира,97000000.0,9.0,132.0,21.0,AFD Plaza,монолитный,2015.0,3,,
3-комнатная квартира,38000000.0,5.0,75.0,5.0,,,1991.0,,раздельный,частично меблирована
2-комнатная квартира,33500000.0,1.0,59.0,18.0,Алтын Булак 1,монолитный,2012.0,3.1,совмещенный,полностью меблирована
3-комнатная квартира,41000000.0,3.0,71.0,5.0,,,1983.0,2.8,раздельный,частично меблирована
2-комнатная квартира,37000000.0,6.0,47.0,25.0,Mega Tower Almaty,монолитный,2015.0,2.8,,
3-комнатная квартира,26800000.0,1.0,61.0,5.0,,,1976.0,2.5,раздельный,частично меблирована
2-комнатная квартира,37800000.0,14.0,56.0,16.0,Terra,монолитный,2021.0,2.85,,
3-комнатная квартира,30000000.0,4.0,62.0,5.0,,,1978.0,,,
2-комнатная квартира,32500000.0,3.0,52.3,7.0,,,2019.0,2.85,,
1-комнатная квартира,28900000.0,16.0,39.0,16.0,Шахристан,,2010.0,,,
2-комнатная квартира,51000000.0,2.0,58.8,3.0,Mountain Drive,монолитный,2018.0,3,,частично меблирована
3-комнатная квартира,28000000.0,4.0,56.1,5.0,,,1974.0,,раздельный,частично меблирована
2-комнатная квартира,34500000.0,2.0,49.8,9.0,,,1996.0,,раздельный,частично меблирована
2-комнатная квартира,32500000.0,4.0,58.0,9.0,,,1989.0,,раздельный,
2-комнатная квартира,25000000.0,2.0,39.0,4.0,,,1964.0,2.5,совмещенный,частично меблирована
3-комнатная квартира,26200000.0,4.0,58.0,5.0,,,1976.0,,совмещенный,частично меблирована
2-комнатная квартира,29000000.0,5.0,52.0,5.0,,,1996.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,29000000.0,6.0,64.19,16.0,Terracotta,монолитный,2022.0,3,совмещенный,
2-комнатная квартира,20000000.0,5.0,46.0,5.0,,панельный,1976.0,,раздельный,
2-комнатная квартира,22500000.0,2.0,45.0,5.0,,,1977.0,,,
5-комнатная квартира,85000000.0,1.0,120.0,5.0,,,1990.0,2.7,2 с/у и более,частично меблирована
3-комнатная квартира,24200000.0,5.0,60.0,5.0,,панельный,1972.0,,,
3-комнатная квартира,28700000.0,4.0,59.7,5.0,,,1974.0,,,
2-комнатная квартира,36000000.0,4.0,48.0,17.0,4YOU,монолитный,2020.0,3,совмещенный,пустая
4-комнатная квартира,160000000.0,4.0,160.0,6.0,Ботанический Cад,монолитный,2004.0,3,2 с/у и более,
3-комнатная квартира,28500000.0,5.0,64.0,5.0,,,1976.0,,,
3-комнатная квартира,55800000.0,2.0,110.0,6.0,Сакура,монолитный,2017.0,3.3,2 с/у и более,пустая
3-комнатная квартира,28000000.0,4.0,56.0,5.0,,,1974.0,,,
3-комнатная квартира,26200000.0,4.0,58.0,5.0,,,1976.0,,,
1-комнатная квартира,19000000.0,4.0,33.9,5.0,,,1983.0,,совмещенный,
2-комнатная квартира,18000000.0,1.0,40.0,4.0,,,1963.0,2.7,совмещенный,пустая
5-комнатная квартира,115847600.0,1.0,226.0,3.0,Artville Алма-Арасан (КГ),монолитный,2017.0,,2 с/у и более,
1-комнатная квартира,26000000.0,7.0,50.0,12.0,На Ладыгина,монолитный,2015.0,,,
2-комнатная квартира,26000000.0,4.0,45.0,4.0,,,1975.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,50000000.0,14.0,78.2,15.0,Арай,монолитный,2015.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,28500000.0,4.0,36.0,9.0,Abay 130,монолитный,2019.0,2.85,совмещенный,полностью меблирована
4-комнатная квартира,106000000.0,12.0,140.0,13.0,Верный,монолитный,2020.0,2.85,2 с/у и более,полностью меблирована
3-комнатная квартира,43500000.0,7.0,87.0,12.0,Южный Дуэт,монолитный,2009.0,2.85,,
3-комнатная квартира,104000000.0,3.0,151.0,20.0,Нурлы Тау,монолитный,2006.0,3,2 с/у и более,частично меблирована
3-комнатная квартира,28700000.0,4.0,60.0,5.0,,,1974.0,,раздельный,частично меблирована
3-комнатная квартира,31500000.0,5.0,65.5,5.0,,,1974.0,,раздельный,
3-комнатная квартира,68000000.0,11.0,90.0,13.0,Вавилон,монолитный,2018.0,3,совмещенный,частично меблирована
3-комнатная квартира,52000000.0,12.0,101.0,16.0,,,2017.0,,2 с/у и более,пустая
3-комнатная квартира,48400000.0,4.0,115.0,16.0,,,2010.0,,,полностью меблирована
3-комнатная квартира,24200000.0,2.0,56.0,4.0,,,1960.0,,,
2-комнатная квартира,31000000.0,8.0,54.0,10.0,Gagarin Terrace,монолитный,2016.0,2.85,,
4-комнатная квартира,75000000.0,10.0,150.0,13.0,Аэлита,монолитный,2005.0,3,2 с/у и более,
2-комнатная квартира,22490000.0,2.0,42.0,5.0,,панельный,1978.0,2.65,совмещенный,полностью меблирована
2-комнатная квартира,22500000.0,4.0,45.0,5.0,,,1977.0,2.6,раздельный,частично меблирована
2-комнатная квартира,35800000.0,20.0,77.0,21.0,,,2007.0,,,
2-комнатная квартира,35000000.0,7.0,56.0,12.0,Симфония,монолитный,2017.0,,,
3-комнатная квартира,47170000.0,2.0,89.0,3.0,Famous Town,монолитный,2020.0,3.3,,
5-комнатная квартира,86920000.0,2.0,164.0,3.0,Famous Town,монолитный,2020.0,3.3,2 с/у и более,
2-комнатная квартира,35000000.0,5.0,54.2,5.0,,,1990.0,2.8,раздельный,частично меблирована
3-комнатная квартира,28000000.0,2.0,56.0,5.0,,,1974.0,,раздельный,
2-комнатная квартира,25500000.0,8.0,58.0,14.0,,,2006.0,,,
1-комнатная квартира,23500000.0,1.0,44.4,2.0,,,1957.0,,совмещенный,пустая
3-комнатная квартира,50000000.0,3.0,77.9,5.0,,,1985.0,2.8,раздельный,частично меблирована
3-комнатная квартира,26300000.0,4.0,58.0,5.0,,,1976.0,,,
3-комнатная квартира,26500000.0,2.0,62.0,4.0,,,1963.0,2.6,совмещенный,частично меблирована
4-комнатная квартира,117000000.0,2.0,180.0,20.0,Тенгиз Тауэрс,монолитный,2019.0,3,2 с/у и более,полностью меблирована
2-комнатная квартира,41500000.0,5.0,60.0,10.0,Комфорт,монолитный,2015.0,3,,
1-комнатная квартира,26500000.0,11.0,43.0,12.0,Zodiac,монолитный,2016.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,23800000.0,5.0,60.0,5.0,,,1972.0,,совмещенный,
2-комнатная квартира,28000000.0,5.0,49.3,5.0,,,1980.0,,,
1-комнатная квартира,24900000.0,6.0,56.4,17.0,Terracotta,монолитный,2021.0,3,,
2-комнатная квартира,21000000.0,3.0,45.0,5.0,,,1976.0,2.4,раздельный,полностью меблирована
2-комнатная квартира,34700000.0,2.0,64.1,12.0,,,2015.0,2.7,совмещенный,
2-комнатная квартира,42500000.0,9.0,61.0,14.0,,,2017.0,,,
2-комнатная квартира,38000000.0,9.0,55.0,12.0,Асыл Тау,монолитный,2016.0,2.7,совмещенный,полностью меблирована
4-комнатная квартира,70000000.0,2.0,140.0,20.0,Талисман,монолитный,2011.0,,,
5-комнатная квартира,160000000.0,5.0,165.0,7.0,Солнечная Долина,монолитный,2011.0,3.3,,
2-комнатная квартира,36000000.0,3.0,52.0,9.0,,,2017.0,,,
3-комнатная квартира,44500000.0,11.0,80.0,16.0,,,2012.0,,раздельный,частично меблирована
3-комнатная квартира,41500000.0,6.0,82.0,12.0,,,2011.0,,2 с/у и более,частично меблирована
3-комнатная квартира,43000000.0,13.0,88.0,14.0,,,2006.0,,совмещенный,частично меблирована
3-комнатная квартира,48500000.0,15.0,99.7,16.0,Гаухартас,монолитный,2009.0,3,,
3-комнатная квартира,41000000.0,6.0,83.0,12.0,Акварель,монолитный,2016.0,,2 с/у и более,
2-комнатная квартира,21500000.0,2.0,43.0,5.0,,,1976.0,2.6,совмещенный,полностью меблирована
2-комнатная квартира,42700000.0,6.0,62.2,12.0,Аманат,монолитный,2018.0,,совмещенный,
3-комнатная квартира,24200000.0,5.0,60.0,5.0,,панельный,1972.0,,раздельный,частично меблирована
1-комнатная квартира,27700000.0,5.0,38.0,8.0,4YOU,монолитный,2021.0,2.7,,
2-комнатная квартира,73000000.0,4.0,82.0,6.0,,,,3.2,совмещенный,частично меблирована
2-комнатная квартира,19800000.0,5.0,42.0,5.0,,,1976.0,,совмещенный,
3-комнатная квартира,45000000.0,3.0,86.0,17.0,,,2009.0,,2 с/у и более,частично меблирована
2-комнатная квартира,45000000.0,11.0,70.0,16.0,Өркендеу,монолитный,2018.0,3,раздельный,частично меблирована
3-комнатная квартира,107000000.0,2.0,177.0,6.0,Комильфо,монолитный,2015.0,3,,
2-комнатная квартира,24400000.0,9.0,52.6,9.0,,,1980.0,,,частично меблирована
3-комнатная квартира,58000000.0,15.0,102.0,15.0,Шахристан,монолитный,2014.0,2.85,2 с/у и более,полностью меблирована
5-комнатная квартира,162278278.0,12.0,332.0,13.0,Аэлита,монолитный,2007.0,2.87,2 с/у и более,полностью меблирована
3-комнатная квартира,39400000.0,3.0,80.0,9.0,,,1980.0,,,
2-комнатная квартира,32500000.0,4.0,58.0,9.0,,,1989.0,,,
1-комнатная квартира,17000000.0,1.0,31.0,3.0,,,1962.0,,совмещенный,
1-комнатная квартира,14800000.0,1.0,39.7,4.0,,,1963.0,2.8,совмещенный,
4-комнатная квартира,87000000.0,2.0,190.0,11.0,Керемет,монолитный,2008.0,2.7,,
5-комнатная квартира,162278278.0,12.0,335.0,13.0,Аэлита,монолитный,2008.0,2.87,2 с/у и более,полностью меблирована
1-комнатная квартира,21300000.0,5.0,40.0,5.0,,,1991.0,,совмещенный,
2-комнатная квартира,29500000.0,6.0,48.6,20.0,Дуэт,монолитный,2008.0,2.9,совмещенный,полностью меблирована
5-комнатная квартира,130000000.0,4.0,162.2,8.0,Солнечная Долина,монолитный,2008.0,,2 с/у и более,полностью меблирована
4-комнатная квартира,170000000.0,1.0,220.0,6.0,Байсал,монолитный,2009.0,3,2 с/у и более,полностью меблирована
4-комнатная квартира,103000000.0,2.0,130.0,25.0,Mega Tower Almaty,,2014.0,2.8,,
3-комнатная квартира,25900000.0,2.0,58.0,5.0,,,1976.0,,совмещенный,частично меблирована
