number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
2-комнатная квартира,29400000.0,3.0,72.2,3.0,Nomad City,монолитный,2017,3.0,совмещенный,частично меблирована
3-комнатная квартира,28000000.0,2.0,70.0,5.0,,,1990,2.8,раздельный,
3-комнатная квартира,15600000.0,4.0,58.0,4.0,,,1964,,совмещенный,
1-комнатная квартира,11900000.0,3.0,33.0,3.0,,,1965,,совмещенный,
2-комнатная квартира,14500000.0,3.0,45.0,3.0,,,1967,,раздельный,частично меблирована
2-комнатная квартира,6500000.0,1.0,29.0,4.0,,,1971,,,
1-комнатная квартира,17300000.0,2.0,41.2,5.0,,,2006,2.7,совмещенный,пустая
1-комнатная квартира,5300000.0,2.0,19.0,2.0,,,1969,,,
2-комнатная квартира,15000000.0,1.0,54.5,2.0,,,1960,2.8,раздельный,частично меблирована
1-комнатная квартира,15300000.0,1.0,37.0,3.0,,,1986,,совмещенный,
2-комнатная квартира,19000000.0,4.0,51.4,5.0,,,1989,,раздельный,полностью меблирована
2-комнатная квартира,14000000.0,2.0,52.0,2.0,,,1975,,совмещенный,
3-комнатная квартира,34500000.0,6.0,70.0,9.0,PARASAT,монолитный,2020,,раздельный,полностью меблирована
2-комнатная квартира,23000000.0,1.0,53.0,5.0,,,1995,,раздельный,
1-комнатная квартира,15000000.0,2.0,30.6,5.0,,,1984,,совмещенный,
3-комнатная квартира,25000000.0,1.0,71.0,5.0,,,1990,2.7,раздельный,
3-комнатная квартира,23000000.0,2.0,63.8,2.0,,,1955,3.0,раздельный,частично меблирована
2-комнатная квартира,26800000.0,7.0,65.8,9.0,,,2016,2.8,,
2-комнатная квартира,16000000.0,5.0,40.6,5.0,,,1987,2.8,раздельный,пустая
2-комнатная квартира,23500000.0,5.0,61.0,5.0,,,2007,,раздельный,
1-комнатная квартира,12000000.0,1.0,24.9,2.0,,,1968,3.0,совмещенный,полностью меблирована
2-комнатная квартира,15700000.0,3.0,41.0,3.0,,,1969,,совмещенный,полностью меблирована
3-комнатная квартира,30000000.0,1.0,86.0,5.0,,,2006,,раздельный,частично меблирована
4-комнатная квартира,29500000.0,2.0,74.0,5.0,,,1984,,раздельный,частично меблирована
1-комнатная квартира,15000000.0,3.0,33.9,3.0,,,1975,2.7,совмещенный,полностью меблирована
3-комнатная квартира,23000000.0,5.0,72.0,5.0,,,1992,3.0,раздельный,частично меблирована
1-комнатная квартира,15500000.0,4.0,37.9,8.0,,,,,совмещенный,частично меблирована
2-комнатная квартира,22500000.0,3.0,52.8,5.0,,,2013,2.65,раздельный,частично меблирована
1-комнатная квартира,5400000.0,4.0,20.0,4.0,,,,,,
3-комнатная квартира,25500000.0,2.0,61.8,5.0,,,1984,2.5,совмещенный,частично меблирована
1-комнатная квартира,18988888.0,4.0,45.0,9.0,,,2016,2.75,совмещенный,полностью меблирована
2-комнатная квартира,22500000.0,2.0,48.6,4.0,,,1968,2.8,раздельный,
3-комнатная квартира,22500000.0,1.0,70.0,2.0,,,1977,2.7,совмещенный,частично меблирована
1-комнатная квартира,16500000.0,3.0,35.0,5.0,,,2015,,совмещенный,
2-комнатная квартира,17500000.0,1.0,44.0,5.0,,,1991,2.7,раздельный,полностью меблирована
1-комнатная квартира,17000000.0,3.0,34.0,5.0,,,2016,2.7,совмещенный,полностью меблирована
2-комнатная квартира,24400000.0,4.0,69.0,5.0,,,,3.0,раздельный,полностью меблирована
1-комнатная квартира,17000000.0,9.0,38.78,9.0,,,2021,2.7,совмещенный,пустая
3-комнатная квартира,27000000.0,5.0,76.0,5.0,,,,2.8,раздельный,частично меблирована
2-комнатная квартира,16500000.0,3.0,46.3,4.0,,,1970,2.7,совмещенный,пустая
3-комнатная квартира,25000000.0,4.0,64.0,4.0,,,1987,2.6,раздельный,частично меблирована
2-комнатная квартира,24000000.0,5.0,58.0,5.0,,,2006,2.8,раздельный,частично меблирована
3-комнатная квартира,27500000.0,4.0,69.0,5.0,,,1993,,раздельный,
2-комнатная квартира,22000000.0,8.0,54.2,9.0,PARASAT,монолитный,2021,2.7,раздельный,пустая
2-комнатная квартира,22000000.0,3.0,66.0,5.0,,,2017,2.85,раздельный,
3-комнатная квартира,15500000.0,2.0,72.0,2.0,,,,2.75,раздельный,частично меблирована
2-комнатная квартира,25000000.0,8.0,63.7,9.0,,,2017,2.75,раздельный,частично меблирована
3-комнатная квартира,25500000.0,9.0,96.0,9.0,,,2017,3.0,раздельный,частично меблирована
3-комнатная квартира,32500000.0,5.0,75.8,9.0,Suly’ Tan,монолитный,2016,2.75,раздельный,полностью меблирована
2-комнатная квартира,25000000.0,3.0,66.0,5.0,,,2017,,раздельный,
2-комнатная квартира,15500000.0,4.0,42.0,5.0,,,1985,2.7,раздельный,
1-комнатная квартира,14000000.0,6.0,38.5,8.0,,,2006,,совмещенный,пустая
2-комнатная квартира,20000000.0,5.0,57.0,5.0,,кирпичный,1987,,раздельный,частично меблирована
2-комнатная квартира,27500000.0,6.0,67.0,13.0,Радужный берег,монолитный,2014,,совмещенный,частично меблирована
3-комнатная квартира,25700000.0,9.0,84.0,9.0,,,2016,,,
2-комнатная квартира,19000000.0,3.0,56.0,5.0,,,1996,2.8,раздельный,частично меблирована
2-комнатная квартира,20700000.0,4.0,65.0,5.0,,,2008,2.7,раздельный,полностью меблирована
1-комнатная квартира,15500000.0,3.0,40.0,5.0,,,1988,,раздельный,частично меблирована
1-комнатная квартира,15000000.0,1.0,39.0,5.0,,панельный,,,,
1-комнатная квартира,15500000.0,3.0,36.0,3.0,,,,,,
3-комнатная квартира,23500000.0,3.0,57.0,3.0,,,1966,,совмещенный,частично меблирована
2-комнатная квартира,13000000.0,1.0,37.0,2.0,,,,,совмещенный,полностью меблирована
2-комнатная квартира,14500000.0,1.0,40.0,3.0,,,1961,,совмещенный,
2-комнатная квартира,15700000.0,3.0,41.0,3.0,,,1969,,совмещенный,частично меблирована
3-комнатная квартира,23000000.0,2.0,68.0,3.0,,,1995,2.8,раздельный,частично меблирована
3-комнатная квартира,28000000.0,2.0,78.0,6.0,,,2008,2.7,раздельный,
2-комнатная квартира,9300000.0,2.0,40.2,2.0,,,,,раздельный,пустая
2-комнатная квартира,19500000.0,5.0,49.0,5.0,,,1983,,раздельный,частично меблирована
1-комнатная квартира,15000000.0,2.0,33.0,4.0,,,1977,2.7,совмещенный,частично меблирована
2-комнатная квартира,18500000.0,4.0,51.0,4.0,,,1973,,раздельный,частично меблирована
2-комнатная квартира,23000000.0,5.0,53.6,5.0,,,1996,2.7,раздельный,частично меблирована
1-комнатная квартира,15000000.0,5.0,36.0,5.0,,,1989,,,частично меблирована
2-комнатная квартира,16500000.0,1.0,44.0,5.0,,,1989,,раздельный,частично меблирована
1-комнатная квартира,13000000.0,4.0,33.0,5.0,,кирпичный,1989,2.8,совмещенный,
3-комнатная квартира,31500000.0,8.0,68.0,9.0,PARASAT,монолитный,2020,2.7,раздельный,частично меблирована
3-комнатная квартира,33800000.0,3.0,80.0,5.0,,,2008,2.9,раздельный,частично меблирована
3-комнатная квартира,24000000.0,5.0,77.5,5.0,,,2006,,раздельный,
1-комнатная квартира,17500000.0,2.0,41.8,6.0,,,2008,2.8,совмещенный,частично меблирована
3-комнатная квартира,44500000.0,5.0,95.1,12.0,Радужный берег,монолитный,2016,2.8,,
2-комнатная квартира,25000000.0,1.0,53.0,5.0,,,2013,2.65,раздельный,пустая
2-комнатная квартира,24000000.0,3.0,52.0,4.0,,,1978,2.5,раздельный,частично меблирована
2-комнатная квартира,24000000.0,2.0,66.0,5.0,,,2017,,,частично меблирована
1-комнатная квартира,10000000.0,7.0,28.0,10.0,Теремки,монолитный,2021,,,
4-комнатная квартира,41000000.0,1.0,98.7,5.0,,,2015,2.7,2 с/у и более,полностью меблирована
3-комнатная квартира,23500000.0,5.0,80.0,5.0,,,2010,3.0,раздельный,
2-комнатная квартира,13000000.0,2.0,35.9,2.0,,,,2.7,совмещенный,частично меблирована
3-комнатная квартира,21550000.0,2.0,70.0,3.0,,,1990,3.0,раздельный,
2-комнатная квартира,19500000.0,4.0,60.0,5.0,,,1993,,раздельный,
2-комнатная квартира,18500000.0,4.0,51.0,4.0,,,1973,2.8,раздельный,полностью меблирована
1-комнатная квартира,9500000.0,10.0,28.3,10.0,Теремки,монолитный,2021,2.8,,
2-комнатная квартира,25000000.0,3.0,60.6,6.0,,,2013,2.8,раздельный,частично меблирована
3-комнатная квартира,18000000.0,2.0,60.0,4.0,,,1968,2.5,совмещенный,
1-комнатная квартира,6500000.0,1.0,20.5,3.0,,,1979,,совмещенный,пустая
1-комнатная квартира,14000000.0,3.0,34.0,5.0,,,1986,,,
3-комнатная квартира,30000000.0,3.0,85.4,9.0,,,2017,2.8,2 с/у и более,полностью меблирована
3-комнатная квартира,27999900.0,1.0,70.0,5.0,,,1990,2.8,раздельный,
2-комнатная квартира,18500000.0,5.0,52.0,5.0,,,1995,2.75,раздельный,пустая
3-комнатная квартира,35000000.0,6.0,83.0,9.0,,,2017,2.7,2 с/у и более,частично меблирована
1-комнатная квартира,20000000.0,1.0,42.0,9.0,,,2021,2.6,совмещенный,полностью меблирована
1-комнатная квартира,16500000.0,1.0,40.0,5.0,,,2017,,совмещенный,полностью меблирована
3-комнатная квартира,25000000.0,9.0,96.0,9.0,,,2009,,раздельный,
3-комнатная квартира,20000000.0,1.0,70.3,3.0,,,1984,,раздельный,
1-комнатная квартира,20000000.0,5.0,46.5,9.0,,,2007,2.8,совмещенный,
3-комнатная квартира,21000000.0,5.0,64.7,5.0,,,1990,2.8,раздельный,
2-комнатная квартира,20000000.0,5.0,44.0,5.0,,,1987,2.7,раздельный,полностью меблирована
3-комнатная квартира,28000000.0,2.0,77.0,5.0,,,2006,,раздельный,частично меблирована
1-комнатная квартира,15500000.0,4.0,39.6,5.0,Карлыгаш,монолитный,2017,2.8,совмещенный,частично меблирована
3-комнатная квартира,19700000.0,1.0,57.0,3.0,,,1984,,раздельный,частично меблирована
2-комнатная квартира,22000000.0,3.0,54.0,5.0,,,1988,3.0,раздельный,частично меблирована
3-комнатная квартира,36000000.0,6.0,85.0,9.0,,,,2.8,раздельный,полностью меблирована
1-комнатная квартира,16000000.0,9.0,43.0,9.0,,,2014,2.8,совмещенный,полностью меблирована
1-комнатная квартира,12600000.0,2.0,35.0,3.0,,,1985,,совмещенный,
2-комнатная квартира,20000000.0,4.0,60.4,5.0,,,2008,,раздельный,
2-комнатная квартира,20000000.0,2.0,45.0,2.0,,,1976,,совмещенный,частично меблирована
3-комнатная квартира,26999999.0,5.0,64.0,5.0,,,,2.7,раздельный,
2-комнатная квартира,25000000.0,4.0,65.8,9.0,,,2016,2.8,раздельный,частично меблирована
2-комнатная квартира,22000000.0,5.0,64.3,5.0,,монолитный,2018,2.7,,полностью меблирована
2-комнатная квартира,15000000.0,1.0,47.0,1.0,,,,2.8,совмещенный,частично меблирована
1-комнатная квартира,9000000.0,2.0,35.0,2.0,,,1970,3.15,совмещенный,частично меблирована
2-комнатная квартира,21000000.0,1.0,53.0,2.0,,,1976,2.8,совмещенный,частично меблирована
1-комнатная квартира,5000000.0,2.0,16.0,2.0,,,1975,3.5,,частично меблирована
1-комнатная квартира,17800000.0,5.0,40.0,5.0,,,2014,2.8,совмещенный,частично меблирована
2-комнатная квартира,16800000.0,1.0,40.0,2.0,,,1964,2.8,совмещенный,частично меблирована
3-комнатная квартира,29700000.0,4.0,86.0,5.0,,,1993,2.9,раздельный,частично меблирована
2-комнатная квартира,17000000.0,1.0,54.0,2.0,,,1959,2.6,совмещенный,частично меблирована
2-комнатная квартира,27000000.0,2.0,52.0,5.0,,,2016,3.0,раздельный,частично меблирована
2-комнатная квартира,22000000.0,5.0,55.0,5.0,,панельный,1989,2.5,раздельный,
1-комнатная квартира,11500000.0,3.0,33.0,3.0,,,1983,,,
1-комнатная квартира,15000000.0,2.0,34.9,3.0,,,1976,,,
1-комнатная квартира,15000000.0,5.0,44.05,10.0,,,2021,2.7,,
2-комнатная квартира,24500000.0,4.0,64.5,6.0,,,2007,2.7,раздельный,
3-комнатная квартира,33000000.0,1.0,76.8,5.0,,,2018,2.86,раздельный,полностью меблирована
2-комнатная квартира,7000000.0,1.0,25.5,1.0,,,1990,2.8,,
3-комнатная квартира,25500000.0,4.0,65.0,5.0,,,1991,2.8,раздельный,частично меблирована
2-комнатная квартира,8500000.0,1.0,39.0,2.0,,,1961,2.8,совмещенный,
2-комнатная квартира,26000000.0,1.0,60.0,6.0,,монолитный,2010,2.7,,частично меблирована
3-комнатная квартира,31000000.0,1.0,85.1,9.0,,,2016,2.8,раздельный,частично меблирована
2-комнатная квартира,18000000.0,1.0,43.0,3.0,,,1963,,,частично меблирована
1-комнатная квартира,6500000.0,1.0,22.1,2.0,,,,2.7,раздельный,
3-комнатная квартира,32000000.0,4.0,85.0,9.0,,,2017,,2 с/у и более,
3-комнатная квартира,26500000.0,2.0,63.0,5.0,,,1984,,раздельный,пустая
3-комнатная квартира,20500000.0,4.0,64.0,4.0,,панельный,1968,,раздельный,пустая
1-комнатная квартира,11800000.0,5.0,33.0,5.0,,,1992,,,
3-комнатная квартира,26000000.0,3.0,91.0,3.0,Теремки,монолитный,2021,,,
3-комнатная квартира,20000000.0,2.0,60.7,4.0,,,1970,2.7,раздельный,
2-комнатная квартира,21500000.0,3.0,63.0,5.0,,,2017,,раздельный,полностью меблирована
3-комнатная квартира,15500000.0,1.0,53.0,3.0,,,1961,2.5,совмещенный,полностью меблирована
2-комнатная квартира,25000000.0,4.0,48.0,4.0,,,1990,,совмещенный,частично меблирована
3-комнатная квартира,30000000.0,3.0,63.0,4.0,,кирпичный,1972,,раздельный,частично меблирована
2-комнатная квартира,18000000.0,2.0,38.7,3.0,,,1961,,совмещенный,
1-комнатная квартира,7000000.0,2.0,20.2,3.0,,,1979,2.8,совмещенный,частично меблирована
2-комнатная квартира,11500000.0,2.0,45.0,2.0,,,,,совмещенный,
2-комнатная квартира,20000000.0,2.0,60.0,3.0,,,1970,,раздельный,
1-комнатная квартира,12950000.0,2.0,30.0,3.0,,,1969,,совмещенный,
2-комнатная квартира,25000000.0,5.0,55.0,5.0,,,1988,2.7,раздельный,частично меблирована
1-комнатная квартира,10300000.0,1.0,27.0,2.0,,,1964,,совмещенный,
3-комнатная квартира,30000000.0,9.0,98.0,10.0,,,2015,2.7,раздельный,
3-комнатная квартира,30300000.0,1.0,96.0,9.0,,,2009,2.75,раздельный,
2-комнатная квартира,22500000.0,3.0,66.0,5.0,,,2017,2.8,раздельный,
3-комнатная квартира,28000000.0,5.0,90.0,5.0,,,1996,2.75,совмещенный,полностью меблирована
1-комнатная квартира,13000000.0,3.0,33.0,4.0,,,1971,,совмещенный,
1-комнатная квартира,13000000.0,3.0,37.0,4.0,,,1991,,совмещенный,
2-комнатная квартира,23000000.0,2.0,60.0,6.0,,,2007,2.7,раздельный,полностью меблирована
3-комнатная квартира,19500000.0,1.0,78.0,2.0,,,1980,2.9,совмещенный,частично меблирована
2-комнатная квартира,25500000.0,8.0,67.0,9.0,,,2016,2.8,раздельный,полностью меблирована
1-комнатная квартира,15000000.0,3.0,40.0,6.0,,,2007,,совмещенный,частично меблирована
2-комнатная квартира,18500000.0,9.0,45.9,9.0,,,1989,2.7,раздельный,пустая
2-комнатная квартира,15500000.0,1.0,56.0,5.0,,,1987,2.8,раздельный,
2-комнатная квартира,10500000.0,1.0,44.5,2.0,,,,2.75,совмещенный,
2-комнатная квартира,15500000.0,7.0,52.0,10.0,Теремки,монолитный,2022,2.8,совмещенный,
2-комнатная квартира,15700000.0,3.0,41.0,3.0,,,1969,,совмещенный,
3-комнатная квартира,27700000.0,2.0,65.0,4.0,,,1975,2.7,раздельный,полностью меблирована
1-комнатная квартира,11400000.0,3.0,32.3,3.0,,кирпичный,1984,2.6,,
2-комнатная квартира,13000000.0,1.0,40.2,2.0,,,,,совмещенный,частично меблирована
2-комнатная квартира,14000000.0,2.0,44.0,2.0,,,,2.65,раздельный,
4-комнатная квартира,35000000.0,3.0,101.0,5.0,,,1993,,раздельный,частично меблирована
2-комнатная квартира,21000000.0,2.0,50.4,5.0,,,,2.65,раздельный,полностью меблирована
2-комнатная квартира,18500000.0,2.0,42.5,3.0,,,1984,2.7,совмещенный,полностью меблирована
3-комнатная квартира,30000000.0,2.0,67.1,5.0,,,1989,2.8,раздельный,частично меблирована
1-комнатная квартира,6200000.0,2.0,15.0,2.0,,,1965,2.8,совмещенный,полностью меблирована
1-комнатная квартира,14000000.0,9.0,47.03,10.0,Теремки,,2021,,,
2-комнатная квартира,23500000.0,7.0,69.0,9.0,,,2008,2.8,раздельный,пустая
3-комнатная квартира,40500000.0,1.0,90.6,3.0,Nomad City,монолитный,2020,3.0,раздельный,
1-комнатная квартира,20500000.0,5.0,40.0,5.0,,,,2.8,совмещенный,полностью меблирована
1-комнатная квартира,15700000.0,1.0,39.0,5.0,,,2006,2.75,совмещенный,частично меблирована
1-комнатная квартира,14500000.0,2.0,41.0,2.0,,,1976,2.8,совмещенный,пустая
1-комнатная квартира,16500000.0,4.0,45.0,5.0,,,1985,2.8,совмещенный,пустая
2-комнатная квартира,24500000.0,2.0,49.2,3.0,,,1981,2.6,раздельный,
2-комнатная квартира,23000000.0,6.0,58.0,6.0,,,2008,2.5,раздельный,частично меблирована
2-комнатная квартира,14900000.0,3.0,42.0,4.0,,,1968,2.6,совмещенный,
2-комнатная квартира,20000000.0,1.0,51.6,5.0,,,1987,2.5,раздельный,частично меблирована
2-комнатная квартира,25000000.0,3.0,60.0,3.0,,,1980,,совмещенный,
1-комнатная квартира,16500000.0,2.0,34.6,5.0,,,2006,2.7,совмещенный,
2-комнатная квартира,23000000.0,2.0,64.0,5.0,,,2017,2.8,раздельный,частично меблирована
2-комнатная квартира,22000000.0,5.0,60.0,11.0,Аспан Сити,,2020,,2 с/у и более,
3-комнатная квартира,27000000.0,3.0,75.0,5.0,,,1993,,совмещенный,частично меблирована
2-комнатная квартира,22500000.0,3.0,65.0,5.0,,,2017,2.85,раздельный,
3-комнатная квартира,33500000.0,3.0,85.0,9.0,,,,2.75,2 с/у и более,полностью меблирована
2-комнатная квартира,15000000.0,1.0,44.0,2.0,,,1962,,раздельный,
2-комнатная квартира,20400000.0,3.0,52.0,5.0,,,1993,2.7,раздельный,частично меблирована
2-комнатная квартира,19500000.0,2.0,55.2,5.0,,,1987,,раздельный,частично меблирована
1-комнатная квартира,16000000.0,1.0,28.5,2.0,,,1960,2.4,совмещенный,полностью меблирована
2-комнатная квартира,26000000.0,2.0,54.0,5.0,,монолитный,2015,,раздельный,пустая
2-комнатная квартира,14000000.0,1.0,52.5,3.0,,,1987,2.7,совмещенный,частично меблирована
2-комнатная квартира,17800000.0,1.0,42.0,3.0,,,1968,2.8,совмещенный,
2-комнатная квартира,24000000.0,6.0,64.0,8.0,,,2008,2.8,раздельный,
2-комнатная квартира,17500000.0,2.0,45.0,2.0,,,,2.5,совмещенный,
3-комнатная квартира,30800000.0,8.0,68.0,9.0,PARASAT,монолитный,2017,,,
2-комнатная квартира,17000000.0,5.0,52.0,5.0,,,1989,2.65,раздельный,полностью меблирована
1-комнатная квартира,16000000.0,,45.0,,,монолитный,2018,,раздельный,пустая
3-комнатная квартира,25000000.0,2.0,63.0,4.0,,,1985,3.0,совмещенный,частично меблирована
1-комнатная квартира,6900000.0,3.0,20.0,3.0,,,1962,2.6,раздельный,пустая
1-комнатная квартира,10500000.0,5.0,28.0,10.0,Теремки,,,,,
3-комнатная квартира,44500000.0,5.0,95.1,12.0,Радужный берег,монолитный,2016,2.8,,полностью меблирована
2-комнатная квартира,24500000.0,4.0,53.9,5.0,,,2013,2.6,раздельный,частично меблирована
2-комнатная квартира,27000000.0,2.0,64.0,5.0,,,2016,,раздельный,полностью меблирована
3-комнатная квартира,27500000.0,4.0,69.0,5.0,,,1993,,раздельный,частично меблирована
1-комнатная квартира,18500000.0,7.0,39.0,9.0,PARASAT,монолитный,2020,2.8,совмещенный,
1-комнатная квартира,14000000.0,1.0,48.0,2.0,,,1978,,раздельный,частично меблирована
1-комнатная квартира,3800000.0,2.0,14.0,2.0,,,1987,2.2,раздельный,
2-комнатная квартира,22000000.0,3.0,56.0,3.0,,,1978,,раздельный,полностью меблирована
