number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
1-комнатная квартира,16700000.0,6.0,46.0,10.0,Alma City,монолитный,2019,2.8,совмещенный,полностью меблирована
3-комнатная квартира,28000000.0,8.0,83.0,16.0,Gulder,монолитный,2022,2.7,,
1-комнатная квартира,12000000.0,10.0,28.0,10.0,Alma City,монолитный,2020,2.8,совмещенный,полностью меблирована
1-комнатная квартира,16700000.0,6.0,44.5,10.0,,,2017,2.8,совмещенный,полностью меблирована
3-комнатная квартира,27000000.0,,89.1,,Alma City,монолитный,2020,3.0,,
1-комнатная квартира,5000000.0,3.0,11.0,4.0,,,,3.0,,
1-комнатная квартира,17999900.0,6.0,44.0,9.0,Шугыла-Сити,монолитный,2017,2.8,совмещенный,пустая
1-комнатная квартира,13900000.0,1.0,33.0,9.0,Шугыла-Сити,монолитный,2017,2.8,совмещенный,частично меблирована
3-комнатная квартира,32000000.0,7.0,75.0,9.0,Шугыла,монолитный,2017,2.8,раздельный,частично меблирована
2-комнатная квартира,23000000.0,6.0,62.0,9.0,Шугыла,монолитный,2017,2.8,раздельный,частично меблирована
3-комнатная квартира,30900000.0,10.0,133.0,16.0,Премьера,монолитный,2014,,2 с/у и более,частично меблирована
1-комнатная квартира,17820000.0,3.0,54.0,12.0,,,2022,,совмещенный,пустая
3-комнатная квартира,30500000.0,3.0,75.0,9.0,Шугыла,монолитный,2017,2.8,раздельный,частично меблирована
3-комнатная квартира,40000000.0,,132.0,,Премьера,монолитный,2012,,совмещенный,
1-комнатная квартира,16500000.0,6.0,44.0,9.0,Шугыла,монолитный,2017,2.8,совмещенный,частично меблирована
1-комнатная квартира,18000000.0,2.0,47.0,10.0,Alma City,монолитный,2019,2.7,совмещенный,частично меблирована
3-комнатная квартира,26000000.0,2.0,64.7,5.0,,,1986,2.8,раздельный,частично меблирована
1-комнатная квартира,20000000.0,4.0,42.0,10.0,Alma City,монолитный,2020,2.7,совмещенный,полностью меблирована
3-комнатная квартира,27000000.0,9.0,89.0,10.0,Alma City,монолитный,2019,2.8,совмещенный,частично меблирована
1-комнатная квартира,17500000.0,7.0,42.7,10.0,Alma City,монолитный,2020,2.7,совмещенный,частично меблирована
2-комнатная квартира,28000000.0,5.0,108.0,16.0,Премьера,монолитный,2014,,совмещенный,
2-комнатная квартира,18800000.0,9.0,41.5,10.0,Alma City,монолитный,2020,2.7,совмещенный,частично меблирована
2-комнатная квартира,16400000.0,8.0,42.0,10.0,,,2016,,,
2-комнатная квартира,22000000.0,6.0,62.0,9.0,Шугыла,монолитный,2017,2.7,раздельный,
1-комнатная квартира,12000000.0,4.0,28.0,10.0,,,2020,2.8,совмещенный,частично меблирована
3-комнатная квартира,27300000.0,7.0,72.0,10.0,,,2017,,,
2-комнатная квартира,15500000.0,3.0,43.0,5.0,,,1969,,раздельный,
1-комнатная квартира,3000000.0,2.0,11.0,2.0,,,,,,
4-комнатная квартира,24400000.0,4.0,94.0,5.0,,кирпичный,1999,,2 с/у и более,полностью меблирована
3-комнатная квартира,27000000.0,2.0,91.0,9.0,Alma City,,,,,
2-комнатная квартира,22500000.0,6.0,58.8,6.0,,,2019,2.8,совмещенный,полностью меблирована
1-комнатная квартира,12300000.0,4.0,28.0,10.0,,,2017,2.7,совмещенный,частично меблирована
3-комнатная квартира,30000000.0,1.0,65.0,5.0,,,,3.0,раздельный,частично меблирована
3-комнатная квартира,40000000.0,13.0,134.0,16.0,Премьера,,2012,,2 с/у и более,полностью меблирована
2-комнатная квартира,19900000.0,7.0,45.0,9.0,Шугыла,,2018,2.8,,
2-комнатная квартира,30000000.0,5.0,100.0,19.0,Премьера,монолитный,2012,3.0,совмещенный,полностью меблирована
3-комнатная квартира,35000000.0,9.0,91.51,10.0,Alma City,монолитный,2020,2.7,раздельный,частично меблирована
4-комнатная квартира,98000000.0,7.0,168.0,9.0,Аль-Фараби,панельный,2010,2.8,2 с/у и более,
3-комнатная квартира,30000000.0,4.0,79.0,16.0,Gulder,монолитный,2022,2.7,2 с/у и более,
1-комнатная квартира,16300000.0,8.0,47.0,10.0,Alma City,панельный,2021,3.0,совмещенный,
1-комнатная квартира,17800000.0,5.0,39.0,9.0,Шугыла,монолитный,2019,2.8,совмещенный,полностью меблирована
1-комнатная квартира,11200000.0,3.0,28.0,5.0,,,2021,2.8,совмещенный,пустая
3-комнатная квартира,34000000.0,5.0,88.3,9.0,,,2009,2.8,раздельный,
2-комнатная квартира,30000000.0,15.0,98.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,частично меблирована
2-комнатная квартира,28500000.0,4.0,63.9,10.0,Хан-Тенгри,монолитный,2010,,,
3-комнатная квартира,33500000.0,2.0,66.0,10.0,Хан-Тенгри,монолитный,2013,2.9,совмещенный,полностью меблирована
2-комнатная квартира,27500000.0,13.0,98.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,полностью меблирована
2-комнатная квартира,27000000.0,2.0,72.0,10.0,Alma City,монолитный,2021,2.8,2 с/у и более,частично меблирована
1-комнатная квартира,18000000.0,2.0,42.0,10.0,Alma City,монолитный,2020,2.7,совмещенный,пустая
2-комнатная квартира,19000000.0,2.0,43.0,3.0,Pioneer,,2020,2.7,совмещенный,
1-комнатная квартира,14500000.0,8.0,43.1,10.0,,,2020,,,
1-комнатная квартира,4800000.0,4.0,16.0,5.0,,,1986,2.7,,
1-комнатная квартира,20500000.0,1.0,44.1,9.0,Шугыла,монолитный,2019,2.8,совмещенный,
2-комнатная квартира,25000000.0,1.0,65.0,10.0,Alma City,монолитный,2019,2.8,,пустая
1-комнатная квартира,5800000.0,4.0,18.0,5.0,,,1987,2.7,раздельный,полностью меблирована
2-комнатная квартира,15900000.0,8.0,42.0,10.0,Alma City,монолитный,2020,2.7,совмещенный,полностью меблирована
1-комнатная квартира,6000000.0,4.0,15.0,5.0,,,1987,2.5,раздельный,полностью меблирована
2-комнатная квартира,33500000.0,8.0,65.2,10.0,,,2015,2.7,2 с/у и более,частично меблирована
2-комнатная квартира,32000000.0,9.0,108.3,16.0,Премьера,монолитный,2013,2.8,раздельный,пустая
2-комнатная квартира,18000000.0,2.0,34.6,2.0,,,1970,2.85,раздельный,пустая
2-комнатная квартира,34000000.0,3.0,68.0,9.0,Аль-Фараби,монолитный,2015,,,
1-комнатная квартира,15500000.0,5.0,40.0,5.0,,,1987,,,
3-комнатная квартира,21000000.0,4.0,54.0,4.0,,,,,,
4-комнатная квартира,54000000.0,1.0,107.8,9.0,Хан-Тенгри,монолитный,2010,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,22000000.0,9.0,74.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,
3-комнатная квартира,30000000.0,9.0,75.1,9.0,Шугыла,кирпичный,2017,2.7,раздельный,
3-комнатная квартира,46000000.0,2.0,85.1,10.0,Хан-Тенгри,монолитный,2011,2.8,2 с/у и более,
1-комнатная квартира,10300000.0,9.0,28.0,10.0,,,2016,,совмещенный,частично меблирована
1-комнатная квартира,14500000.0,4.0,43.0,10.0,Alma City,монолитный,2021,,,
1-комнатная квартира,16500000.0,6.0,40.0,16.0,Gulder,монолитный,2017,2.7,,
3-комнатная квартира,34000000.0,10.0,133.0,16.0,Премьера,монолитный,,,,
1-комнатная квартира,22000000.0,11.0,60.0,16.0,Премьера,монолитный,2011,2.8,совмещенный,частично меблирована
1-комнатная квартира,10656000.0,1.0,44.4,4.0,Жайсан,монолитный,2022,2.9,,
2-комнатная квартира,28000000.0,2.0,78.0,3.0,,,2015,3.0,2 с/у и более,полностью меблирована
1-комнатная квартира,19000000.0,9.0,65.0,16.0,Премьера,монолитный,2014,2.8,совмещенный,пустая
2-комнатная квартира,18500000.0,3.0,48.1,3.0,,,1994,2.7,раздельный,частично меблирована
2-комнатная квартира,24500000.0,4.0,63.4,10.0,Alma City,панельный,2020,2.8,,
1-комнатная квартира,16900000.0,1.0,46.6,10.0,,,2015,2.7,совмещенный,
1-комнатная квартира,17500000.0,1.0,46.6,10.0,Шугыла,монолитный,2015,2.7,,
3-комнатная квартира,51000000.0,7.0,107.0,9.0,Аль-Фараби,монолитный,2008,3.0,2 с/у и более,
3-комнатная квартира,27000000.0,16.0,110.0,16.0,Премьера,монолитный,2014,2.8,,полностью меблирована
1-комнатная квартира,16500000.0,9.0,38.15,16.0,Gulder,монолитный,2021,2.7,,
2-комнатная квартира,16800000.0,8.0,57.73,10.0,Alma City,,2021,,,
2-комнатная квартира,23000000.0,5.0,59.6,12.0,Gulder,монолитный,2020,2.7,совмещенный,
3-комнатная квартира,31000000.0,6.0,75.0,9.0,Шугыла,монолитный,2018,2.7,раздельный,
2-комнатная квартира,22000000.0,6.0,63.0,9.0,Шугыла,монолитный,2018,2.7,раздельный,
2-комнатная квартира,26500000.0,5.0,71.0,10.0,,,2017,,раздельный,
4-комнатная квартира,75000000.0,5.0,150.0,5.0,,,,,,
1-комнатная квартира,15000000.0,10.0,47.0,10.0,Alma City,монолитный,2019,2.8,,
2-комнатная квартира,22000000.0,6.0,62.0,9.0,Шугыла,монолитный,2017,2.9,раздельный,
3-комнатная квартира,21000000.0,1.0,60.0,9.0,Nurly Dala,монолитный,2021,2.7,раздельный,
2-комнатная квартира,15800000.0,8.0,44.0,10.0,,,2017,,совмещенный,частично меблирована
2-комнатная квартира,22000000.0,6.0,62.0,9.0,,монолитный,2017,2.9,раздельный,пустая
3-комнатная квартира,67500000.0,2.0,135.2,4.0,Alatau Golf Residences,кирпичный,2017,3.2,2 с/у и более,
1-комнатная квартира,28000000.0,3.0,48.0,4.0,Alatau Golf Residences,монолитный,2017,3.2,совмещенный,полностью меблирована
2-комнатная квартира,22000000.0,9.0,47.0,10.0,Alma City,монолитный,2019,2.8,совмещенный,полностью меблирована
2-комнатная квартира,15000000.0,6.0,36.6,6.0,,,2017,,совмещенный,частично меблирована
5-комнатная квартира,120000000.0,,280.0,,,,2012,,2 с/у и более,полностью меблирована
1-комнатная квартира,16500000.0,9.0,47.0,10.0,,,2020,,,
1-комнатная квартира,16000000.0,9.0,41.9,9.0,Шугыла-Сити,,2020,2.7,совмещенный,пустая
1-комнатная квартира,18000000.0,3.0,46.0,10.0,,,,2.7,совмещенный,полностью меблирована
3-комнатная квартира,38000000.0,3.0,130.0,16.0,Премьера,монолитный,2012,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,18800000.0,4.0,44.0,5.0,,,1972,,совмещенный,частично меблирована
2-комнатная квартира,17500000.0,7.0,61.13,10.0,,,2022,2.7,,
4-комнатная квартира,36000000.0,6.0,146.0,12.0,Премьера,панельный,2012,2.8,2 с/у и более,
1-комнатная квартира,12000000.0,4.0,28.0,10.0,Alma City,монолитный,2020,2.8,совмещенный,частично меблирована
1-комнатная квартира,4800000.0,2.0,17.0,5.0,,,1986,,раздельный,частично меблирована
3-комнатная квартира,33000000.0,10.0,118.0,14.0,Премьера,монолитный,2013,2.8,2 с/у и более,частично меблирована
3-комнатная квартира,75000000.0,9.0,165.0,9.0,Аль-Фараби,,2012,3.0,2 с/у и более,полностью меблирована
2-комнатная квартира,20000000.0,9.0,63.0,10.0,Alma City,,2021,,,
3-комнатная квартира,28000000.0,2.0,65.3,5.0,,,1990,2.8,раздельный,частично меблирована
2-комнатная квартира,39900000.0,6.0,73.0,9.0,Хан-Тенгри,монолитный,2010,3.0,раздельный,
1-комнатная квартира,17200000.0,10.0,45.0,10.0,Alma City,,2021,3.0,,
3-комнатная квартира,39000000.0,12.0,130.0,16.0,Премьера,монолитный,2013,2.8,2 с/у и более,частично меблирована
1-комнатная квартира,20000000.0,7.0,44.0,9.0,Шугыла,монолитный,2018,2.7,совмещенный,полностью меблирована
2-комнатная квартира,14700000.0,1.0,52.0,10.0,Alma City,,2022,2.8,,
2-комнатная квартира,20000000.0,2.0,65.0,10.0,,,,,,
1-комнатная квартира,12000000.0,1.0,28.0,10.0,Alma City,,2021,2.8,,
1-комнатная квартира,18000000.0,5.0,43.2,10.0,Alma City,монолитный,2020,2.7,,
2-комнатная квартира,29000000.0,3.0,70.0,9.0,,,2010,,раздельный,частично меблирована
1-комнатная квартира,12600000.0,7.0,33.5,9.0,Nurly Dala,,2021,,,
2-комнатная квартира,19000000.0,5.0,38.4,5.0,,,1990,,2 с/у и более,
1-комнатная квартира,16000000.0,1.0,40.0,9.0,,,2018,,совмещенный,пустая
2-комнатная квартира,28000000.0,11.0,108.0,16.0,Премьера,монолитный,2015,,,
1-комнатная квартира,21000000.0,10.0,64.0,16.0,Премьера,монолитный,2013,2.8,,
2-комнатная квартира,23000000.0,10.0,59.6,10.0,Alma City,монолитный,2020,2.7,совмещенный,частично меблирована
4-комнатная квартира,26900000.0,2.0,100.0,2.0,,,1987,2.8,2 с/у и более,полностью меблирована
1-комнатная квартира,16500000.0,9.0,42.0,9.0,Шугыла-Сити,монолитный,2020,,,
1-комнатная квартира,5000000.0,2.0,13.2,5.0,,,1983,2.55,совмещенный,полностью меблирована
4-комнатная квартира,45000000.0,1.0,162.0,16.0,Премьера,монолитный,2013,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,17990000.0,2.0,45.0,3.0,Pioneer,кирпичный,2020,2.7,совмещенный,частично меблирована
1-комнатная квартира,11000000.0,1.0,36.6,5.0,,,1983,2.5,раздельный,полностью меблирована
3-комнатная квартира,29500000.0,8.0,64.0,10.0,,,,2.7,совмещенный,полностью меблирована
1-комнатная квартира,11900000.0,9.0,28.0,10.0,,,2021,2.9,совмещенный,частично меблирована
4-комнатная квартира,30000000.0,1.0,85.0,5.0,,,1991,2.6,раздельный,частично меблирована
1-комнатная квартира,8800000.0,4.0,31.03,10.0,Alma City,монолитный,2022,2.7,,частично меблирована
2-комнатная квартира,38000000.0,2.0,62.5,9.0,Хан-Тенгри,монолитный,2011,,раздельный,полностью меблирована
3-комнатная квартира,38500000.0,16.0,85.05,16.0,Gulder,монолитный,2020,2.7,2 с/у и более,частично меблирована
2-комнатная квартира,21500000.0,4.0,71.0,10.0,,,2018,2.8,2 с/у и более,пустая
4-комнатная квартира,85000000.0,3.0,153.0,5.0,,,,,2 с/у и более,частично меблирована
2-комнатная квартира,17500000.0,9.0,64.1,10.0,Alma City,монолитный,2021,2.8,,
1-комнатная квартира,23566400.0,6.0,57.0,10.0,Хан-Тенгри,монолитный,2013,2.9,,
1-комнатная квартира,16300000.0,16.0,60.0,16.0,Премьера,монолитный,2012,2.8,совмещенный,пустая
1-комнатная квартира,4800000.0,1.0,16.0,5.0,,,1985,2.8,совмещенный,полностью меблирована
3-комнатная квартира,42000000.0,12.0,130.0,16.0,Премьера,монолитный,2012,2.8,совмещенный,полностью меблирована
3-комнатная квартира,35000000.0,6.0,77.5,10.0,Alma City,,2020,2.7,совмещенный,полностью меблирована
2-комнатная квартира,24200000.0,2.0,56.0,6.0,Alma City,,2019,2.75,совмещенный,частично меблирована
3-комнатная квартира,29999000.0,15.0,117.0,16.0,Премьера,монолитный,2014,2.85,2 с/у и более,частично меблирована
3-комнатная квартира,31000000.0,16.0,98.0,16.0,Премьера,монолитный,2014,2.85,совмещенный,полностью меблирована
2-комнатная квартира,21500000.0,1.0,64.0,10.0,Alma City,монолитный,2020,2.8,совмещенный,пустая
2-комнатная квартира,20664500.0,,55.85,,Gulder,монолитный,2022,2.7,,
1-комнатная квартира,15300000.0,1.0,37.0,16.0,Gulder,монолитный,2020,,совмещенный,
2-комнатная квартира,15000000.0,8.0,51.0,10.0,,,2018,,,
1-комнатная квартира,20000000.0,10.0,42.0,10.0,,,2020,2.8,совмещенный,частично меблирована
1-комнатная квартира,10300000.0,6.0,27.0,10.0,Alma City,монолитный,2021,2.8,совмещенный,
1-комнатная квартира,12500000.0,2.0,30.3,9.0,Nurly Dala,монолитный,2021,3.0,совмещенный,
1-комнатная квартира,7200000.0,2.0,20.0,2.0,,,2017,,совмещенный,частично меблирована
1-комнатная квартира,19500000.0,11.0,71.5,16.0,,,2013,2.8,,
1-комнатная квартира,16900000.0,8.0,38.0,16.0,Gulder,монолитный,2021,2.7,,пустая
2-комнатная квартира,25500000.0,9.0,67.4,9.0,,,2009,,раздельный,
1-комнатная квартира,23500000.0,7.0,48.0,9.0,Хан-Тенгри,монолитный,2011,2.9,совмещенный,
4-комнатная квартира,35000000.0,5.0,90.0,5.0,,,1990,3.0,раздельный,полностью меблирована
1-комнатная квартира,14500000.0,7.0,28.0,12.0,Alma City,монолитный,2020,2.7,совмещенный,частично меблирована
3-комнатная квартира,33990000.0,5.0,88.0,9.0,,,2011,2.8,раздельный,частично меблирована
2-комнатная квартира,22000000.0,7.0,64.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,полностью меблирована
2-комнатная квартира,27000000.0,1.0,90.0,16.0,Премьера,монолитный,2013,2.8,совмещенный,частично меблирована
2-комнатная квартира,28000000.0,6.0,53.0,9.0,Хан-Тенгри,монолитный,2012,2.9,совмещенный,полностью меблирована
2-комнатная квартира,26000000.0,6.0,69.0,16.0,Премьера,монолитный,2014,2.7,совмещенный,частично меблирована
3-комнатная квартира,29000000.0,7.0,76.0,9.0,Шугыла,монолитный,2018,2.8,раздельный,
3-комнатная квартира,32000000.0,4.0,132.0,16.0,,,2012,3.0,2 с/у и более,пустая
3-комнатная квартира,25900000.0,3.0,68.4,5.0,,,1990,2.5,раздельный,частично меблирована
2-комнатная квартира,26000000.0,10.0,93.0,16.0,Премьера,монолитный,2014,2.8,совмещенный,полностью меблирована
1-комнатная квартира,15000000.0,4.0,47.0,10.0,,,2021,2.8,,
2-комнатная квартира,13700000.0,2.0,39.0,2.0,,,,2.8,совмещенный,полностью меблирована
1-комнатная квартира,17000000.0,2.0,44.0,10.0,,,2017,,совмещенный,частично меблирована
1-комнатная квартира,17500000.0,9.0,44.0,9.0,,,2017,,совмещенный,частично меблирована
2-комнатная квартира,27000000.0,3.0,72.0,10.0,Alma City,монолитный,2020,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,25000000.0,3.0,62.0,9.0,,,2017,,совмещенный,частично меблирована
1-комнатная квартира,16000000.0,1.0,43.0,10.0,,,2017,,совмещенный,частично меблирована
1-комнатная квартира,15800000.0,9.0,44.0,9.0,,,2017,,совмещенный,частично меблирована
2-комнатная квартира,25000000.0,2.0,63.0,10.0,,,2017,,совмещенный,частично меблирована
2-комнатная квартира,23400000.0,9.0,62.0,9.0,,,2017,,раздельный,полностью меблирована
1-комнатная квартира,19500000.0,2.0,38.0,16.0,Gulder,панельный,2020,2.75,совмещенный,частично меблирована
1-комнатная квартира,17500000.0,4.0,44.5,9.0,,,2017,,совмещенный,частично меблирована
4-комнатная квартира,37500000.0,16.0,159.0,16.0,Премьера,монолитный,2012,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,17300000.0,8.0,57.78,10.0,,,2021,2.8,совмещенный,пустая
2-комнатная квартира,22000000.0,3.0,61.5,9.0,Шугыла,монолитный,2018,2.7,раздельный,пустая
1-комнатная квартира,13500000.0,4.0,44.09,10.0,Alma City,монолитный,2021,2.8,,
3-комнатная квартира,35000000.0,8.0,84.0,14.0,,,2019,2.7,2 с/у и более,частично меблирована
2-комнатная квартира,21500000.0,3.0,56.0,6.0,,,2017,,совмещенный,
2-комнатная квартира,22200000.0,4.0,58.0,10.0,,монолитный,2017,,совмещенный,частично меблирована
1-комнатная квартира,17800000.0,8.0,41.0,10.0,,,2017,,совмещенный,частично меблирована
1-комнатная квартира,16500000.0,6.0,47.0,10.0,,,2017,,совмещенный,частично меблирована
1-комнатная квартира,17000000.0,10.0,44.0,10.0,,,2021,2.8,,
1-комнатная квартира,13500000.0,4.0,40.3,9.0,,,1989,,совмещенный,частично меблирована
1-комнатная квартира,17200000.0,9.0,44.5,9.0,,,2017,,совмещенный,пустая
3-комнатная квартира,35000000.0,9.0,132.0,16.0,Премьера,монолитный,2013,,совмещенный,частично меблирована
2-комнатная квартира,27000000.0,5.0,72.0,10.0,,,2017,,совмещенный,частично меблирована
1-комнатная квартира,16800000.0,10.0,45.0,16.0,Премьера,монолитный,2014,,,
1-комнатная квартира,16200000.0,7.0,44.0,10.0,,монолитный,2017,,совмещенный,частично меблирована
2-комнатная квартира,12300000.0,1.0,55.0,5.0,,,1979,3.1,совмещенный,полностью меблирована
1-комнатная квартира,18000000.0,9.0,40.0,9.0,,,2018,2.75,,
1-комнатная квартира,18000000.0,3.0,48.0,10.0,Alma City,монолитный,2021,2.8,раздельный,полностью меблирована
1-комнатная квартира,24500000.0,3.0,58.2,16.0,Премьера,монолитный,2013,2.74,совмещенный,пустая
1-комнатная квартира,8500000.0,10.0,31.38,10.0,Alma City,монолитный,2022,2.7,,
1-комнатная квартира,23000000.0,7.0,48.3,10.0,,,,2.8,совмещенный,
2-комнатная квартира,24000000.0,6.0,55.9,6.0,Alma City,,2019,,,
4-комнатная квартира,80000000.0,2.0,159.6,9.0,Аль-Фараби,,2006,,2 с/у и более,
1-комнатная квартира,12500000.0,2.0,42.04,6.0,Alma City,монолитный,2022,2.8,совмещенный,пустая
1-комнатная квартира,14500000.0,2.0,43.0,7.0,,,2021,2.9,совмещенный,
1-комнатная квартира,15800000.0,7.0,44.0,10.0,,,2016,,,
1-комнатная квартира,22500000.0,9.0,40.0,10.0,Хан-Тенгри,монолитный,2014,,раздельный,
3-комнатная квартира,24500000.0,1.0,63.5,5.0,,,2002,2.8,раздельный,полностью меблирована
1-комнатная квартира,8600000.0,9.0,32.38,10.0,Alma City,монолитный,2022,2.7,,
4-комнатная квартира,37200000.0,16.0,159.0,16.0,,,2012,,раздельный,пустая
1-комнатная квартира,13500000.0,9.0,50.7,10.0,Alma City,монолитный,2021,2.8,совмещенный,
1-комнатная квартира,19970000.0,6.0,40.0,9.0,Шугыла,монолитный,2018,,совмещенный,
3-комнатная квартира,23500000.0,3.0,57.0,5.0,,,1983,,раздельный,
1-комнатная квартира,14500000.0,10.0,47.0,10.0,,,2017,,,
1-комнатная квартира,24500000.0,8.0,64.5,16.0,Премьера,монолитный,2015,2.73,совмещенный,
1-комнатная квартира,17932500.0,14.0,39.85,16.0,,,2022,2.7,совмещенный,
1-комнатная квартира,21000000.0,9.0,38.0,16.0,Gulder,монолитный,2020,2.7,совмещенный,пустая
1-комнатная квартира,25410000.0,5.0,50.0,9.0,Хан-Тенгри,монолитный,2011,2.8,совмещенный,полностью меблирована
1-комнатная квартира,21000000.0,1.0,48.0,10.0,Alma City,монолитный,2020,2.8,,
2-комнатная квартира,29700000.0,6.0,59.0,10.0,Alma City,,2019,,раздельный,
4-комнатная квартира,27500000.0,5.0,92.0,5.0,,,2003,2.8,раздельный,частично меблирована
2-комнатная квартира,26500000.0,6.0,72.0,9.0,Шугыла-Сити,монолитный,2017,2.7,совмещенный,
1-комнатная квартира,21000000.0,5.0,38.0,12.0,Gulder,монолитный,2020,2.7,совмещенный,частично меблирована
1-комнатная квартира,11800000.0,1.0,28.0,9.0,Nurly Dala,,2021,3.0,совмещенный,
3-комнатная квартира,32000000.0,5.0,72.9,10.0,,,2019,1.65,раздельный,частично меблирована
1-комнатная квартира,9900000.0,9.0,28.0,10.0,,,2016,,совмещенный,пустая
3-комнатная квартира,27500000.0,6.0,117.0,16.0,Премьера,монолитный,2013,2.8,раздельный,пустая
3-комнатная квартира,32000000.0,7.0,79.0,10.0,Alma City,монолитный,2019,2.8,раздельный,частично меблирована
1-комнатная квартира,18000000.0,7.0,41.9,9.0,,,2020,,совмещенный,
2-комнатная квартира,14000000.0,6.0,40.6,9.0,Nurly Dala,монолитный,2021,2.8,,
2-комнатная квартира,23500000.0,7.0,74.5,16.0,Премьера,монолитный,,,,
1-комнатная квартира,16700000.0,6.0,44.5,10.0,Alma City,монолитный,2019,2.8,,
2-комнатная квартира,21000000.0,5.0,59.0,16.0,Премьера,монолитный,2012,,совмещенный,частично меблирована
1-комнатная квартира,15700000.0,8.0,40.0,9.0,Шугыла,монолитный,2017,2.7,совмещенный,частично меблирована
3-комнатная квартира,47990000.0,11.0,82.0,14.0,,,2019,2.8,совмещенный,полностью меблирована
3-комнатная квартира,33000000.0,13.0,132.0,16.0,Премьера,монолитный,2012,2.8,2 с/у и более,
1-комнатная квартира,17000000.0,15.0,38.0,16.0,Gulder,,2021,,,
3-комнатная квартира,17300000.0,2.0,70.0,9.0,,,2015,,,частично меблирована
3-комнатная квартира,35000000.0,4.0,78.0,6.0,Alma City,монолитный,2019,2.75,раздельный,полностью меблирована
1-комнатная квартира,7500000.0,1.0,18.1,1.0,,,,2.7,,пустая
1-комнатная квартира,12500000.0,2.0,31.5,9.0,Nurly Dala,,2021,,,
4-комнатная квартира,58299999.0,7.0,105.0,9.0,Хан-Тенгри,,2012,2.8,2 с/у и более,
3-комнатная квартира,39000000.0,2.0,83.1,10.0,Хан-Тенгри,монолитный,2012,2.7,раздельный,частично меблирована
3-комнатная квартира,42000000.0,5.0,107.29,10.0,Alma City,монолитный,2019,2.8,2 с/у и более,
1-комнатная квартира,17500000.0,5.0,45.0,16.0,Премьера,монолитный,2013,3.0,совмещенный,
1-комнатная квартира,20000000.0,1.0,37.0,12.0,,,2019,2.7,совмещенный,частично меблирована
1-комнатная квартира,13500000.0,10.0,42.7,10.0,Alma City,монолитный,2021,2.8,,
3-комнатная квартира,32000000.0,16.0,132.0,16.0,Премьера,,2012,3.0,2 с/у и более,частично меблирована
3-комнатная квартира,30000000.0,4.0,75.0,9.0,Шугыла,монолитный,2017,2.8,раздельный,полностью меблирована
3-комнатная квартира,45000000.0,2.0,118.0,14.0,Премьера,монолитный,2013,2.85,2 с/у и более,частично меблирована
1-комнатная квартира,15500000.0,9.0,51.0,10.0,Alma City,монолитный,2021,,совмещенный,
2-комнатная квартира,27000000.0,9.0,64.0,10.0,,,,,совмещенный,
1-комнатная квартира,5000000.0,1.0,14.5,5.0,,,1980,2.6,совмещенный,пустая
1-комнатная квартира,13000000.0,7.0,28.5,10.0,,,2021,,совмещенный,пустая
1-комнатная квартира,13300000.0,7.0,42.0,10.0,,,2017,,совмещенный,
2-комнатная квартира,29000000.0,4.0,71.0,10.0,Alma City,монолитный,2020,2.6,совмещенный,частично меблирована
3-комнатная квартира,35000000.0,9.0,129.0,16.0,Премьера,монолитный,2014,2.85,2 с/у и более,полностью меблирована
1-комнатная квартира,9800000.0,2.0,30.0,10.0,Alma City,монолитный,2021,,,
2-комнатная квартира,28500000.0,4.0,63.9,10.0,Хан-Тенгри,монолитный,2010,2.9,2 с/у и более,
2-комнатная квартира,23000000.0,6.0,62.0,9.0,Шугыла,монолитный,2016,2.8,раздельный,частично меблирована
1-комнатная квартира,15500000.0,6.0,50.54,10.0,Alma City,монолитный,2021,2.8,,
3-комнатная квартира,36000000.0,1.0,88.0,9.0,,,2009,2.8,раздельный,частично меблирована
3-комнатная квартира,42000000.0,3.0,91.0,10.0,Alma City,монолитный,2020,3.0,раздельный,полностью меблирована
3-комнатная квартира,23000000.0,1.0,75.0,6.0,Alma City,кирпичный,2019,3.0,раздельный,пустая
2-комнатная квартира,22500000.0,11.0,74.0,16.0,Премьера,монолитный,2012,,2 с/у и более,частично меблирована
3-комнатная квартира,34000000.0,1.0,83.2,9.0,,,2018,,совмещенный,
3-комнатная квартира,24800000.0,6.0,76.0,6.0,Alma City,,2019,3.0,раздельный,полностью меблирована
2-комнатная квартира,28000000.0,16.0,110.0,16.0,Премьера,монолитный,2012,3.0,совмещенный,пустая
1-комнатная квартира,17500000.0,9.0,44.0,9.0,Шугыла,монолитный,2017,2.7,совмещенный,
1-комнатная квартира,11401600.0,2.0,40.72,4.0,,,2022,2.8,совмещенный,пустая
2-комнатная квартира,25000000.0,3.0,62.0,9.0,Шугыла,монолитный,2017,2.7,совмещенный,
2-комнатная квартира,17528000.0,2.0,62.6,4.0,,,2022,2.8,совмещенный,пустая
