2-комнатная квартира,20 000 000 〒, 6/6 этаж, 64 м²,"монолитный дом, 2010 г.п., состояние: евроремонт, жил. площадь 35 кв.м., кухня 14.5 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, интернет через TV кабель, частично меблирована, Срочно продам в связи с переездом в другой город. Мебель частично остается. Все в шаговой доступност…"
3-комнатная квартира,30 000 000 〒, 1/9 этаж, 75 м²,"жил. комплекс Максима на Райымбека, монолитный дом, 2006 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, частично меблирована, Продаётся чистая, уютная, хорошая квартира! Удобное расположение, дружелюбные, адекватные соседи. Пластиковые окна, улучшенная, комнаты изолированы, встрое…"
3-комнатная квартира,25 000 000 〒, 8/8 этаж, 70 м²,"монолитный дом, 2011 г.п., состояние: хорошее, потолки 2.75м., санузел совмещенный, телефон: есть возможность подключения, интернет через TV кабель, частично меблирована, Продам 3 комнатную квартиру в хорошем районе все в шаговом доступупности, рынок кенжехан, банки, торговые центры, больницы…"
2-комнатная квартира,16 500 000 〒, 3/3 этаж, 46.7 м²,"панельный дом, 1986 г.п., состояние: среднее, жил. площадь 44 кв.м., кухня 6 кв.м., санузел раздельный, телефон: отдельный, интернет оптика, Продам квартиру без посредников, торг"
3-комнатная квартира,24 300 000 〒, 1/5 этаж, 70 м²,"кирпичный дом, 1986 г.п., состояние: хорошее, жил. площадь 46 кв.м., кухня 9 кв.м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Свой палисадник с цветами. Кладовка, утепленная лоджия, можно сделать выход на участок. срочно. торг"
3-комнатная квартира,23 500 000 〒, 5/5 этаж, 59.1 м²,"панельный дом, 1988 г.п., состояние: евроремонт, жил. площадь 42.5 кв.м., кухня 6 кв.м., потолки 2.5м., санузел раздельный, телефон: отдельный, интернет оптика, частично меблирована, Свежий ремонт, новая сантехника, стены утеплены и выровнены, батареи заменены, тихий двор, хорошие соседи, крыша…"
4-комнатная квартира,25 000 000 〒, 1/5 этаж, 86 м²,"панельный дом, 1992 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, телефон: есть возможность подключения, интернет проводной, пустая, Пластиковые окна, тихий двор, кондиционер, удобно под коммерцию, улучшенная, комнаты изолированы, счётчики. срочно продаётся 4-х комнатная тёплая ую…"
1-комнатная квартира,4 800 000 〒, 1/3 этаж, 13 м²,"кирпичный дом, 2016 г.п., состояние: среднее, потолки 2.75м., санузел совмещенный, телефон: нет, полностью меблирована, Продаю комноту в общежитии. санузел внутри комноты"
2-комнатная квартира,21 500 000 〒, 3/5 этаж, 45 м²,"панельный дом, 1966 г.п., состояние: евроремонт, потолки 2.8м., санузел совмещенный, полностью меблирована"
2-комнатная квартира,16 300 000 〒, 3/5 этаж, 44 м²,"кирпичный дом, 1988 г.п., состояние: хорошее, санузел совмещенный, частично меблирована, Продается двухкомнатная квартира в хорошем районе рядом школа детский сад супермаркет остановка все в шаговой доступности. Просмотр удобное для Вас время. Звоните! С уважением Гульсум!"
2-комнатная квартира,13 000 000 〒, 1/2 этаж, 45 м²,"1959 г.п., состояние: хорошее, потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет проводной, частично меблирована, Продам 2-х квартиру, просторная, светлая, тёплая уютная, чистая и снаружи утеплённая, инфраструктура очень развитая, рядом школа, садик, не далеко супер маркет Магнум…"
3-комнатная квартира,29 000 000 〒, 2/3 этаж, 95 м²,"кирпичный дом, 1986 г.п., состояние: хорошее, санузел раздельный, частично меблирована, Квартира в отличном состоянии, просторная планировка, светлые комнаты. Удобное расположение дома, все в шаговой доступности, дет. сад, школа, супермаркет, магазины, аптеки, стоянка для авто. Хороший двор с де…"
1-комнатная квартира,16 000 000 〒, 4/6 этаж, 39 м²,"монолитный дом, 2008 г.п., состояние: хорошее, жил. площадь 20 кв.м., кухня 9 кв.м., потолки 2.7м., санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована"
3-комнатная квартира,31 500 000 〒, 8/9 этаж, 74.1 м²,"жил. комплекс Максима на Райымбека, монолитный дом, 2008 г.п., состояние: евроремонт, жил. площадь 41.6 кв.м., кухня 14.4 кв.м., потолки 2.7м., санузел раздельный, пустая, Квартира после ремонта. Как на фото. От хозяев. Расмотрим ипотеку"
1-комнатная квартира,9 000 000 〒, 1/2 этаж, 42 м²,"кирпичный дом, 1965 г.п., состояние: хорошее, жил. площадь 35.5 кв.м., потолки 3.2м., санузел раздельный, телефон: есть возможность подключения, частично меблирована, Это приватизированная общежитие, есть детская площадка и футбольный поле огороженное. 4 садика вблизи и 2 школе пошаговой досту…"
2-комнатная квартира,12 500 000 〒, 2/3 этаж, 38 м²,"панельный дом, 1978 г.п., состояние: хорошее, жил. площадь 27 кв.м., кухня 8 кв.м., санузел совмещенный, телефон: отдельный"
3-комнатная квартира,26 500 000 〒, 4/4 этаж, 62.1 м²,"панельный дом, 1969 г.п., состояние: среднее, жил. площадь 42.1 кв.м., кухня 7.1 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, интернет оптика, частично меблирована, Добрый день. Выставили на продажу свою собственную 3‑комнатную квартиру. Оставляем 2 кондиционера, ролл шторы на кух…"
3-комнатная квартира,33 500 000 〒, 1/5 этаж, 69 м²,"панельный дом, 1987 г.п., состояние: евроремонт, жил. площадь 48 кв.м., кухня 12 кв.м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Удобное место расположения, развита инфраструктура, газ плита В квартире практически остаётся всё, фото реальные очень теплая светла…"
3-комнатная квартира,27 500 000 〒, 1/5 этаж, 78 м²,"монолитный дом, 2007 г.п., состояние: евроремонт, жил. площадь 52 кв.м., кухня 14 кв.м., санузел раздельный, телефон: отдельный"
2-комнатная квартира,21 800 000 〒, 4/5 этаж, 52 м²,"панельный дом, 1991 г.п., состояние: хорошее, санузел совмещенный"
3-комнатная квартира,25 000 000 〒, 1/5 этаж, 65.2 м²,"панельный дом, 1985 г.п., состояние: хорошее, жил. площадь 46.9 кв.м., кухня 5.9 кв.м., потолки 2.5м., санузел раздельный, телефон: отдельный, интернет проводной, 3х комн. кв. После кап ремонта. срочно продается"
2-комнатная квартира,25 500 000 〒, 8/9 этаж, 61 м²,"монолитный дом, 2005 г.п., состояние: хорошее, жил. площадь 35 кв.м., кухня 12 кв.м., санузел раздельный"
3-комнатная квартира,27 000 000 〒, 1/5 этаж, 62 м²,"панельный дом, 1970 г.п., состояние: среднее, санузел раздельный, телефон: отдельный, интернет оптика"
1-комнатная квартира,13 500 000 〒, 3/6 этаж, 40 м²,"монолитный дом, 2010 г.п., состояние: хорошее, потолки 2.7м., санузел совмещенный, телефон: отдельный, интернет проводной, частично меблирована, №5580505 Уважаемые гости южной столицы и жители города Алматы! Представляю Вашему вниманию эксклюзивный вариант однокомнатная квартира в мкр Кокжиек…"
1-комнатная квартира,13 800 000 〒, 4/5 этаж, 34 м²,"кирпичный дом, 1990 г.п., состояние: евроремонт, потолки 2.7м., санузел совмещенный, телефон: отдельный, полностью меблирована, Продаётся полноценная 1 комнатная квартира. Востребованный средний этаж, НЕ угловая, улучшенная планировка. Состояния подъезда и квартиры хорошая. Балкон застеклён и уте…"
1-комнатная квартира,11 200 000 〒, 3/3 этаж, 40 м²,"панельный дом, 1980 г.п"
4-комнатная квартира,29 000 000 〒, 3/5 этаж, 82.6 м²,"панельный дом, 1989 г.п., состояние: среднее, санузел раздельный, телефон: есть возможность подключения, интернет через TV кабель, частично меблирована, Продаю дом с связи переездом тихи двор соседи дружные рядом садик школа поликлиника автобусы ездят каждые 5 минут с продажей не тороплюсь торг пр…"
2-комнатная квартира,21 000 000 〒, 2/5 этаж, 50 м²,"панельный дом, 1980 г.п., состояние: хорошее, потолки 2.8м., Продаеться 2-ух комн квартира в очень классном районе, где присутствует вся необходимая инфраструктура (школа, садик, поликлиника, магазины, супермаркет, ярмарка, большой парк, ЦОН, акимат, детские и спортивные площадки). Квартира находит…"
3-комнатная квартира,26 500 000 〒, 1/5 этаж, 68 м²,"панельный дом, 1987 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована"
1-комнатная квартира,14 300 000 〒, 3/7 этаж, 35 м²,"монолитный дом, 2009 г.п., состояние: хорошее, жил. площадь 16 кв.м., кухня 10 кв.м., потолки 2.8м., санузел совмещенный, телефон: отдельный, интернет ADSL, частично меблирована"
3-комнатная квартира,21 600 000 〒, 5/5 этаж, 58 м²,"панельный дом, 1983 г.п., состояние: среднее, потолки 2.7м., санузел раздельный, телефон: отдельный, интернет ADSL, пустая, Дом, где расположена продаваемая квартира, окружен школами, детскими садиками, медицинскими центрами, супермаркетами, рынком, салонами красоты и т.д. Инфраструктура рай…"
2-комнатная квартира,26 000 000 〒, 6/6 этаж, 60 м²,"монолитный дом, 2009 г.п., состояние: хорошее, потолки 2.8м., санузел раздельный, интернет ADSL, полностью меблирована, Продаётся 2 комнатная квартира, комнаты изолированные, туалет раздельный, кухня 7, 5кв, дом 2009г, рядом находится технодом, магнум, базарчик, каспий банк, остановка рядом с до…"
2-комнатная квартира,21 000 000 〒, 3/5 этаж, 42 м²,"панельный дом, 1988 г.п., состояние: хорошее, потолки 2.6м., санузел совмещенный, телефон: есть возможность подключения, интернет через TV кабель, пустая, Продаётся 2 комнатная квартира. срочно. Айнабулак 1 . Пластиковые окна, неугловая, не боковая, встроенная кухня, новая сантехника, счётчики…"
1-комнатная квартира,20 000 000 〒, 3/5 этаж, 40.1 м²,"1984 г.п., состояние: хорошее, жил. площадь 17.9 кв.м., кухня 10.82 кв.м., потолки 2.9м., санузел раздельный, полностью меблирована, Теплая, просторная, уютная, меблирована"
2-комнатная квартира,23 000 000 〒, 3/3 этаж, 72 м²,"панельный дом, 1973 г.п., состояние: хорошее, жил. площадь 41 кв.м., кухня 10 кв.м., санузел раздельный, телефон: отдельный"
1-комнатная квартира,13 500 000 〒, 3/6 этаж, 40 м²,"монолитный дом, 2010 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, №5580505 Уважаемые гости южной столицы и жители города Алматы! Представляю Вашему вниманию эксклюзивный вариант однокомнатная квартира в мкр Кокжиек. Отлична…"
2-комнатная квартира,14 000 000 〒, 1/3 этаж, 42.6 м²,"кирпичный дом, 1968 г.п., состояние: среднее, жил. площадь 24.4 кв.м., кухня 6.3 кв.м., потолки 2.5м., санузел совмещенный, телефон: отдельный, интернет проводной, частично меблирована"
2-комнатная квартира,23 500 000 〒, 4/5 этаж, 61.4 м²,"2006 г.п., состояние: среднее, санузел раздельный, Продам 2-х комнатную квартиру в мкрн. Кулагер, неугловая, очень теплая, состояние среднее, застройщик Нико"
1-комнатная квартира,13 800 000 〒, 2/6 этаж, 40 м²,"монолитный дом, 2008 г.п., состояние: среднее, санузел совмещенный, частично меблирована, ✔️ Отличная 1 комнатная квартира, с улучшенной планировкой; от застройщика НИКА ✔️ комнаты светлые, чистые; ✔️ Ухоженная, зимой очень тепло; ✔️ Подъезды чистые, ухоженные; ✔️ Над 6 этажом есть кровля, крыша…"
3-комнатная квартира,33 000 000 〒, 3/5 этаж, 90 м²,"кирпичный дом, 1993 г.п., состояние: хорошее, жил. площадь 52 кв.м., кухня 15 кв.м., потолки 2.9м., санузел раздельный, телефон: отдельный, интернет оптика, полностью меблирована, Читайте Внимательно Квартира 3 комнатная Площадью как у 4 комннатной квартиры. Несущих Стен нет Можете Планировку дела…"
3-комнатная квартира,23 300 000 〒, 4/5 этаж, 65 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
2-комнатная квартира,19 500 000 〒, 2/5 этаж, 50 м²,"панельный дом, 1987 г.п., состояние: хорошее, жил. площадь 27 кв.м., кухня 10 кв.м., потолки 2.7м., санузел совмещенный"
1-комнатная квартира,7 000 000 〒, 1/5 этаж, 21.2 м²,"панельный дом, 1983 г.п., состояние: среднее, потолки 2.8м., санузел совмещенный, телефон: есть возможность подключения, интернет проводной, частично меблирована, Продам комнату в квартире"
2-комнатная квартира,20 200 000 〒, 5/5 этаж, 50 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
2-комнатная квартира,22 700 000 〒, 4/5 этаж, 52 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
2-комнатная квартира,18 300 000 〒, 4/5 этаж, 45 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
1-комнатная квартира,16 800 000 〒, 1/5 этаж, 42 м²,"монолитный дом, 2007 г.п., состояние: хорошее, жил. площадь 19 кв.м., кухня 14 кв.м., санузел совмещенный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
3-комнатная квартира,32 500 000 〒, 3/5 этаж, 78 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет через TV кабель"
1-комнатная квартира,17 000 000 〒, 2/5 этаж, 40 м²,"панельный дом, 1985 г.п., состояние: среднее, санузел раздельный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
1-комнатная квартира,13 500 000 〒, 5/5 этаж, 40 м²,"панельный дом, 1985 г.п., состояние: среднее, санузел раздельный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
1-комнатная квартира,14 000 000 〒, 4/5 этаж, 33 м²,"панельный дом, 1985 г.п., состояние: среднее, санузел совмещенный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
1-комнатная квартира,16 700 000 〒, 4/5 этаж, 40 м²,"монолитный дом, 2005 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
2-комнатная квартира,17 500 000 〒, 5/5 этаж, 43 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
2-комнатная квартира,22 700 000 〒, 2/5 этаж, 54 м²,"панельный дом, 1985 г.п., состояние: среднее, санузел раздельный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
2-комнатная квартира,21 200 000 〒, 5/5 этаж, 56 м²,"панельный дом, 1985 г.п., состояние: евроремонт, санузел раздельный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
1-комнатная квартира,16 000 000 〒, 1/5 этаж, 40 м²,"монолитный дом, 2014 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
1-комнатная квартира,17 000 000 〒, 4/5 этаж, 40 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
3-комнатная квартира,34 200 000 〒, 2/5 этаж, 70 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
2-комнатная квартира,22 500 000 〒, 3/5 этаж, 54 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
1-комнатная квартира,14 800 000 〒, 4/5 этаж, 35 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
1-комнатная квартира,15 000 000 〒, 3/5 этаж, 35 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
2-комнатная квартира,20 200 000 〒, 3/5 этаж, 59 м²,"кирпичный дом, 1989 г.п., состояние: хорошее, санузел раздельный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
2-комнатная квартира,32 000 000 〒, 10/10 этаж, 60 м²,"жил. комплекс Джетысуская 4, монолитный дом, 2017 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, полностью меблирована, Успейте приобрести квартиру мечты ! Горящая Цена! Не упустите свой шанс! Хороший продуваемый с гор район, центр города. находится в спальном частном секторе. Тихие…"
1-комнатная квартира,18 700 000 〒, 7/9 этаж, 48 м²,"монолитный дом, 2005 г.п., состояние: евроремонт, санузел совмещенный, телефон: отдельный, интернет через TV кабель, Срочно, торг"
1-комнатная квартира,14 950 000 〒, 3/5 этаж, 36 м²,"кирпичный дом, 1988 г.п., состояние: среднее, санузел совмещенный, телефон: отдельный, интернет через TV кабель"
1-комнатная квартира,13 000 000 〒, 5/5 этаж, 37 м²,"кирпичный дом, 2002 г.п., состояние: среднее, потолки 2.7м., Квартира очень тёплая, не угловая, качество дома очень хорошая, рядом (около дома мин 2) большой парк для прогулки, школа во дворе, тихий и спокойный район Если для себя нужно сделать косметический ремонт"
3-комнатная квартира,21 000 000 〒, 1/2 этаж, 68 м²,"кирпичный дом, 1974 г.п., состояние: хорошее, потолки 3м., санузел раздельный, телефон: отдельный, интернет проводной, частично меблирована, Продам 3-х комнатную квартиру с отдельной входной группой и с прилегающим огороженым участком 0.64 сотки. Всё узаконено. Акт на землю. В квартире сдела…"
1-комнатная квартира,13 200 000 〒, 3/5 этаж, 33 м²,"панельный дом, 1985 г.п., состояние: среднее, санузел совмещенный, телефон: отдельный, интернет через TV кабель"
1-комнатная квартира,12 700 000 〒, 5/5 этаж, 33 м²,"панельный дом, 1985 г.п., состояние: среднее, санузел совмещенный, телефон: отдельный, интернет через TV кабель"
3-комнатная квартира,26 500 000 〒, 3/5 этаж, 56.3 м²,"панельный дом, 1985 г.п., состояние: хорошее, жил. площадь 38.9 кв.м., кухня 5.9 кв.м., потолки 2.5м., санузел раздельный, телефон: нет, интернет проводной, частично меблирована, Вы можете стать обладателем светлой и уютной квартиры, расположенной в тихом спальном районе Айнабулак-3 города Алма…"
1-комнатная квартира,19 500 000 〒, 2/9 этаж, 44 м²,"жил. комплекс Максима на Райымбека, монолитный дом, 2006 г.п., состояние: хорошее, жил. площадь 19 кв.м., кухня 12 кв.м., потолки 2.7м., санузел совмещенный, телефон: есть возможность подключения, интернет проводной, частично меблирована"
3-комнатная квартира,20 000 000 〒, 1/2 этаж, 56.8 м²,"кирпичный дом, 1972 г.п., состояние: среднее, санузел раздельный, телефон: есть возможность подключения, Продам 3-х комнатную квартиру, в мкр. Кемел. В шаговой доступности, 2 школы, детский сад, мед центр, магазины, остановка. торг есть. Или обмен на частный дом"
1-комнатная квартира,14 500 000 〒, 5/5 этаж, 42 м²,"панельный дом, 1985 г.п., состояние: хорошее, санузел совмещенный, телефон: отдельный, интернет через TV кабель"
1-комнатная квартира,15 900 000 〒, 5/5 этаж, 40 м²,"панельный дом, 1984 г.п., состояние: хорошее, жил. площадь 18 кв.м., кухня 9 кв.м., потолки 2.8м., санузел раздельный, Продам 1комн квартиру хорошем районе мкр Айнабулак2 улучшеной планировки возле торговый дом Белес, рядом 2школы, садик арбат, поликлиника, остановка шаговой доступности. новы…"
4-комнатная квартира,30 000 000 〒, 4/5 этаж, 75 м²,"1986 г.п., состояние: среднее, жил. площадь 52 кв.м., кухня 10 кв.м., санузел раздельный, телефон: есть возможность подключения, пустая, Продам 4х комнатную квартиру"
1-комнатная квартира,15 500 000 〒, 4/6 этаж, 40 м²,"монолитный дом, 2010 г.п., состояние: хорошее, жил. площадь 20 кв.м., кухня 10 кв.м., потолки 2.8м., санузел совмещенный, телефон: есть возможность подключения, интернет проводной, полностью меблирована, Продам квартиру хорошее место расположения все в шаговой доступности школа садик итд. кварти…"
1-комнатная квартира,15 300 000 〒, 1/5 этаж, 40 м²,"панельный дом, 1985 г.п., состояние: среднее, санузел раздельный, телефон: отдельный, интернет через TV кабель"
2-комнатная квартира,15 500 000 〒, 3/5 этаж, 45 м²,"кирпичный дом, 1987 г.п., состояние: среднее, санузел раздельный, телефон: отдельный, интернет через TV кабель"
3-комнатная квартира,30 000 000 〒, 5/5 этаж, 64 м²,"панельный дом, 1983 г.п., состояние: хорошее, жил. площадь 47 кв.м., кухня 10.5 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Продается уютная, светлая квартира, в одном из перспективных районов. Экологичный, безопасный район, парковка, шко…"
1-комнатная квартира,9 500 000 〒, 2/2 этаж, 34 м²,"кирпичный дом, 1960 г.п., состояние: среднее, жил. площадь 18 кв.м., кухня 12 кв.м., потолки 3м., санузел совмещенный, телефон: есть возможность подключения, Рядом школа, магазин, остановка, кафе, ресторан"
1-комнатная квартира,18 000 000 〒, 4/5 этаж, 45 м²,"панельный дом, 1984 г.п., жил. площадь 18 кв.м., кухня 12 кв.м., Продается 1- улучшенная квартира расположенная в мкр. Айнабулак - 1. Этаж 4 (5). общ. кв 45(18)12. Полностью мебилирована. Капитальный ремонт. Кухня вынесена на балкон. Отличный район. Все в шаговой доступности: школы, дет. сад…"
2-комнатная квартира,22 000 000 〒, 6/6 этаж, 69 м²,"монолитный дом, 2010 г.п., состояние: хорошее, жил. площадь 32 кв.м., кухня 20 кв.м., потолки 2.8м., санузел раздельный, интернет через TV кабель, частично меблирована, Торг уместен. лоджия закрытая. чистая, уютная"
1-комнатная квартира,15 500 000 〒, 5/5 этаж, 42 м²,"В залоге, панельный дом, 1989 г.п., состояние: хорошее, жил. площадь 32 кв.м., кухня 12 кв.м., санузел совмещенный, телефон: отдельный, интернет проводной, Добрый день, уважаемые покупатели. Предлагаю однокомнатную квартиру в Айнабулаке с очень развитой инфраструктурой. Квартира на пятом этаже в пя…"
2-комнатная квартира,17 000 000 〒, 1/3 этаж, 47 м²,"В залоге, монолитный дом, 1985 г.п., состояние: хорошее, жил. площадь 30 кв.м., кухня 4 кв.м., потолки 2.7м., санузел раздельный, телефон: отдельный, интернет оптика, полностью меблирована"
3-комнатная квартира,35 000 000 〒, 1/5 этаж, 77 м²,"2007 г.п., состояние: хорошее, потолки 2.85м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Срочно можно ипотека я хозяин"
1-комнатная квартира,12 500 000 〒, 6/6 этаж, 39 м²,"монолитный дом, 2008 г.п., состояние: хорошее, жил. площадь 20 кв.м., кухня 10 кв.м., потолки 2.6м., санузел совмещенный, телефон: нет, интернет через TV кабель, частично меблирована, Продается однокомнатная квартира в хорошем состоянии не угловая, не в залоге, не в кредите Документы в полном поряд…"
2-комнатная квартира,26 000 000 〒, 1/5 этаж, 52.4 м²,"кирпичный дом, 1982 г.п., состояние: евроремонт, санузел раздельный, телефон: отдельный, Чистый уютный двор, рядом метро, гимназия, скверы. в шаговой доступности ЦУМ, Арбат"
1-комнатная квартира,17 300 000 〒, 4/6 этаж, 39 м²,"монолитный дом, 2008 г.п., состояние: евроремонт, жил. площадь 19 кв.м., кухня 9.8 кв.м., санузел совмещенный, пустая, Свежий ремонт"
1-комнатная квартира,15 888 777 〒, 3/5 этаж, 35.1 м²,"кирпичный дом, 1991 г.п., состояние: требует ремонта, жил. площадь 17.2 кв.м., кухня 8.6 кв.м., потолки 3м., санузел совмещенный, телефон: есть возможность подключения, интернет оптика, пустая, ВНИМАНИЕ! КВАРТИРУ ПРОДАЕМ срочно! ЗА НАЛИЧНЫЕ или ПЕРЕЧИСЛЕНИЕМ, через ЖССБ, но БЕЗ обменА! ЦЕНА…"
2-комнатная квартира,28 000 000 〒, 8/9 этаж, 68.2 м²,"монолитный дом, 2007 г.п., состояние: евроремонт, жил. площадь 36.7 кв.м., кухня 10 кв.м., санузел раздельный, телефон: нет, частично меблирована, Продаётся двухкомнатная квартира в мкр. Кулагер с евро ремонтом и частичной мебелью. Не находится в залоге. Утепленный пол, сложный потолок, дом те…"
2-комнатная квартира,13 000 000 〒, 1/2 этаж, 47 м²,"кирпичный дом, 1949 г.п., состояние: требует ремонта, жил. площадь 40 кв.м., кухня 7 кв.м., потолки 3м., санузел совмещенный, телефон: отдельный, интернет проводной, пустая, Все остальные вопросы по контактному номеру"
3-комнатная квартира,26 000 000 〒, 5/5 этаж, 65.1 м²,"панельный дом, 1983 г.п., состояние: хорошее, жил. площадь 48.9 кв.м., кухня 6 кв.м., потолки 2.7м., санузел совмещенный, телефон: есть возможность подключения, интернет ADSL, частично меблирована, Продаю просторную квартиру со свежим ремонтом. По остальным вопросам звоните. торг уместен! Хозяи…"
3-комнатная квартира,31 000 000 〒, 1/9 этаж, 75 м²,"монолитный дом, 2006 г.п., состояние: хорошее, потолки 2.7м., санузел раздельный, частично меблирована, Продаётся чистая, уютная, хорошая квартира! Удобное расположение, дружелюбные, адекватные соседи. Пластиковые окна, улучшенная, комнаты изолированы, встроенная кухня, счётчики, тихий двор, удобн…"
1-комнатная квартира,12 220 000 〒, 6/6 этаж, 35.5 м²,"монолитный дом, 2009 г.п., состояние: евроремонт, жил. площадь 17.3 кв.м., кухня 9.8 кв.м., потолки 3м., санузел совмещенный, телефон: есть возможность подключения, интернет проводной, полностью меблирована, Продам 1 комнатную уютнную квартиру после ремонта потолки утеплённые пеноплексом рядо…"
3-комнатная квартира,29 000 000 〒, 5/5 этаж, 80 м²,"кирпичный дом, 2006 г.п., состояние: хорошее, жил. площадь 65 кв.м., кухня 15 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, интернет ADSL, частично меблирована, Продаётся 3-комнатная квартира, в центре мкр. Кулагер, всё в шаговой доступности (ЦОН, Акимат, Магнум, школы, базары…"
1-комнатная квартира,10 500 000 〒, 1/2 этаж, 27.3 м²,"кирпичный дом, 1955 г.п., состояние: среднее, жил. площадь 16.2 кв.м., кухня 3.5 кв.м., потолки 2.7м., санузел совмещенный, телефон: отдельный, интернет ADSL, пустая, Продам, хозяин недвижимости, риэлторам не беспокоить. Символический торг уместен"
1-комнатная квартира,3 500 000 〒, 2/2 этаж, 11 м²,"панельный дом, 2016 г.п., состояние: хорошее, жил. площадь 11 кв.м., потолки 2.4м., санузла нет, телефон: нет, частично меблирована, Продаю комнату в общежитии, рассматриваю под пенсионные накопления"
1-комнатная квартира,19 000 000 〒, 4/5 этаж, 41.9 м²,"кирпичный дом, 2005 г.п., состояние: хорошее, санузел совмещенный, телефон: есть возможность подключения, интернет через TV кабель, Продаётся 1 комнатная квартира в Мкр. Кулагер. Состояние хорошее, продаю в связи с переездом. Оставляю большой шкаф-Купе, тумбочку под телевизор, кухонный гарниту…"
1-комнатная квартира,19 000 000 〒, 1/5 этаж, 43 м²,"кирпичный дом, 2006 г.п., состояние: евроремонт, жил. площадь 33 кв.м., кухня 10 кв.м., потолки 2.8м., санузел раздельный, телефон: отдельный, интернет ADSL, полностью меблирована, Продам квартиру в Кулагере, рядом гимназия, школы, садики, акимат, Арбат, ЦОН. Соседи хорошие, подъезд после ремонт…"
1-комнатная квартира,16 000 000 〒, 2/5 этаж, 33 м²,"кирпичный дом, 1996 г.п., потолки 3м., санузел совмещенный, телефон: есть возможность подключения, интернет ADSL, частично меблирована, Хороший район. Отличные соседи. Все чисто и сухо! Символический торг, Миллионами не торгуюсь! Не серьезных прошу не беспокоить. По всем вопросам пишите звоните!"
2-комнатная квартира,30 000 000 〒, 3/7 этаж, 80 м²,"2009 г.п., состояние: евроремонт, жил. площадь 53 кв.м., кухня 24 кв.м., потолки 2.85м., санузел совмещенный, телефон: отдельный, интернет ADSL, Продается квартира просторная, светлая, тихом месте, очень теплая. в шаговой доступности 2 школы, 2 садика. есть зона отдыха. торг"
