number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
4-комнатная квартира,85000000.0,7.0,120.0,10.0,Комфорт Плюс,монолитный,2015.0,2.9,2 с/у и более,частично меблирована
1-комнатная квартира,19500000.0,4.0,33.0,5.0,,,1978.0,,совмещенный,полностью меблирована
3-комнатная квартира,50000000.0,15.0,90.0,20.0,Манхеттан (29 квартал),монолитный,2007.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,90000000.0,,80.0,,Столичный Центр,,,,,
3-комнатная квартира,40500000.0,8.0,116.2,13.0,Жайлы,монолитный,2015.0,2.8,раздельный,частично меблирована
2-комнатная квартира,31500000.0,3.0,50.0,5.0,,,1988.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,34000000.0,5.0,49.0,13.0,Lamiya,монолитный,2021.0,3.0,,
3-комнатная квартира,40500000.0,2.0,77.0,5.0,,,1989.0,,раздельный,
3-комнатная квартира,34000000.0,4.0,60.0,5.0,,,1978.0,,совмещенный,полностью меблирована
4-комнатная квартира,23207000.0,5.0,73.3,5.0,,панельный,1979.0,,раздельный,
2-комнатная квартира,52000000.0,7.0,93.0,16.0,Многофункциональный жилой комплекс Евразия,монолитный,2015.0,2.7,раздельный,пустая
3-комнатная квартира,25000000.0,4.0,58.0,5.0,,,1975.0,,раздельный,пустая
1-комнатная квартира,20900000.0,3.0,40.0,5.0,,,1993.0,,совмещенный,полностью меблирована
1-комнатная квартира,22000000.0,9.0,44.05,13.0,12 месяцев,монолитный,2021.0,2.8,,
3-комнатная квартира,55000000.0,2.0,79.0,21.0,LakeTown,монолитный,2020.0,2.8,2 с/у и более,пустая
3-комнатная квартира,26244000.0,4.0,65.8,5.0,,панельный,1978.0,,раздельный,
1-комнатная квартира,20800000.0,8.0,42.0,13.0,Atlant,монолитный,2017.0,,совмещенный,пустая
3-комнатная квартира,38500000.0,5.0,74.0,9.0,,,1996.0,,,частично меблирована
3-комнатная квартира,32500000.0,2.0,117.0,13.0,Жайлы,монолитный,2015.0,2.7,2 с/у и более,
2-комнатная квартира,28000000.0,1.0,50.0,5.0,,,1980.0,,,полностью меблирована
7-комнатная квартира,75000000.0,3.0,168.0,4.0,,,1934.0,,,частично меблирована
1-комнатная квартира,8800000.0,2.0,20.0,4.0,,,,,совмещенный,полностью меблирована
2-комнатная квартира,19500000.0,3.0,42.0,5.0,,,1978.0,,совмещенный,частично меблирована
2-комнатная квартира,21000000.0,1.0,42.0,5.0,,,1977.0,,совмещенный,частично меблирована
3-комнатная квартира,67000000.0,1.0,80.0,5.0,,,1967.0,3.3,раздельный,
1-комнатная квартира,16900000.0,1.0,33.0,5.0,,,1979.0,,,
2-комнатная квартира,21000000.0,2.0,45.0,5.0,,,1975.0,,совмещенный,частично меблирована
1-комнатная квартира,18700000.0,4.0,43.0,13.0,12 месяцев,монолитный,2021.0,2.8,,
1-комнатная квартира,19500000.0,1.0,40.0,9.0,,,1985.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,22000000.0,5.0,43.0,5.0,,,1975.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,16000000.0,5.0,33.0,5.0,,панельный,1981.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,25500000.0,1.0,50.0,5.0,,,1979.0,2.7,раздельный,полностью меблирована
1-комнатная квартира,18000000.0,1.0,32.0,5.0,,,1978.0,2.7,совмещенный,
2-комнатная квартира,25300000.0,5.0,43.0,5.0,,,1979.0,2.0,совмещенный,полностью меблирована
1-комнатная квартира,22700000.0,1.0,33.0,5.0,,,1981.0,2.72,совмещенный,полностью меблирована
2-комнатная квартира,25000000.0,1.0,43.0,5.0,,,1978.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,25500000.0,1.0,58.0,5.0,,,1980.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,27000000.0,1.0,54.0,9.0,,,1986.0,2.7,раздельный,полностью меблирована
1-комнатная квартира,17000000.0,1.0,33.0,5.0,,,1987.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,28500000.0,12.0,65.0,12.0,Панорама,монолитный,2016.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,33000000.0,3.0,53.0,5.0,,,1980.0,,совмещенный,частично меблирована
2-комнатная квартира,22000000.0,3.0,43.0,5.0,,,1980.0,,совмещенный,частично меблирована
1-комнатная квартира,20000000.0,4.0,43.0,9.0,,,2015.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,32000000.0,3.0,50.0,5.0,,,1988.0,,совмещенный,частично меблирована
1-комнатная квартира,16500000.0,3.0,32.0,4.0,,,1969.0,,совмещенный,частично меблирована
1-комнатная квартира,5500000.0,5.0,17.0,5.0,,,1978.0,,2 с/у и более,
2-комнатная квартира,28470000.0,,73.0,,,,2022.0,3.0,,
3-комнатная квартира,26000000.0,3.0,58.0,4.0,,,1971.0,,совмещенный,частично меблирована
2-комнатная квартира,24000000.0,4.0,43.6,4.0,,,1965.0,2.5,совмещенный,полностью меблирована
1-комнатная квартира,10000000.0,2.0,20.0,5.0,,,1975.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,70000000.0,12.0,130.0,18.0,Жастар Mag,монолитный,2007.0,3.0,2 с/у и более,частично меблирована
3-комнатная квартира,34800000.0,7.0,75.0,7.0,,,1977.0,2.6,,частично меблирована
2-комнатная квартира,23200000.0,3.0,44.0,5.0,,,1978.0,,совмещенный,частично меблирована
1-комнатная квартира,22000000.0,4.0,27.0,5.0,,,1980.0,,совмещенный,полностью меблирована
3-комнатная квартира,33000000.0,3.0,65.6,4.0,,,1968.0,2.8,раздельный,
4-комнатная квартира,43000000.0,10.0,77.0,12.0,,,1988.0,2.8,,
4-комнатная квартира,90000000.0,5.0,150.0,8.0,,,1985.0,2.8,2 с/у и более,полностью меблирована
1-комнатная квартира,19000000.0,2.0,32.0,5.0,,,1973.0,,совмещенный,частично меблирована
1-комнатная квартира,25000000.0,9.0,40.0,9.0,,,1999.0,,,
1-комнатная квартира,19000000.0,3.0,39.0,5.0,,,1994.0,,совмещенный,частично меблирована
3-комнатная квартира,20000000.0,2.0,58.4,2.0,,,1957.0,2.7,совмещенный,
1-комнатная квартира,7000000.0,5.0,21.0,5.0,,,1987.0,,раздельный,частично меблирована
2-комнатная квартира,27490000.0,4.0,51.0,4.0,,,1977.0,,раздельный,частично меблирована
3-комнатная квартира,49000000.0,5.0,129.5,18.0,Алтын Булак 2,монолитный,2016.0,2.7,2 с/у и более,пустая
1-комнатная квартира,16500000.0,2.0,33.0,4.0,,,1965.0,2.8,совмещенный,
3-комнатная квартира,39500000.0,2.0,72.0,22.0,Манхеттан (29 квартал),монолитный,2010.0,2.8,,
4-комнатная квартира,62850000.0,4.0,121.7,7.0,,,1974.0,,совмещенный,полностью меблирована
1-комнатная квартира,14000000.0,7.0,20.0,9.0,Мечта на Казыбек би,монолитный,2014.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,21500000.0,1.0,52.0,5.0,,,,,,пустая
2-комнатная квартира,23500000.0,5.0,47.0,5.0,,,1974.0,,совмещенный,полностью меблирована
3-комнатная квартира,25000000.0,1.0,60.0,4.0,,,1963.0,2.6,совмещенный,частично меблирована
7-комнатная квартира,145000000.0,5.0,350.0,6.0,Изумрудный город,кирпичный,2006.0,,2 с/у и более,частично меблирована
2-комнатная квартира,30500000.0,4.0,66.2,12.0,Панорама,монолитный,2016.0,3.0,совмещенный,частично меблирована
1-комнатная квартира,25000000.0,3.0,34.0,5.0,,,1982.0,2.7,совмещенный,
1-комнатная квартира,23000000.0,1.0,34.2,5.0,,,1984.0,2.7,раздельный,
3-комнатная квартира,48000000.0,6.0,92.0,6.0,Изумрудный город,монолитный,2015.0,3.0,,
1-комнатная квартира,16500000.0,6.0,35.0,12.0,Алмалы,монолитный,2017.0,2.7,совмещенный,пустая
3-комнатная квартира,37000000.0,2.0,66.5,5.0,,,1980.0,2.8,раздельный,
3-комнатная квартира,28900000.0,1.0,56.0,5.0,,,1979.0,,раздельный,полностью меблирована
3-комнатная квартира,65000000.0,2.0,132.0,20.0,Манхеттан (29 квартал),монолитный,2007.0,,2 с/у и более,
2-комнатная квартира,26000000.0,5.0,55.0,5.0,,,1979.0,2.7,совмещенный,
2-комнатная квартира,24500000.0,3.0,43.0,5.0,,,1978.0,2.7,,
3-комнатная квартира,33000000.0,5.0,80.0,5.0,,,1992.0,2.7,2 с/у и более,
1-комнатная квартира,22300000.0,4.0,45.0,13.0,12 месяцев,монолитный,2021.0,2.8,совмещенный,
2-комнатная квартира,22000000.0,5.0,51.0,5.0,,,1987.0,2.5,раздельный,частично меблирована
3-комнатная квартира,27000000.0,2.0,58.0,5.0,,,1977.0,,,
2-комнатная квартира,22000000.0,4.0,41.6,5.0,,,1986.0,,раздельный,
1-комнатная квартира,13500000.0,2.0,25.0,2.0,,,1978.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,23500000.0,2.0,56.0,4.0,,,1978.0,,,
1-комнатная квартира,5000000.0,3.0,14.0,4.0,,,1975.0,,раздельный,
2-комнатная квартира,34500000.0,3.0,53.0,5.0,,,1980.0,2.65,совмещенный,частично меблирована
3-комнатная квартира,23000000.0,4.0,59.0,5.0,,,1978.0,,,
1-комнатная квартира,23000000.0,7.0,55.0,12.0,12 месяцев,монолитный,2021.0,2.8,,
2-комнатная квартира,27000000.0,1.0,46.0,3.0,,,1969.0,3.0,совмещенный,частично меблирована
4-комнатная квартира,49000000.0,4.0,105.0,4.0,,,1960.0,3.2,2 с/у и более,
3-комнатная квартира,47000000.0,2.0,70.0,12.0,,,2000.0,2.8,раздельный,частично меблирована
1-комнатная квартира,20000000.0,3.0,39.2,5.0,,,1978.0,2.7,совмещенный,пустая
4-комнатная квартира,106000000.0,6.0,146.0,6.0,Изумрудный город,кирпичный,2007.0,3.0,2 с/у и более,пустая
2-комнатная квартира,11000000.0,3.0,32.0,4.0,,,1982.0,3.0,раздельный,частично меблирована
2-комнатная квартира,23500000.0,3.0,40.2,5.0,,,,,совмещенный,полностью меблирована
1-комнатная квартира,23000000.0,8.0,38.66,17.0,LakeTown,,,,,
3-комнатная квартира,25500000.0,2.0,58.5,5.0,,,1979.0,2.7,раздельный,пустая
4-комнатная квартира,75000000.0,18.0,150.0,20.0,,,2012.0,3.0,2 с/у и более,полностью меблирована
4-комнатная квартира,110000000.0,5.0,137.0,22.0,Столичный Центр,монолитный,2005.0,3.0,2 с/у и более,частично меблирована
3-комнатная квартира,30000000.0,5.0,69.5,5.0,,,1987.0,2.7,раздельный,полностью меблирована
1-комнатная квартира,23000000.0,7.0,38.28,17.0,LakeTown,монолитный,2022.0,,,
2-комнатная квартира,25000000.0,5.0,50.0,5.0,,,1984.0,2.7,раздельный,пустая
3-комнатная квартира,41500000.0,2.0,76.0,5.0,,,1985.0,2.7,раздельный,
2-комнатная квартира,31000000.0,5.0,62.0,5.0,,,1975.0,2.7,раздельный,частично меблирована
3-комнатная квартира,28000000.0,3.0,58.3,5.0,,,1978.0,,,
3-комнатная квартира,26500000.0,4.0,60.0,4.0,,,1970.0,,совмещенный,
3-комнатная квартира,33000000.0,2.0,66.0,5.0,,,1980.0,2.6,раздельный,полностью меблирована
3-комнатная квартира,35000000.0,7.0,79.2,9.0,,,1991.0,2.7,раздельный,полностью меблирована
3-комнатная квартира,40000000.0,2.0,72.0,5.0,,,1975.0,,раздельный,полностью меблирована
2-комнатная квартира,24300000.0,1.0,53.0,5.0,,,1981.0,2.85,раздельный,частично меблирована
3-комнатная квартира,54000000.0,4.0,125.0,13.0,,,2015.0,3.0,2 с/у и более,частично меблирована
3-комнатная квартира,35000000.0,5.0,71.0,5.0,,,1979.0,2.8,раздельный,частично меблирована
2-комнатная квартира,34800000.0,7.0,76.0,7.0,,,1977.0,2.7,раздельный,частично меблирована
3-комнатная квартира,27300000.0,6.0,65.0,9.0,,,1985.0,2.8,раздельный,
3-комнатная квартира,30000000.0,1.0,60.0,4.0,,,1975.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,29500000.0,9.0,54.0,9.0,,,1991.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,20000000.0,3.0,43.0,5.0,,,1979.0,,совмещенный,частично меблирована
3-комнатная квартира,55000000.0,1.0,71.0,4.0,,,1974.0,3.0,совмещенный,
3-комнатная квартира,52000000.0,1.0,80.0,4.0,,,1960.0,,,
2-комнатная квартира,20000000.0,2.0,42.0,4.0,,,1976.0,,,
1-комнатная квартира,19400000.0,2.0,31.0,5.0,,,1985.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,54500000.0,9.0,128.0,9.0,,,2011.0,2.7,2 с/у и более,
2-комнатная квартира,31000000.0,4.0,49.0,5.0,,,1986.0,,раздельный,частично меблирована
2-комнатная квартира,29000000.0,5.0,55.0,9.0,,,1987.0,2.75,раздельный,
3-комнатная квартира,33500000.0,3.0,67.0,4.0,,,1971.0,,раздельный,частично меблирована
2-комнатная квартира,60000000.0,12.0,57.0,12.0,Exclusive Life,монолитный,2020.0,2.9,совмещенный,полностью меблирована
3-комнатная квартира,61500000.0,16.0,126.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,3.0,,частично меблирована
2-комнатная квартира,22000000.0,10.0,45.8,13.0,Nomad 2,монолитный,2023.0,2.7,2 с/у и более,
3-комнатная квартира,28000000.0,4.0,65.0,9.0,,,1991.0,2.8,раздельный,частично меблирована
3-комнатная квартира,26000000.0,3.0,58.0,4.0,,,1971.0,2.7,раздельный,полностью меблирована
2-комнатная квартира,42000000.0,9.0,73.0,9.0,,,1999.0,,совмещенный,
3-комнатная квартира,52000000.0,2.0,117.0,5.0,,,1985.0,,,
4-комнатная квартира,120000000.0,6.0,142.0,12.0,Exclusive Life,монолитный,2018.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,27000000.0,9.0,60.0,9.0,,,1973.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,24999900.0,3.0,43.0,4.0,,,1966.0,,совмещенный,частично меблирована
3-комнатная квартира,42500000.0,4.0,81.0,7.0,,,1971.0,,раздельный,полностью меблирована
3-комнатная квартира,60200000.0,5.0,123.0,15.0,,,2017.0,,2 с/у и более,
2-комнатная квартира,27000000.0,8.0,65.0,18.0,Алтын Булак 1,монолитный,2012.0,,,
3-комнатная квартира,38000000.0,8.0,70.0,9.0,,,1989.0,2.7,раздельный,частично меблирована
4-комнатная квартира,58000000.0,12.0,122.2,13.0,Atlant,монолитный,2020.0,,2 с/у и более,пустая
2-комнатная квартира,23500000.0,7.0,56.0,9.0,,,1983.0,2.8,раздельный,частично меблирована
1-комнатная квартира,8000000.0,5.0,19.3,5.0,,,1977.0,,совмещенный,частично меблирована
2-комнатная квартира,34600000.0,12.0,80.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,2.8,совмещенный,
2-комнатная квартира,22900000.0,4.0,42.0,5.0,,,1978.0,,,
3-комнатная квартира,27000000.0,2.0,60.0,5.0,,,1982.0,2.8,раздельный,
5-комнатная квартира,75000000.0,6.0,171.0,10.0,,,1997.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,128000000.0,3.0,150.0,12.0,Ак Алем,монолитный,2015.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,75000000.0,12.0,165.0,18.0,,,2008.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,52000000.0,5.0,95.0,18.0,Жастар Mag,монолитный,2007.0,3.0,раздельный,полностью меблирована
4-комнатная квартира,87000000.0,11.0,180.0,13.0,,,2010.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,53000000.0,12.0,100.0,13.0,Панорама,монолитный,2012.0,,2 с/у и более,частично меблирована
6-комнатная квартира,125000000.0,5.0,300.0,6.0,Изумрудный город,кирпичный,2002.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,79000000.0,4.0,95.0,10.0,Центральный,монолитный,2018.0,,2 с/у и более,полностью меблирована
7-комнатная квартира,145000000.0,5.0,350.0,6.0,Изумрудный город,кирпичный,2008.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,26500000.0,8.0,66.0,18.0,Алтын Булак 2,монолитный,2012.0,2.8,совмещенный,пустая
3-комнатная квартира,39000000.0,2.0,116.0,13.0,Жайлы,монолитный,2015.0,2.7,2 с/у и более,
2-комнатная квартира,17500000.0,1.0,44.0,4.0,,,1967.0,,совмещенный,пустая
3-комнатная квартира,42000000.0,,70.0,,,,1982.0,,раздельный,
1-комнатная квартира,21000000.0,4.0,40.0,9.0,,,1971.0,,раздельный,
2-комнатная квартира,19500000.0,2.0,46.0,4.0,,,1964.0,,совмещенный,
1-комнатная квартира,8500000.0,4.0,35.0,5.0,,,1983.0,,раздельный,частично меблирована
2-комнатная квартира,33500000.0,5.0,57.0,8.0,,,1976.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,27500000.0,4.0,51.0,4.0,,,1977.0,2.6,раздельный,пустая
2-комнатная квартира,20000000.0,5.0,42.0,5.0,,,1977.0,,,
1-комнатная квартира,20000000.0,2.0,32.0,5.0,,,1981.0,2.77,совмещенный,частично меблирована
3-комнатная квартира,38500000.0,12.0,85.0,18.0,Алтын Булак 1,монолитный,2011.0,2.8,2 с/у и более,полностью меблирована
2-комнатная квартира,22500000.0,2.0,45.0,5.0,,,1978.0,2.5,раздельный,частично меблирована
3-комнатная квартира,75000000.0,18.0,125.5,19.0,Жастар Mag,монолитный,2006.0,3.0,2 с/у и более,
3-комнатная квартира,43000000.0,5.0,80.0,9.0,,,1990.0,3.0,раздельный,частично меблирована
3-комнатная квартира,31500000.0,3.0,65.0,5.0,,,1990.0,2.8,раздельный,
3-комнатная квартира,38000000.0,15.0,81.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,2.8,,полностью меблирована
3-комнатная квартира,30700000.0,17.0,75.0,18.0,Алтын Булак 2,монолитный,2012.0,2.8,,
2-комнатная квартира,36000000.0,1.0,61.0,5.0,,,1973.0,2.85,раздельный,
3-комнатная квартира,39500000.0,2.0,64.0,6.0,,,1991.0,,раздельный,частично меблирована
1-комнатная квартира,23000000.0,2.0,40.0,5.0,,,1977.0,,раздельный,
2-комнатная квартира,21500000.0,2.0,42.0,5.0,,,1984.0,,совмещенный,частично меблирована
3-комнатная квартира,25000000.0,1.0,61.2,4.0,,,1968.0,,раздельный,пустая
3-комнатная квартира,35000000.0,3.0,65.5,5.0,,,1989.0,,раздельный,частично меблирована
2-комнатная квартира,23000000.0,4.0,49.0,4.0,,,1970.0,2.8,раздельный,полностью меблирована
2-комнатная квартира,19000000.0,3.0,42.0,4.0,,,1969.0,,совмещенный,частично меблирована
1-комнатная квартира,10500000.0,2.0,25.0,4.0,,,,,совмещенный,полностью меблирована
3-комнатная квартира,42000000.0,3.0,91.0,5.0,,,2005.0,2.8,,
3-комнатная квартира,55500000.0,2.0,73.3,3.0,,,1943.0,3.2,совмещенный,частично меблирована
2-комнатная квартира,25000000.0,5.0,54.0,5.0,,,1985.0,2.7,раздельный,
2-комнатная квартира,22500000.0,4.0,48.0,5.0,,,1991.0,,совмещенный,
1-комнатная квартира,19999999.0,13.0,48.7,13.0,,,2015.0,2.8,,
2-комнатная квартира,30000000.0,2.0,52.0,9.0,,,1980.0,2.8,раздельный,
3-комнатная квартира,45000000.0,3.0,90.0,5.0,,,1984.0,2.7,2 с/у и более,
1-комнатная квартира,14500000.0,7.0,18.0,9.0,,,2014.0,2.7,совмещенный,
3-комнатная квартира,44500000.0,13.0,90.5,13.0,,,2015.0,2.8,,
3-комнатная квартира,42500000.0,13.0,101.0,13.0,,,2015.0,2.8,,
3-комнатная квартира,68000000.0,2.0,120.0,13.0,,,2008.0,2.95,2 с/у и более,полностью меблирована
2-комнатная квартира,23000000.0,4.0,45.0,4.0,,,,2.7,совмещенный,
2-комнатная квартира,23500000.0,2.0,42.0,4.0,,,1965.0,2.7,совмещенный,
3-комнатная квартира,74000000.0,17.0,138.0,18.0,,,2008.0,3.0,2 с/у и более,
3-комнатная квартира,29000000.0,2.0,73.2,4.0,,,1970.0,2.7,,
2-комнатная квартира,25000000.0,9.0,53.1,12.0,,,2002.0,2.8,совмещенный,
1-комнатная квартира,8000000.0,4.0,16.0,5.0,,,1984.0,2.7,раздельный,частично меблирована
3-комнатная квартира,57000000.0,12.0,117.0,13.0,,,2008.0,2.7,совмещенный,
3-комнатная квартира,45000000.0,2.0,82.0,5.0,,,1977.0,2.7,2 с/у и более,частично меблирована
3-комнатная квартира,32000000.0,1.0,66.0,5.0,,панельный,1980.0,2.5,совмещенный,частично меблирована
2-комнатная квартира,36000000.0,7.0,75.0,18.0,Алтын Булак 2,монолитный,2012.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,23000000.0,5.0,45.0,5.0,,,1973.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,28400000.0,11.0,61.0,13.0,,,2018.0,2.8,,
3-комнатная квартира,40000000.0,4.0,73.0,5.0,,,1978.0,,совмещенный,частично меблирована
2-комнатная квартира,36500000.0,12.0,82.0,20.0,Манхеттан (29 квартал),монолитный,2012.0,2.8,,частично меблирована
2-комнатная квартира,24500000.0,3.0,42.0,4.0,,,1965.0,2.6,совмещенный,частично меблирована
4-комнатная квартира,36000000.0,5.0,86.0,5.0,,,1982.0,2.65,раздельный,частично меблирована
2-комнатная квартира,25500000.0,2.0,59.2,15.0,Панорама,монолитный,2017.0,,,пустая
2-комнатная квартира,37000000.0,15.0,80.0,20.0,Манхеттан (29 квартал),монолитный,2012.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,19800000.0,2.0,41.0,4.0,,,1968.0,2.7,,
2-комнатная квартира,25000000.0,5.0,54.0,5.0,,,1984.0,2.7,раздельный,частично меблирована
2-комнатная квартира,29900000.0,6.0,52.0,9.0,,,1996.0,,,
2-комнатная квартира,31700000.0,3.0,55.0,4.0,,,1966.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,22400000.0,2.0,43.0,5.0,,,1973.0,2.7,совмещенный,пустая
4-комнатная квартира,49000000.0,5.0,93.3,9.0,,,1977.0,,раздельный,частично меблирована
3-комнатная квартира,40000000.0,7.0,78.0,9.0,,,2003.0,,раздельный,частично меблирована
1-комнатная квартира,21000000.0,6.0,40.5,8.0,,,1977.0,,,
2-комнатная квартира,21000000.0,7.0,40.0,10.0,,,2015.0,2.8,совмещенный,пустая
1-комнатная квартира,19000000.0,3.0,39.0,5.0,,,1978.0,,совмещенный,полностью меблирована
3-комнатная квартира,43000000.0,5.0,75.0,9.0,,,1989.0,,,
1-комнатная квартира,27500000.0,1.0,60.0,18.0,Алтын Булак 1,монолитный,2012.0,,совмещенный,
1-комнатная квартира,6300000.0,2.0,14.0,4.0,,,1972.0,2.7,,пустая
4-комнатная квартира,70000000.0,6.0,123.0,14.0,Шанырак,монолитный,2014.0,3.0,раздельный,
3-комнатная квартира,25500000.0,4.0,59.0,5.0,,,1976.0,,,
3-комнатная квартира,38500000.0,4.0,70.0,9.0,,,1989.0,2.9,раздельный,полностью меблирована
1-комнатная квартира,28000000.0,4.0,40.9,9.0,Nur-Ay Residence,кирпичный,2021.0,3.1,,
1-комнатная квартира,18800000.0,5.0,33.0,5.0,,,1978.0,,раздельный,
3-комнатная квартира,23500000.0,2.0,58.0,5.0,,,1974.0,,раздельный,полностью меблирована
2-комнатная квартира,27000000.0,16.0,55.0,19.0,Каусар,монолитный,2017.0,,совмещенный,
1-комнатная квартира,21000000.0,1.0,48.0,9.0,Максима на Райымбека,монолитный,2008.0,2.9,совмещенный,полностью меблирована
3-комнатная квартира,40000000.0,16.0,90.0,21.0,Каусар,монолитный,2017.0,,раздельный,
2-комнатная квартира,27000000.0,1.0,46.0,3.0,,,1932.0,,,частично меблирована
2-комнатная квартира,50000000.0,2.0,51.0,3.0,,,1950.0,3.0,совмещенный,полностью меблирована
2-комнатная квартира,36800000.0,7.0,80.0,20.0,Манхеттан (29 квартал),монолитный,2012.0,2.8,,полностью меблирована
3-комнатная квартира,29500000.0,5.0,62.0,5.0,,,1974.0,,раздельный,
3-комнатная квартира,38000000.0,12.0,85.0,18.0,Алтын Булак 1,монолитный,2011.0,,2 с/у и более,
2-комнатная квартира,33500000.0,,89.0,,Манхеттан (29 квартал),монолитный,2014.0,,раздельный,частично меблирована
4-комнатная квартира,58000000.0,12.0,122.2,13.0,Atlant,монолитный,2020.0,,совмещенный,пустая
3-комнатная квартира,57000000.0,1.0,97.0,9.0,,,1979.0,,раздельный,
3-комнатная квартира,27000000.0,5.0,61.9,5.0,,,1979.0,,раздельный,пустая
3-комнатная квартира,40000000.0,2.0,70.0,9.0,,,1993.0,,совмещенный,частично меблирована
3-комнатная квартира,47500000.0,6.0,84.0,7.0,Акмарал,кирпичный,2009.0,,совмещенный,частично меблирована
3-комнатная квартира,34500000.0,3.0,68.0,5.0,,,1980.0,,раздельный,
3-комнатная квартира,41500000.0,2.0,74.0,4.0,,,1961.0,,совмещенный,частично меблирована
3-комнатная квартира,49900000.0,8.0,74.0,10.0,Центральный,монолитный,2016.0,,раздельный,частично меблирована
4-комнатная квартира,44900000.0,1.0,110.0,4.0,,кирпичный,1974.0,,раздельный,частично меблирована
2-комнатная квартира,48000000.0,2.0,82.0,14.0,Алма-Ата,монолитный,2012.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,32000000.0,5.0,76.0,7.0,,,1977.0,,2 с/у и более,частично меблирована
3-комнатная квартира,41000000.0,4.0,74.0,5.0,,,1984.0,2.7,раздельный,пустая
4-комнатная квартира,55000000.0,11.0,122.0,13.0,,,2017.0,2.7,2 с/у и более,пустая
3-комнатная квартира,74500000.0,4.0,94.0,10.0,Центральный,монолитный,2016.0,,2 с/у и более,
3-комнатная квартира,28500000.0,3.0,72.0,8.0,,,1978.0,,,
2-комнатная квартира,22000000.0,2.0,42.0,4.0,,,1974.0,,совмещенный,
4-комнатная квартира,115000000.0,7.0,154.0,19.0,Жастар Mag,монолитный,2008.0,3.2,2 с/у и более,полностью меблирована
1-комнатная квартира,23900000.0,4.0,42.0,5.0,,,1970.0,,раздельный,частично меблирована
3-комнатная квартира,26000000.0,3.0,60.0,5.0,,,1978.0,2.6,совмещенный,полностью меблирована
4-комнатная квартира,55000000.0,11.0,122.0,13.0,,,2016.0,,раздельный,пустая
1-комнатная квартира,20000000.0,1.0,41.0,13.0,12 месяцев,монолитный,2021.0,2.6,совмещенный,частично меблирована
2-комнатная квартира,26000000.0,5.0,60.0,5.0,,,1991.0,2.5,совмещенный,
2-комнатная квартира,33000000.0,20.0,67.0,21.0,Каусар,монолитный,2012.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,31000000.0,16.0,66.0,18.0,Алтын Булак 2,монолитный,2010.0,,совмещенный,
3-комнатная квартира,45000000.0,9.0,108.0,10.0,Куаныш,монолитный,2016.0,,раздельный,частично меблирована
1-комнатная квартира,22000000.0,3.0,42.0,4.0,,,1964.0,,совмещенный,полностью меблирована
3-комнатная квартира,25000000.0,4.0,59.0,4.0,,,1963.0,,совмещенный,полностью меблирована
2-комнатная квартира,37000000.0,2.0,90.0,20.0,Манхеттан (29 квартал),монолитный,2007.0,,2 с/у и более,частично меблирована
1-комнатная квартира,21900000.0,4.0,42.0,9.0,,,1988.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,20500000.0,3.0,42.2,5.0,,,1978.0,2.5,раздельный,пустая
1-комнатная квартира,9500000.0,2.0,18.0,4.0,,,1978.0,2.85,совмещенный,частично меблирована
2-комнатная квартира,26000000.0,5.0,51.0,5.0,,,1986.0,2.7,раздельный,полностью меблирована
2-комнатная квартира,20000000.0,4.0,41.0,4.0,,,1963.0,,,
3-комнатная квартира,35000000.0,5.0,72.6,5.0,,,1989.0,,раздельный,частично меблирована
