number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
2-комнатная квартира,32000000.0,3.0,82.0,5.0,,,2010.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,149000000.0,1.0,190.0,7.0,Dostyk Residence,монолитный,2017.0,3.2,2 с/у и более,частично меблирована
2-комнатная квартира,39900000.0,5.0,57.0,14.0,Central Park Residence,монолитный,2016.0,3.0,совмещенный,частично меблирована
2-комнатная квартира,40000000.0,7.0,85.0,13.0,NS – Tau,монолитный,2015.0,2.7,2 с/у и более,
2-комнатная квартира,40400000.0,6.0,81.4,10.0,Ush Qońyr,монолитный,2018.0,2.75,,
2-комнатная квартира,17800000.0,2.0,42.0,2.0,,,,2.7,совмещенный,частично меблирована
4-комнатная квартира,150000000.0,2.0,200.0,4.0,Европолис,монолитный,2007.0,,,
1-комнатная квартира,11900000.0,9.0,25.0,9.0,Vostochka.kz,монолитный,2020.0,2.7,,
6-комнатная квартира,247000000.0,2.0,330.0,3.0,Esentai City,монолитный,2020.0,3.25,2 с/у и более,
4-комнатная квартира,52500000.0,3.0,79.0,6.0,,,1976.0,,раздельный,полностью меблирована
2-комнатная квартира,40300000.0,4.0,61.0,14.0,Central Park Residence,монолитный,2014.0,3.0,совмещенный,полностью меблирована
3-комнатная квартира,18350073.0,2.0,55.0,2.0,,,,2.7,совмещенный,частично меблирована
4-комнатная квартира,210000000.0,3.0,140.0,3.0,Esentai City,монолитный,2017.0,,,
2-комнатная квартира,25000000.0,5.0,44.2,5.0,,,1976.0,2.65,совмещенный,пустая
2-комнатная квартира,26500000.0,4.0,46.1,4.0,,,1967.0,2.7,совмещенный,полностью меблирована
3-комнатная квартира,42000000.0,3.0,109.0,5.0,Меркур Град,,2010.0,2.8,2 с/у и более,частично меблирована
5-комнатная квартира,34000000.0,2.0,102.0,2.0,,,1975.0,2.7,2 с/у и более,полностью меблирована
4-комнатная квартира,47000000.0,1.0,90.0,5.0,,,1997.0,,,
2-комнатная квартира,14000000.0,1.0,45.0,4.0,,,1971.0,2.5,совмещенный,частично меблирована
2-комнатная квартира,32000000.0,4.0,65.0,5.0,Европолис,монолитный,2018.0,5.0,,пустая
3-комнатная квартира,44000000.0,3.0,90.0,4.0,Европолис,монолитный,2017.0,,2 с/у и более,
1-комнатная квартира,22000000.0,2.0,38.0,9.0,,,1979.0,,совмещенный,частично меблирована
4-комнатная квартира,60000000.0,2.0,100.0,6.0,,,1978.0,3.0,раздельный,полностью меблирована
4-комнатная квартира,48000000.0,6.0,100.0,8.0,,,1974.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,121000000.0,2.0,99.6,7.0,ile de France,монолитный,2017.0,,совмещенный,частично меблирована
3-комнатная квартира,31000000.0,10.0,70.8,12.0,Аспан Сити,монолитный,2019.0,2.7,раздельный,пустая
3-комнатная квартира,65000000.0,2.0,140.0,2.0,,,2021.0,3.0,2 с/у и более,
2-комнатная квартира,70000000.0,9.0,109.0,17.0,Chocolate,монолитный,2017.0,3.0,,
3-комнатная квартира,38000000.0,3.0,53.0,5.0,,,1964.0,2.7,совмещенный,пустая
3-комнатная квартира,32000000.0,2.0,64.0,3.0,,,1987.0,2.95,раздельный,полностью меблирована
4-комнатная квартира,62000000.0,5.0,78.0,9.0,,,1991.0,2.7,раздельный,полностью меблирована
2-комнатная квартира,33500000.0,3.0,46.5,12.0,,,2017.0,,раздельный,полностью меблирована
3-комнатная квартира,73000000.0,2.0,65.0,3.0,,,1955.0,,раздельный,частично меблирована
2-комнатная квартира,41500000.0,7.0,82.0,10.0,Ush Qońyr,монолитный,2017.0,,,
3-комнатная квартира,217500000.0,5.0,242.0,6.0,,,2010.0,,2 с/у и более,частично меблирована
2-комнатная квартира,59500000.0,4.0,84.0,6.0,Koktobe city,монолитный,2014.0,3.0,,
3-комнатная квартира,79000000.0,3.0,117.7,8.0,Европолис,монолитный,2010.0,3.4,2 с/у и более,частично меблирована
4-комнатная квартира,160000000.0,2.0,268.1,10.0,Пионер,монолитный,2003.0,,2 с/у и более,
6-комнатная квартира,170000000.0,8.0,381.6,8.0,Парк Горького,монолитный,2010.0,,2 с/у и более,
6-комнатная квартира,163500000.0,9.0,400.0,10.0,Самал Делюкс,монолитный,2004.0,,2 с/у и более,пустая
6-комнатная квартира,306000000.0,7.0,400.0,7.0,Ренессанс,монолитный,2009.0,4.0,2 с/у и более,
3-комнатная квартира,110000000.0,8.0,143.0,9.0,Максима Резидентс,монолитный,2015.0,,2 с/у и более,
2-комнатная квартира,26500000.0,5.0,63.0,5.0,,,1986.0,3.0,раздельный,
6-комнатная квартира,289000000.0,4.0,300.0,7.0,Ренессанс,монолитный,2008.0,,2 с/у и более,
5-комнатная квартира,242000000.0,10.0,200.0,16.0,Тюркуаз Тауэрс,монолитный,2010.0,,2 с/у и более,полностью меблирована
4-комнатная квартира,95000000.0,9.0,155.0,17.0,Арман,монолитный,2007.0,,2 с/у и более,
8-комнатная квартира,324000000.0,,360.0,,Esentai City,монолитный,2018.0,,2 с/у и более,
5-комнатная квартира,240000000.0,4.0,300.0,5.0,Европолис,монолитный,2009.0,,2 с/у и более,частично меблирована
7-комнатная квартира,285000000.0,1.0,420.0,3.0,Эдельвейс (КГ),монолитный,2006.0,,2 с/у и более,полностью меблирована
2-комнатная квартира,60000000.0,6.0,72.0,10.0,Art Residence,монолитный,2019.0,,раздельный,полностью меблирована
4-комнатная квартира,145000000.0,3.0,150.0,7.0,Dostyk Residence,монолитный,2018.0,,2 с/у и более,частично меблирована
4-комнатная квартира,270000000.0,1.0,230.0,3.0,Alatau Hills,монолитный,2018.0,3.0,2 с/у и более,полностью меблирована
2-комнатная квартира,22500000.0,3.0,45.0,4.0,,,1970.0,2.8,раздельный,пустая
4-комнатная квартира,115000000.0,6.0,138.0,12.0,METROPOLE,монолитный,2021.0,3.0,2 с/у и более,
2-комнатная квартира,18000000.0,1.0,44.0,4.0,,,1970.0,,раздельный,
3-комнатная квартира,73000000.0,12.0,102.8,17.0,Chocolate,монолитный,2021.0,3.0,2 с/у и более,
4-комнатная квартира,64500000.0,1.0,140.0,3.0,,,2017.0,3.0,,
3-комнатная квартира,25500000.0,4.0,55.0,4.0,,,1969.0,2.5,совмещенный,полностью меблирована
4-комнатная квартира,65000000.0,4.0,107.0,5.0,,,1971.0,,,
6-комнатная квартира,155800000.0,2.0,247.0,7.0,Парк Горького,монолитный,2010.0,2.7,2 с/у и более,частично меблирована
2-комнатная квартира,24500000.0,2.0,43.0,5.0,,,1974.0,2.0,совмещенный,полностью меблирована
1-комнатная квартира,24000000.0,4.0,41.0,10.0,,,2017.0,,совмещенный,частично меблирована
3-комнатная квартира,38000000.0,3.0,63.0,5.0,,,1980.0,,совмещенный,частично меблирована
1-комнатная квартира,30900000.0,14.0,37.0,15.0,Сункар,монолитный,2010.0,,совмещенный,полностью меблирована
3-комнатная квартира,30000000.0,4.0,56.0,4.0,,,1974.0,2.5,совмещенный,частично меблирована
3-комнатная квартира,38000000.0,3.0,61.0,5.0,,,1980.0,,совмещенный,
2-комнатная квартира,41000000.0,3.0,69.0,11.0,,,1992.0,,раздельный,полностью меблирована
2-комнатная квартира,34500000.0,10.0,47.0,12.0,Медеу Парк,монолитный,2020.0,,совмещенный,
2-комнатная квартира,44000000.0,5.0,75.0,12.0,,,2017.0,,совмещенный,частично меблирована
2-комнатная квартира,37000000.0,5.0,67.0,5.0,,,1978.0,,совмещенный,полностью меблирована
3-комнатная квартира,38000000.0,3.0,63.1,5.0,,,1980.0,2.75,совмещенный,частично меблирована
3-комнатная квартира,64000000.0,5.0,80.0,7.0,Тау Шатыр,монолитный,2017.0,,,
2-комнатная квартира,35000000.0,7.0,59.0,12.0,,,2017.0,,совмещенный,частично меблирована
2-комнатная квартира,50989898.0,10.0,51.0,12.0,Art Residence,монолитный,2018.0,,совмещенный,частично меблирована
4-комнатная квартира,52500000.0,3.0,80.0,6.0,,,1976.0,,раздельный,
2-комнатная квартира,33498989.0,3.0,46.5,12.0,Медеу Парк,монолитный,2020.0,3.0,совмещенный,частично меблирована
3-комнатная квартира,72000000.0,4.0,100.0,9.0,,,1995.0,2.7,2 с/у и более,полностью меблирована
2-комнатная квартира,36990000.0,3.0,55.7,9.0,,,1996.0,2.8,совмещенный,частично меблирована
4-комнатная квартира,66398989.0,2.0,125.0,10.0,Восточный Парк,монолитный,2018.0,3.0,,
3-комнатная квартира,52000000.0,10.0,74.0,12.0,,,2016.0,,2 с/у и более,
3-комнатная квартира,40990000.0,5.0,68.0,9.0,,,1991.0,2.8,раздельный,
1-комнатная квартира,29000000.0,10.0,43.0,10.0,City Park,монолитный,2018.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,34490000.0,3.0,64.0,5.0,,,1982.0,2.75,раздельный,частично меблирована
3-комнатная квартира,33500000.0,1.0,65.2,5.0,,,1974.0,,совмещенный,частично меблирована
3-комнатная квартира,80000000.0,1.0,135.0,7.0,Ренессанс,монолитный,2012.0,2.8,совмещенный,частично меблирована
4-комнатная квартира,150000000.0,6.0,220.0,7.0,КУАТ на Панфилова - Гоголя,монолитный,2010.0,3.0,2 с/у и более,частично меблирована
1-комнатная квартира,23000000.0,4.0,33.2,5.0,,,1986.0,2.6,совмещенный,частично меблирована
2-комнатная квартира,42000000.0,3.0,69.0,11.0,,,1992.0,,совмещенный,частично меблирована
3-комнатная квартира,24500000.0,2.0,59.0,5.0,,,1974.0,,раздельный,частично меблирована
3-комнатная квартира,26000000.0,4.0,55.0,4.0,,,1972.0,,совмещенный,частично меблирована
3-комнатная квартира,89050000.0,3.0,137.0,4.0,,,2022.0,,2 с/у и более,
3-комнатная квартира,97500000.0,1.0,150.0,4.0,,,2022.0,,2 с/у и более,
3-комнатная квартира,25500000.0,4.0,55.0,4.0,,,1972.0,2.7,совмещенный,
1-комнатная квартира,24000000.0,2.0,40.0,4.0,,,1968.0,,раздельный,полностью меблирована
3-комнатная квартира,45500000.0,3.0,74.0,12.0,,,2017.0,,,
2-комнатная квартира,39000000.0,4.0,49.0,12.0,,,1987.0,,раздельный,
3-комнатная квартира,122000000.0,5.0,100.0,7.0,Dostyk Residence,монолитный,2018.0,3.15,раздельный,частично меблирована
4-комнатная квартира,110000000.0,2.0,120.0,14.0,,,1992.0,,2 с/у и более,
3-комнатная квартира,67000000.0,2.0,115.0,6.0,,,2014.0,3.0,2 с/у и более,
3-комнатная квартира,56000000.0,1.0,95.0,7.0,,,2010.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,120000000.0,3.0,100.0,7.0,Dostyk Residence,монолитный,2017.0,3.15,раздельный,
3-комнатная квартира,30990000.0,3.0,62.0,5.0,,,1974.0,2.6,,
5-комнатная квартира,113640000.0,3.0,218.0,3.0,,,2021.0,3.0,2 с/у и более,пустая
3-комнатная квартира,80000000.0,7.0,145.0,20.0,Алматы Тауэрс,монолитный,2004.0,3.0,2 с/у и более,полностью меблирована
3-комнатная квартира,61000000.0,11.0,91.0,14.0,,,1992.0,,2 с/у и более,
3-комнатная квартира,125000000.0,3.0,100.0,7.0,Dostyk Residence,монолитный,2018.0,3.15,2 с/у и более,частично меблирована
1-комнатная квартира,25000000.0,2.0,32.0,5.0,,,1978.0,,совмещенный,полностью меблирована
4-комнатная квартира,79000000.0,,140.0,,,,2011.0,,совмещенный,
2-комнатная квартира,14500000.0,1.0,42.0,5.0,,,1970.0,2.5,совмещенный,частично меблирована
4-комнатная квартира,140800000.0,4.0,191.0,7.0,ile de France,монолитный,2015.0,3.3,,
3-комнатная квартира,80000000.0,2.0,107.0,8.0,Европолис,монолитный,2017.0,3.0,2 с/у и более,полностью меблирована
2-комнатная квартира,59500000.0,4.0,83.2,6.0,Koktobe city,монолитный,2014.0,3.0,совмещенный,
3-комнатная квартира,38000000.0,3.0,63.1,5.0,,,1980.0,2.8,раздельный,частично меблирована
3-комнатная квартира,75000000.0,1.0,125.0,8.0,Европолис,монолитный,2018.0,,2 с/у и более,частично меблирована
3-комнатная квартира,68000000.0,2.0,104.5,3.0,,,2017.0,,совмещенный,полностью меблирована
3-комнатная квартира,37490000.0,8.0,72.0,9.0,,монолитный,1991.0,2.75,раздельный,полностью меблирована
3-комнатная квартира,10500000.0,1.0,78.0,2.0,,,1979.0,,совмещенный,пустая
3-комнатная квартира,45500000.0,3.0,65.0,5.0,,,1989.0,2.7,,пустая
5-комнатная квартира,335000000.0,1.0,385.0,3.0,Алем (КГ),монолитный,2010.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,47000000.0,4.0,85.0,4.0,,,1973.0,2.8,,частично меблирована
3-комнатная квартира,143136000.0,6.0,210.0,9.0,Салем-2,кирпичный,2013.0,3.0,,
3-комнатная квартира,95000000.0,1.0,135.0,7.0,Ренессанс,монолитный,2012.0,3.0,2 с/у и более,
2-комнатная квартира,31500000.0,1.0,52.5,9.0,,,1993.0,,совмещенный,частично меблирована
4-комнатная квартира,132000000.0,6.0,160.0,9.0,Royal,монолитный,2017.0,3.1,,
3-комнатная квартира,88000006.0,5.0,147.0,21.0,Алматы Тауэрс,монолитный,2005.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,48000000.0,4.0,62.0,5.0,,,1970.0,,раздельный,
3-комнатная квартира,89500000.0,4.0,121.0,7.0,ile de France,монолитный,2015.0,3.3,,
2-комнатная квартира,64700000.0,4.0,87.7,7.0,ile de France,монолитный,2015.0,3.3,,
3-комнатная квартира,84899999.0,1.0,118.0,9.0,Royal,монолитный,2016.0,3.0,2 с/у и более,частично меблирована
4-комнатная квартира,195999999.0,1.0,220.0,3.0,Alatau Hills,монолитный,2016.0,3.0,2 с/у и более,частично меблирована
6-комнатная квартира,539999999.0,3.0,460.0,3.0,Gorny Residence,монолитный,2016.0,3.4,2 с/у и более,полностью меблирована
8-комнатная квартира,489999999.0,3.0,410.0,6.0,Нур Тобе,кирпичный,2013.0,3.3,,
3-комнатная квартира,38000000.0,3.0,63.1,5.0,,,1980.0,2.5,раздельный,частично меблирована
3-комнатная квартира,62500000.0,6.0,95.5,8.0,,,1970.0,,,частично меблирована
4-комнатная квартира,120000000.0,15.0,169.0,16.0,,,2008.0,3.0,2 с/у и более,полностью меблирована
3-комнатная квартира,39990000.0,3.0,73.7,6.0,Парк Горького,монолитный,2010.0,3.1,совмещенный,частично меблирована
4-комнатная квартира,55000000.0,3.0,120.0,5.0,,монолитный,2018.0,2.7,2 с/у и более,
3-комнатная квартира,38000000.0,3.0,63.1,5.0,,,1980.0,,раздельный,пустая
3-комнатная квартира,45000000.0,8.0,80.0,9.0,,монолитный,1991.0,,раздельный,полностью меблирована
2-комнатная квартира,26800000.0,9.0,47.0,10.0,,,2014.0,2.6,совмещенный,частично меблирована
3-комнатная квартира,69000000.0,5.0,117.0,14.0,Сатти,монолитный,2012.0,3.0,2 с/у и более,полностью меблирована
1-комнатная квартира,38000000.0,7.0,54.0,7.0,ile de France,монолитный,2015.0,3.3,,
3-комнатная квартира,33000000.0,2.0,62.0,4.0,,,1973.0,2.5,совмещенный,
2-комнатная квартира,55000000.0,13.0,75.0,21.0,Samal Tower,монолитный,2016.0,3.1,совмещенный,частично меблирована
2-комнатная квартира,27388888.0,5.0,63.0,5.0,,,1986.0,,раздельный,пустая
2-комнатная квартира,25500000.0,5.0,63.0,5.0,,,1986.0,3.0,раздельный,пустая
3-комнатная квартира,36000000.0,5.0,118.0,5.0,,,2009.0,2.8,2 с/у и более,полностью меблирована
5-комнатная квартира,220000000.0,3.0,254.0,8.0,Академия-1,монолитный,2002.0,3.0,2 с/у и более,
3-комнатная квартира,38000000.0,2.0,65.8,5.0,,,1988.0,2.7,раздельный,полностью меблирована
2-комнатная квартира,14000000.0,4.0,43.8,4.0,,,1965.0,2.5,совмещенный,частично меблирована
3-комнатная квартира,25000000.0,4.0,61.6,4.0,,,1971.0,2.5,раздельный,частично меблирована
3-комнатная квартира,43000000.0,5.0,81.0,5.0,,,1991.0,2.7,2 с/у и более,частично меблирована
3-комнатная квартира,70000000.0,,148.0,,Алматы Тауэрс,монолитный,2008.0,3.0,2 с/у и более,
1-комнатная квартира,15500000.0,6.0,35.0,9.0,Алма Тау,монолитный,2017.0,2.8,совмещенный,
1-комнатная квартира,7500000.0,1.0,45.0,3.0,,,2014.0,,совмещенный,частично меблирована
1-комнатная квартира,17000000.0,6.0,36.0,9.0,,монолитный,2020.0,2.75,,полностью меблирована
2-комнатная квартира,65000000.0,8.0,74.0,13.0,Latifa residence,монолитный,2017.0,,2 с/у и более,частично меблирована
3-комнатная квартира,75700000.0,8.0,126.0,14.0,КУАТ на Барибаева - Гоголя,монолитный,2004.0,3.0,2 с/у и более,частично меблирована
3-комнатная квартира,68000000.0,2.0,105.0,3.0,,,2018.0,,,
3-комнатная квартира,36500000.0,5.0,78.0,5.0,,,1980.0,,совмещенный,частично меблирована
3-комнатная квартира,68000000.0,3.0,107.0,17.0,Chocolate,монолитный,2018.0,,,
1-комнатная квартира,16000000.0,2.0,29.0,2.0,,,1961.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,36700000.0,1.0,70.0,5.0,,,1980.0,2.7,раздельный,частично меблирована
1-комнатная квартира,21000000.0,4.0,36.0,5.0,,,1993.0,,,
3-комнатная квартира,38000000.0,2.0,74.0,9.0,,,1979.0,3.0,раздельный,частично меблирована
3-комнатная квартира,65000000.0,8.0,85.0,12.0,Медеу Парк,монолитный,2020.0,2.75,совмещенный,частично меблирована
2-комнатная квартира,32000000.0,2.0,75.0,5.0,,,2010.0,,2 с/у и более,частично меблирована
5-комнатная квартира,170000000.0,1.0,270.0,4.0,Европолис,монолитный,2007.0,3.2,2 с/у и более,
2-комнатная квартира,35000000.0,3.0,52.4,3.0,,,,2.6,совмещенный,
1-комнатная квартира,28000000.0,7.0,46.0,9.0,,,1989.0,2.8,совмещенный,частично меблирована
4-комнатная квартира,49000000.0,5.0,113.5,5.0,,,,2.7,2 с/у и более,полностью меблирована
3-комнатная квартира,23000000.0,3.0,58.5,4.0,,,1976.0,,совмещенный,пустая
2-комнатная квартира,36000000.0,4.0,65.0,8.0,Европолис,кирпичный,2019.0,4.0,совмещенный,пустая
2-комнатная квартира,38800000.0,4.0,54.2,10.0,,,2006.0,3.0,совмещенный,полностью меблирована
4-комнатная квартира,60000000.0,3.0,100.0,6.0,,,1974.0,3.0,раздельный,частично меблирована
1-комнатная квартира,25000000.0,5.0,32.2,5.0,,,1967.0,2.8,совмещенный,
4-комнатная квартира,75000000.0,3.0,147.2,5.0,,,2018.0,,2 с/у и более,
2-комнатная квартира,110000000.0,5.0,100.0,7.0,Dostyk Residence,монолитный,2017.0,3.15,совмещенный,
3-комнатная квартира,26000000.0,4.0,61.0,4.0,,,1970.0,2.6,раздельный,полностью меблирована
2-комнатная квартира,37000000.0,5.0,67.0,5.0,,,1978.0,,,полностью меблирована
4-комнатная квартира,65000000.0,6.0,123.7,7.0,Сакура,монолитный,2020.0,3.3,,
6-комнатная квартира,180000000.0,1.0,265.0,7.0,Dostyk Residence,монолитный,2016.0,,,
4-комнатная квартира,134000000.0,3.0,140.0,4.0,,,2017.0,3.4,2 с/у и более,полностью меблирована
5-комнатная квартира,285000000.0,1.0,272.0,8.0,Академия на Жамбыла 26,кирпичный,2003.0,3.0,2 с/у и более,полностью меблирована
3-комнатная квартира,80700000.0,3.0,109.0,7.0,ile de France,монолитный,2015.0,3.0,,
2-комнатная квартира,47500000.0,5.0,56.0,7.0,ile de France,монолитный,2017.0,3.3,,
2-комнатная квартира,25000000.0,8.0,63.0,9.0,Vostochka.kz,монолитный,2021.0,3.0,,
5-комнатная квартира,280000000.0,2.0,245.0,3.0,Esentai City,монолитный,2017.0,,2 с/у и более,полностью меблирована
3-комнатная квартира,39000000.0,9.0,67.5,9.0,,,1992.0,,,
3-комнатная квартира,26000000.0,1.0,58.4,4.0,,,1977.0,2.5,раздельный,
2-комнатная квартира,35000000.0,2.0,46.9,5.0,,,1972.0,2.9,раздельный,
3-комнатная квартира,27600000.0,3.0,58.0,4.0,,,1971.0,2.8,,
2-комнатная квартира,65000000.0,1.0,81.8,6.0,Koktobe city,монолитный,2014.0,2.88,совмещенный,
3-комнатная квартира,65000000.0,3.0,98.0,5.0,,,1989.0,,раздельный,
2-комнатная квартира,70000000.0,9.0,109.0,17.0,Chocolate,монолитный,2021.0,3.0,,
1-комнатная квартира,19200000.0,4.0,40.0,9.0,Vostochka.kz,монолитный,2018.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,35000000.0,4.0,55.0,5.0,,кирпичный,1992.0,2.7,раздельный,частично меблирована
2-комнатная квартира,57600000.0,6.0,69.0,9.0,,,,2.7,2 с/у и более,полностью меблирована
4-комнатная квартира,120000000.0,14.0,156.0,14.0,Central Park Residence,монолитный,2018.0,3.3,2 с/у и более,полностью меблирована
4-комнатная квартира,125000000.0,8.0,185.0,14.0,Central Park Residence,монолитный,2016.0,,,
2-комнатная квартира,14500000.0,4.0,40.1,5.0,,,1980.0,3.0,раздельный,частично меблирована
2-комнатная квартира,7500000.0,1.0,45.0,3.0,,,2014.0,,совмещенный,частично меблирована
1-комнатная квартира,32000000.0,2.0,37.0,4.0,,,1979.0,3.0,совмещенный,полностью меблирована
2-комнатная квартира,20000000.0,7.0,40.0,9.0,Vostochka.kz,,2019.0,2.8,совмещенный,
3-комнатная квартира,78000000.0,5.0,113.0,22.0,Самал Делюкс,монолитный,2008.0,3.0,,
1-комнатная квартира,20500000.0,,36.0,,,,1990.0,,раздельный,
1-комнатная квартира,23500000.0,,36.0,,,,1987.0,2.8,совмещенный,
1-комнатная квартира,19500000.0,2.0,42.3,5.0,,,1986.0,,совмещенный,
1-комнатная квартира,18000000.0,4.0,32.3,5.0,,,1980.0,,совмещенный,
1-комнатная квартира,15500000.0,2.0,33.6,4.0,,,1965.0,,совмещенный,
1-комнатная квартира,18800000.0,2.0,33.0,4.0,,,1972.0,,совмещенный,
3-комнатная квартира,34500000.0,5.0,68.0,5.0,,,1988.0,1.65,раздельный,полностью меблирована
1-комнатная квартира,28000000.0,4.0,33.7,5.0,,,1989.0,,совмещенный,
1-комнатная квартира,15500000.0,4.0,32.0,4.0,,,1970.0,,совмещенный,
2-комнатная квартира,16500000.0,4.0,41.0,5.0,,,1980.0,3.0,раздельный,
2-комнатная квартира,23500000.0,2.0,44.5,4.0,,,1971.0,2.7,совмещенный,
4-комнатная квартира,145000000.0,3.0,146.0,7.0,Dostyk Residence,монолитный,2017.0,,,
2-комнатная квартира,22500000.0,2.0,44.0,4.0,,,1971.0,,совмещенный,
2-комнатная квартира,20000000.0,5.0,46.0,5.0,,,1974.0,,,
2-комнатная квартира,23000000.0,1.0,42.0,5.0,,,1975.0,,совмещенный,
3-комнатная квартира,48500000.0,3.0,75.5,4.0,,,1979.0,,совмещенный,
3-комнатная квартира,24000000.0,2.0,56.0,5.0,,,1970.0,,совмещенный,
2-комнатная квартира,66000000.0,6.0,98.0,21.0,Samal Tower,монолитный,2016.0,,2 с/у и более,
2-комнатная квартира,45000000.0,5.0,62.0,5.0,,,1970.0,,совмещенный,
3-комнатная квартира,97000000.0,7.0,130.0,9.0,Максима Резидентс,монолитный,2015.0,,2 с/у и более,
3-комнатная квартира,43000000.0,2.0,67.0,5.0,,,1999.0,,раздельный,
2-комнатная квартира,27000000.0,3.0,45.0,5.0,,,1976.0,2.7,раздельный,полностью меблирована
2-комнатная квартира,32000000.0,2.0,50.0,6.0,,,1964.0,2.8,раздельный,частично меблирована
3-комнатная квартира,130000000.0,2.0,119.4,4.0,Ideal Residence,монолитный,2017.0,3.0,2 с/у и более,частично меблирована
4-комнатная квартира,180000000.0,4.0,175.0,7.0,Версаль,кирпичный,2008.0,,2 с/у и более,
3-комнатная квартира,125000000.0,4.0,145.0,6.0,Tau-house,монолитный,2015.0,3.0,2 с/у и более,
4-комнатная квартира,155000000.0,2.0,182.0,7.0,Ренессанс,кирпичный,2007.0,,2 с/у и более,
5-комнатная квартира,200000000.0,1.0,248.0,8.0,Академия на Жамбыла 26,монолитный,2002.0,,2 с/у и более,
3-комнатная квартира,120000000.0,12.0,92.0,13.0,Latifa residence,монолитный,2017.0,2.7,2 с/у и более,частично меблирована
3-комнатная квартира,98000000.0,7.0,154.0,7.0,Bloom House,монолитный,2015.0,,2 с/у и более,частично меблирована
5-комнатная квартира,135000000.0,5.0,180.0,21.0,Samal Tower,монолитный,2017.0,3.1,2 с/у и более,
3-комнатная квартира,83000000.0,10.0,150.0,16.0,Сатти,монолитный,2012.0,,раздельный,
4-комнатная квартира,496000000.0,5.0,330.0,6.0,Нур Тобе,монолитный,2014.0,,,
4-комнатная квартира,123000000.0,4.0,147.0,12.0,Фантазия,монолитный,2007.0,,2 с/у и более,
3-комнатная квартира,75000000.0,7.0,138.0,13.0,,,1996.0,,2 с/у и более,частично меблирована
5-комнатная квартира,218000000.0,3.0,254.0,3.0,Академия на Жамбыла 26,монолитный,2002.0,,2 с/у и более,
5-комнатная квартира,263000000.0,3.0,270.0,9.0,Академия на Жамбыла 26,монолитный,2003.0,,2 с/у и более,
3-комнатная квартира,92500000.0,5.0,118.0,7.0,Максима Резидентс,монолитный,2009.0,,2 с/у и более,
4-комнатная квартира,75000000.0,1.0,110.0,5.0,,,1980.0,,совмещенный,пустая
4-комнатная квартира,129000000.0,5.0,189.0,5.0,Европолис,кирпичный,2008.0,,2 с/у и более,
8-комнатная квартира,300000000.0,1.0,420.0,3.0,Эдельвейс (КГ),монолитный,2010.0,,2 с/у и более,
2-комнатная квартира,67709145.0,3.0,88.7,7.0,ile de France,монолитный,2017.0,3.3,,
3-комнатная квартира,52000000.0,11.0,74.0,13.0,Восточный Парк,монолитный,2017.0,,,
3-комнатная квартира,40500000.0,19.0,72.0,19.0,Jer-Ana Residence,монолитный,2022.0,3.0,,
3-комнатная квартира,75500000.0,12.0,85.0,13.0,Central Park Residence,монолитный,2014.0,3.0,2 с/у и более,
1-комнатная квартира,48930735.0,3.0,64.1,7.0,ile de France,монолитный,2017.0,3.3,,
2-комнатная квартира,43000000.0,5.0,51.4,5.0,,,1983.0,,совмещенный,полностью меблирована
3-комнатная квартира,32000000.0,3.0,67.0,3.0,,,1966.0,,совмещенный,частично меблирована
1-комнатная квартира,20000000.0,7.0,40.0,9.0,Vostochka.kz,монолитный,2020.0,2.75,совмещенный,
2-комнатная квартира,11600000.0,1.0,55.0,2.0,,,,,раздельный,частично меблирована
1-комнатная квартира,13000000.0,1.0,24.0,9.0,Vostochka.kz,монолитный,2020.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,11000000.0,5.0,22.0,9.0,Vostochka.kz,монолитный,2020.0,2.7,совмещенный,
1-комнатная квартира,27000000.0,3.0,35.0,6.0,,,1992.0,2.75,совмещенный,пустая
1-комнатная квартира,19500000.0,8.0,55.0,9.0,,,2021.0,2.8,,
4-комнатная квартира,120456630.0,,157.8,,ile de France,монолитный,2017.0,3.3,,
3-комнатная квартира,75000000.0,1.0,125.0,8.0,Европолис,монолитный,2017.0,3.0,,
3-комнатная квартира,90000000.0,13.0,110.0,17.0,Жеруйык,монолитный,2015.0,3.0,2 с/у и более,частично меблирована
2-комнатная квартира,21000000.0,4.0,43.0,5.0,,,1967.0,,совмещенный,пустая
2-комнатная квартира,52000000.0,20.0,80.0,22.0,Алматы Тауэрс,монолитный,2008.0,3.0,2 с/у и более,полностью меблирована
4-комнатная квартира,75000000.0,4.0,118.7,13.0,,,1972.0,,2 с/у и более,полностью меблирована
4-комнатная квартира,53000000.0,4.0,101.0,5.0,,,1973.0,3.0,2 с/у и более,частично меблирована
1-комнатная квартира,31500000.0,2.0,56.0,10.0,Ush Qońyr,монолитный,2020.0,2.75,совмещенный,полностью меблирована
