number_of_rooms,Price,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
1-комнатная квартира,17300000.0,1.0,44.0,9.0,Аккент,монолитный,2003.0,,совмещенный,частично меблирована
1-комнатная квартира,18500000.0,8.0,41.0,9.0,Аккент,монолитный,2010.0,,,
1-комнатная квартира,14500000.0,2.0,40.0,9.0,,,2015.0,2.8,,
1-комнатная квартира,15000000.0,2.0,43.0,9.0,,,,2.8,совмещенный,
1-комнатная квартира,18000000.0,1.0,47.0,5.0,,,2016.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,18000000.0,1.0,41.6,9.0,,,2015.0,,совмещенный,полностью меблирована
1-комнатная квартира,15600000.0,9.0,40.0,9.0,,,2013.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,24500000.0,8.0,56.0,8.0,,,2017.0,3.0,совмещенный,
1-комнатная квартира,14500000.0,6.0,39.6,9.0,,,2014.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,27000000.0,8.0,57.0,8.0,Athletic village,монолитный,2017.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,17000000.0,2.0,43.0,7.0,,,2014.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,18000000.0,8.0,45.2,9.0,,,2011.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,26000000.0,7.0,70.0,10.0,,монолитный,2011.0,2.8,раздельный,частично меблирована
1-комнатная квартира,19000000.0,8.0,41.0,9.0,Аккент,монолитный,2010.0,,,
2-комнатная квартира,29500000.0,4.0,75.8,4.0,,монолитный,2013.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,17500000.0,9.0,45.1,12.0,Alatau City,,2021.0,2.7,совмещенный,
1-комнатная квартира,18000000.0,9.0,45.5,9.0,,,2015.0,2.8,совмещенный,
2-комнатная квартира,20000000.0,9.0,63.4,9.0,,,2013.0,2.7,раздельный,пустая
1-комнатная квартира,16000000.0,9.0,35.0,12.0,,,2021.0,2.8,совмещенный,
3-комнатная квартира,33500000.0,5.0,87.3,10.0,,монолитный,2012.0,2.8,раздельный,частично меблирована
1-комнатная квартира,7500000.0,1.0,23.0,2.0,,,2016.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,15000000.0,1.0,40.0,5.0,,,2015.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,21100000.0,4.0,70.0,4.0,,,2014.0,,раздельный,
3-комнатная квартира,32000000.0,6.0,75.7,9.0,,,2013.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,14000000.0,5.0,40.0,5.0,,,2015.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,35000000.0,5.0,82.0,9.0,,,,3.0,раздельный,частично меблирована
1-комнатная квартира,17800000.0,11.0,35.0,14.0,Алмалы,монолитный,2017.0,,совмещенный,частично меблирована
1-комнатная квартира,9000000.0,1.0,30.0,6.0,Северное кольцо,монолитный,2015.0,2.8,совмещенный,частично меблирована
2-комнатная квартира,29000000.0,4.0,58.0,12.0,Алмалы,,2018.0,2.65,,
1-комнатная квартира,9000000.0,1.0,27.5,8.0,Северное кольцо,монолитный,2014.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,19999999.0,4.0,44.0,5.0,,,2017.0,2.75,совмещенный,полностью меблирована
2-комнатная квартира,24000000.0,8.0,64.0,9.0,,,2013.0,3.0,раздельный,частично меблирована
1-комнатная квартира,17400000.0,7.0,45.0,9.0,,,2010.0,,совмещенный,полностью меблирована
2-комнатная квартира,21000000.0,7.0,51.0,9.0,Аккент,монолитный,2021.0,2.6,совмещенный,пустая
2-комнатная квартира,28300000.0,2.0,67.0,9.0,Аккент,монолитный,2010.0,3.0,совмещенный,
3-комнатная квартира,42000000.0,7.0,92.9,10.0,,,2009.0,2.8,раздельный,полностью меблирована
1-комнатная квартира,19300000.0,6.0,43.0,9.0,,,2012.0,2.8,совмещенный,
2-комнатная квартира,21645000.0,2.0,66.6,6.0,,,2022.0,2.7,,
1-комнатная квартира,14800000.0,2.0,45.1,6.0,,,2022.0,2.7,совмещенный,
3-комнатная квартира,27000000.0,3.0,85.1,6.0,,,2022.0,,2 с/у и более,
3-комнатная квартира,23828000.0,2.0,85.1,6.0,,,2022.0,2.8,,
2-комнатная квартира,23500000.0,9.0,66.0,10.0,,,2013.0,,раздельный,частично меблирована
1-комнатная квартира,16700000.0,11.0,37.0,12.0,Алмалы,монолитный,2018.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,17500000.0,9.0,40.0,10.0,Акниет,монолитный,2018.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,16500000.0,2.0,35.0,12.0,,,2016.0,,совмещенный,полностью меблирована
2-комнатная квартира,27500000.0,3.0,65.4,9.0,Аккент,монолитный,2010.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,13500500.0,2.0,40.3,6.0,,,2022.0,,,
3-комнатная квартира,30500000.0,8.0,87.0,9.0,,,2017.0,2.75,совмещенный,частично меблирована
1-комнатная квартира,16700000.0,11.0,37.0,12.0,Алмалы,монолитный,2019.0,2.7,совмещенный,
1-комнатная квартира,17300000.0,2.0,45.0,9.0,Аккент,монолитный,2010.0,,совмещенный,частично меблирована
3-комнатная квартира,34000000.0,10.0,70.4,12.0,Alatau City,монолитный,2018.0,3.0,совмещенный,
1-комнатная квартира,16694824.0,11.0,37.0,12.0,Алмалы,монолитный,2018.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,18800000.0,8.0,50.0,9.0,Аккент,монолитный,2010.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,24000000.0,8.0,64.0,9.0,,,2014.0,3.0,раздельный,
2-комнатная квартира,28500000.0,4.0,60.0,14.0,Алмалы,,2018.0,2.8,,полностью меблирована
2-комнатная квартира,21645000.0,3.0,66.6,7.0,,,2022.0,,2 с/у и более,
2-комнатная квартира,21645000.0,4.0,66.6,6.0,,,2022.0,,раздельный,пустая
3-комнатная квартира,31000000.0,3.0,83.0,9.0,Аккент,монолитный,2010.0,,2 с/у и более,
1-комнатная квартира,15000000.0,2.0,40.7,5.0,,монолитный,2017.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,22990000.0,9.0,67.1,9.0,,,2013.0,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,21700000.0,9.0,61.0,9.0,,,2018.0,,,
1-комнатная квартира,18500000.0,8.0,51.4,9.0,,монолитный,2009.0,,совмещенный,частично меблирована
1-комнатная квартира,13000000.0,10.0,25.0,9.0,,,2020.0,3.0,совмещенный,частично меблирована
3-комнатная квартира,38000000.0,7.0,90.0,9.0,Аккент,монолитный,2011.0,2.8,2 с/у и более,полностью меблирована
2-комнатная квартира,23000000.0,6.0,79.0,6.0,,,,2.9,совмещенный,частично меблирована
1-комнатная квартира,16500000.0,6.0,35.0,12.0,Алмалы,,2017.0,2.8,совмещенный,
2-комнатная квартира,18200000.0,6.0,46.05,10.0,Аккент,монолитный,2021.0,2.8,,
1-комнатная квартира,16000000.0,2.0,38.0,5.0,,,2015.0,3.0,совмещенный,полностью меблирована
2-комнатная квартира,26000000.0,7.0,54.8,12.0,Alatau City,монолитный,2018.0,3.0,совмещенный,пустая
1-комнатная квартира,17400000.0,11.0,36.0,12.0,Алмалы,монолитный,2017.0,,совмещенный,полностью меблирована
2-комнатная квартира,28000000.0,2.0,59.0,12.0,Алмалы,монолитный,2017.0,2.8,2 с/у и более,частично меблирована
2-комнатная квартира,16000000.0,10.0,42.0,10.0,Аккент,монолитный,2010.0,4.0,совмещенный,
2-комнатная квартира,23000000.0,2.0,66.7,5.0,,,2016.0,3.0,,
2-комнатная квартира,22000000.0,1.0,68.2,2.0,,,2007.0,,2 с/у и более,частично меблирована
1-комнатная квартира,13500000.0,4.0,30.2,7.0,,,2014.0,,совмещенный,частично меблирована
1-комнатная квартира,19200000.0,4.0,48.2,5.0,,,,2.7,совмещенный,полностью меблирована
1-комнатная квартира,17500000.0,9.0,45.0,9.0,,,,,,
2-комнатная квартира,20600000.0,2.0,68.0,5.0,,монолитный,2011.0,,раздельный,частично меблирована
1-комнатная квартира,12000000.0,1.0,44.4,7.0,,,2014.0,,совмещенный,частично меблирована
2-комнатная квартира,28000000.0,4.0,65.0,4.0,,монолитный,2015.0,2.7,раздельный,частично меблирована
2-комнатная квартира,23300000.0,1.0,58.0,12.0,,монолитный,2017.0,,2 с/у и более,частично меблирована
2-комнатная квартира,21600000.0,3.0,72.0,4.0,,,2014.0,,раздельный,частично меблирована
2-комнатная квартира,18500000.0,4.0,49.0,5.0,,,2017.0,,раздельный,полностью меблирована
2-комнатная квартира,21600000.0,7.0,64.0,9.0,,,2010.0,,совмещенный,пустая
1-комнатная квартира,14000000.0,5.0,40.0,5.0,,,2015.0,,совмещенный,частично меблирована
1-комнатная квартира,19500000.0,9.0,42.3,14.0,Athletic village,монолитный,2017.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,16500000.0,5.0,44.1,5.0,,,2016.0,2.75,совмещенный,полностью меблирована
4-комнатная квартира,15000000.0,1.0,82.0,2.0,,,1989.0,,совмещенный,частично меблирована
3-комнатная квартира,25000000.0,1.0,74.5,5.0,,монолитный,2017.0,2.7,раздельный,частично меблирована
1-комнатная квартира,19500000.0,9.0,37.8,9.0,,монолитный,2019.0,2.75,совмещенный,полностью меблирована
1-комнатная квартира,17200000.0,5.0,48.0,9.0,,,2017.0,,совмещенный,частично меблирована
1-комнатная квартира,16500000.0,11.0,35.0,12.0,Алмалы,монолитный,2017.0,,совмещенный,пустая
3-комнатная квартира,24000000.0,1.0,75.0,2.0,КГ Карасу,,2013.0,2.77,2 с/у и более,частично меблирована
1-комнатная квартира,16700000.0,11.0,37.0,12.0,,,2017.0,,совмещенный,полностью меблирована
2-комнатная квартира,27000000.0,6.0,58.0,12.0,Алмалы,монолитный,2017.0,,совмещенный,полностью меблирована
3-комнатная квартира,30500000.0,8.0,88.0,9.0,Нуркент,монолитный,2017.0,3.0,,
2-комнатная квартира,24500000.0,2.0,67.0,5.0,,панельный,2012.0,,раздельный,
2-комнатная квартира,25000000.0,3.0,65.7,5.0,,,2020.0,2.75,совмещенный,полностью меблирована
1-комнатная квартира,13000000.0,2.0,31.2,6.0,Северное кольцо,монолитный,2014.0,2.8,совмещенный,
1-комнатная квартира,19300000.0,7.0,52.0,9.0,,,2011.0,,совмещенный,полностью меблирована
1-комнатная квартира,19500000.0,1.0,46.05,9.0,Аккент,монолитный,2021.0,3.2,,
2-комнатная квартира,31000000.0,4.0,60.0,12.0,,,,2.85,,частично меблирована
1-комнатная квартира,16500000.0,5.0,39.0,9.0,,,2015.0,,,частично меблирована
3-комнатная квартира,26000000.0,2.0,65.0,3.0,,,1985.0,,совмещенный,частично меблирована
1-комнатная квартира,17000000.0,2.0,45.0,5.0,,,2015.0,2.7,совмещенный,пустая
1-комнатная квартира,17500000.0,2.0,46.6,9.0,,,2015.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,23500000.0,10.0,55.0,12.0,Alatau City,монолитный,2016.0,2.7,совмещенный,
1-комнатная квартира,17500000.0,8.0,52.0,9.0,,,2012.0,,совмещенный,
1-комнатная квартира,14000000.0,2.0,35.5,2.0,,,1979.0,3.0,совмещенный,пустая
3-комнатная квартира,28000000.0,1.0,80.0,3.0,Алгабас (КГ),кирпичный,2007.0,2.7,раздельный,пустая
1-комнатная квартира,18000000.0,5.0,34.2,12.0,Алмалы,монолитный,2018.0,,совмещенный,полностью меблирована
1-комнатная квартира,15300000.0,1.0,41.0,9.0,,,2017.0,2.72,раздельный,полностью меблирована
1-комнатная квартира,18500000.0,7.0,51.0,9.0,,,2010.0,,совмещенный,
1-комнатная квартира,16000000.0,2.0,39.6,5.0,,монолитный,2017.0,2.9,совмещенный,частично меблирована
1-комнатная квартира,15300000.0,9.0,34.2,12.0,Алмалы,панельный,2021.0,,,
1-комнатная квартира,17000000.0,5.0,44.0,13.0,,,2017.0,,,полностью меблирована
2-комнатная квартира,19000000.0,3.0,50.0,3.0,,,1982.0,3.0,раздельный,частично меблирована
3-комнатная квартира,14000000.0,2.0,51.9,2.0,,,1964.0,2.4,совмещенный,пустая
1-комнатная квартира,17500000.0,8.0,52.0,9.0,,монолитный,2012.0,,совмещенный,частично меблирована
1-комнатная квартира,20000000.0,3.0,43.0,15.0,,,2012.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,27000000.0,1.0,62.0,2.0,,,1960.0,2.7,совмещенный,пустая
1-комнатная квартира,12300000.0,1.0,33.0,7.0,,,2016.0,2.7,раздельный,
2-комнатная квартира,30000000.0,12.0,58.0,12.0,Алмалы,монолитный,2018.0,2.7,2 с/у и более,
2-комнатная квартира,20500000.0,5.0,68.0,5.0,,,2012.0,,совмещенный,частично меблирована
2-комнатная квартира,24000000.0,8.0,70.0,9.0,,,2011.0,,раздельный,частично меблирована
2-комнатная квартира,12000000.0,1.0,33.0,2.0,,,1991.0,2.5,совмещенный,частично меблирована
2-комнатная квартира,33000000.0,4.0,80.0,5.0,,,2014.0,2.9,,
2-комнатная квартира,25000000.0,1.0,70.0,4.0,,,2016.0,2.7,раздельный,частично меблирована
3-комнатная квартира,31000000.0,14.0,80.0,1.0,Аккент,монолитный,2012.0,2.8,2 с/у и более,полностью меблирована
3-комнатная квартира,25326000.0,5.0,80.4,9.0,,,2021.0,2.7,раздельный,частично меблирована
3-комнатная квартира,27500000.0,8.0,60.0,12.0,Алмалы,,2017.0,,совмещенный,частично меблирована
2-комнатная квартира,25000000.0,8.0,69.0,13.0,Нуркент,монолитный,2015.0,2.85,2 с/у и более,частично меблирована
1-комнатная квартира,18000000.0,1.0,38.0,12.0,Алмалы,монолитный,2017.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,12500000.0,1.0,32.0,7.0,Северное кольцо,,2016.0,,раздельный,полностью меблирована
3-комнатная квартира,30000000.0,3.0,90.0,5.0,,,2017.0,2.8,раздельный,частично меблирована
1-комнатная квартира,13500000.0,5.0,28.9,5.0,,,,2.8,совмещенный,полностью меблирована
2-комнатная квартира,25000000.0,5.0,64.0,5.0,,монолитный,2015.0,2.8,раздельный,частично меблирована
2-комнатная квартира,26000000.0,2.0,68.3,4.0,,,2010.0,2.7,раздельный,частично меблирована
3-комнатная квартира,32500000.0,3.0,82.4,16.0,Аккент,монолитный,2012.0,2.6,2 с/у и более,полностью меблирована
1-комнатная квартира,13500000.0,,40.3,,,,2022.0,2.7,совмещенный,
1-комнатная квартира,13500500.0,3.0,40.3,6.0,,,2022.0,2.7,совмещенный,пустая
3-комнатная квартира,27232000.0,3.0,85.1,6.0,,,2022.0,2.7,2 с/у и более,пустая
3-комнатная квартира,30500000.0,8.0,88.0,9.0,Нуркент,монолитный,2017.0,3.0,раздельный,
2-комнатная квартира,21645000.0,3.0,66.6,6.0,,,2022.0,2.7,2 с/у и более,пустая
4-комнатная квартира,35000000.0,1.0,82.0,3.0,,,1991.0,2.8,раздельный,полностью меблирована
3-комнатная квартира,30000000.0,4.0,85.0,5.0,,,,,2 с/у и более,
3-комнатная квартира,27777777.0,4.0,78.0,5.0,,,2013.0,2.8,2 с/у и более,
2-комнатная квартира,18000000.0,5.0,49.0,6.0,,,1990.0,,,
1-комнатная квартира,12000000.0,,44.0,,,,2016.0,3.0,,полностью меблирована
3-комнатная квартира,30000000.0,4.0,84.0,9.0,,монолитный,2018.0,,раздельный,
3-комнатная квартира,23000000.0,1.0,58.3,6.0,,,2013.0,3.0,совмещенный,
2-комнатная квартира,27000000.0,7.0,65.1,9.0,,монолитный,2011.0,2.75,совмещенный,частично меблирована
1-комнатная квартира,24200000.0,6.0,50.7,9.0,,,2011.0,2.8,совмещенный,полностью меблирована
2-комнатная квартира,30000000.0,1.0,67.0,9.0,,,2015.0,2.7,2 с/у и более,полностью меблирована
2-комнатная квартира,27000000.0,3.0,58.2,12.0,Alatau City,монолитный,2020.0,2.7,раздельный,
3-комнатная квартира,28000000.0,,69.0,,Alatau City,монолитный,,,,
2-комнатная квартира,27000000.0,9.0,70.0,10.0,,,2015.0,2.8,2 с/у и более,частично меблирована
3-комнатная квартира,24500000.0,3.0,71.0,4.0,,,1993.0,2.7,раздельный,частично меблирована
3-комнатная квартира,27000000.0,1.0,85.5,5.0,,,2018.0,2.7,раздельный,частично меблирована
2-комнатная квартира,24500000.0,9.0,80.7,9.0,,,2011.0,,раздельный,пустая
3-комнатная квартира,20000000.0,1.0,70.0,2.0,,,1979.0,,раздельный,
1-комнатная квартира,16500000.0,2.0,35.0,12.0,,,2016.0,,совмещенный,
3-комнатная квартира,34000000.0,1.0,88.5,9.0,,,2010.0,2.85,раздельный,частично меблирована
1-комнатная квартира,14900000.0,10.0,37.0,12.0,Алмалы,монолитный,2017.0,2.7,совмещенный,пустая
3-комнатная квартира,26000000.0,2.0,87.2,5.0,,,2017.0,,раздельный,
3-комнатная квартира,25000000.0,1.0,75.0,5.0,,,2018.0,,раздельный,
1-комнатная квартира,17500000.0,3.0,44.4,5.0,,,2015.0,2.6,совмещенный,полностью меблирована
1-комнатная квартира,20000000.0,3.0,50.8,9.0,,,2012.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,24500000.0,5.0,60.0,5.0,,,2013.0,,раздельный,частично меблирована
3-комнатная квартира,40000000.0,5.0,96.0,9.0,,,2011.0,2.8,,полностью меблирована
1-комнатная квартира,11000000.0,2.0,30.0,7.0,Северное кольцо,монолитный,2014.0,2.8,совмещенный,пустая
3-комнатная квартира,60000000.0,11.0,140.0,13.0,,,2008.0,3.0,2 с/у и более,полностью меблирована
1-комнатная квартира,14200000.0,5.0,25.0,10.0,Акниет,монолитный,2019.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,7000000.0,1.0,25.0,2.0,,,,2.8,,
3-комнатная квартира,32000000.0,2.0,70.4,12.0,Alatau City,монолитный,2018.0,,раздельный,
3-комнатная квартира,33000000.0,10.0,70.0,12.0,Alatau City,монолитный,2018.0,2.7,раздельный,полностью меблирована
1-комнатная квартира,20000000.0,4.0,42.0,5.0,,,2016.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,12500000.0,6.0,33.0,7.0,Северное кольцо,монолитный,2014.0,2.8,совмещенный,
1-комнатная квартира,16500000.0,6.0,36.0,12.0,Алмалы,монолитный,2017.0,,совмещенный,
2-комнатная квартира,25000000.0,12.0,58.0,12.0,Alatau City,монолитный,2020.0,2.65,раздельный,пустая
1-комнатная квартира,14400000.0,4.0,37.0,4.0,,,,2.8,совмещенный,
2-комнатная квартира,24500000.0,7.0,63.4,9.0,,,2013.0,2.7,раздельный,полностью меблирована
2-комнатная квартира,25000000.0,7.0,63.4,9.0,,,2013.0,2.7,раздельный,полностью меблирована
1-комнатная квартира,12500000.0,3.0,29.3,5.0,,монолитный,2019.0,,совмещенный,пустая
2-комнатная квартира,16700000.0,2.0,44.7,2.0,,,1962.0,2.8,совмещенный,частично меблирована
3-комнатная квартира,25000000.0,,75.0,,КГ Карасу,,2015.0,2.8,2 с/у и более,частично меблирована
3-комнатная квартира,35000000.0,7.0,70.4,12.0,Alatau City,монолитный,2019.0,2.7,,полностью меблирована
1-комнатная квартира,18900000.0,4.0,48.2,5.0,,,,2.7,совмещенный,полностью меблирована
1-комнатная квартира,17500000.0,3.0,40.0,12.0,Gulder,,2021.0,,,
2-комнатная квартира,31000000.0,10.0,58.0,12.0,,,,,,
1-комнатная квартира,16700000.0,5.0,39.0,9.0,,,2015.0,,совмещенный,частично меблирована
3-комнатная квартира,31990000.0,7.0,70.0,12.0,Alatau City,монолитный,2017.0,3.0,раздельный,частично меблирована
3-комнатная квартира,30500000.0,1.0,72.0,4.0,,,2016.0,,раздельный,полностью меблирована
2-комнатная квартира,26800000.0,4.0,62.0,9.0,Аккент,монолитный,2011.0,2.6,совмещенный,частично меблирована
1-комнатная квартира,18000000.0,12.0,45.0,12.0,Alatau City,монолитный,2018.0,,совмещенный,полностью меблирована
1-комнатная квартира,17200000.0,10.0,45.1,12.0,Alatau City,монолитный,2017.0,2.8,совмещенный,пустая
1-комнатная квартира,19000000.0,7.0,36.7,12.0,Алмалы,монолитный,2020.0,2.65,совмещенный,
3-комнатная квартира,31000000.0,11.0,70.4,12.0,Alatau City,монолитный,2020.0,2.7,раздельный,полностью меблирована
3-комнатная квартира,31500000.0,6.0,83.5,6.0,,,,,,
2-комнатная квартира,24500000.0,6.0,70.0,12.0,,,2017.0,,2 с/у и более,полностью меблирована
1-комнатная квартира,25000000.0,2.0,50.1,10.0,,,2011.0,2.8,совмещенный,пустая
1-комнатная квартира,16300000.0,9.0,46.0,9.0,,,2015.0,,совмещенный,частично меблирована
2-комнатная квартира,22000000.0,10.0,69.0,10.0,,монолитный,2009.0,2.8,раздельный,
1-комнатная квартира,18000000.0,9.0,45.0,10.0,,,2012.0,,совмещенный,полностью меблирована
1-комнатная квартира,5999000.0,2.0,19.0,2.0,,,2018.0,,совмещенный,пустая
2-комнатная квартира,12900000.0,2.0,44.0,2.0,,,2018.0,,совмещенный,пустая
1-комнатная квартира,18600000.0,6.0,41.0,8.0,Athletic village,,2017.0,,совмещенный,полностью меблирована
2-комнатная квартира,26500000.0,8.0,57.0,8.0,Athletic village,монолитный,2017.0,3.0,совмещенный,полностью меблирована
2-комнатная квартира,10050000.0,1.0,42.0,1.0,,,,,совмещенный,пустая
1-комнатная квартира,13000000.0,3.0,37.0,3.0,,,1989.0,,,
2-комнатная квартира,20500000.0,5.0,55.0,5.0,,,2012.0,,раздельный,частично меблирована
1-комнатная квартира,16000000.0,7.0,45.0,9.0,,,2014.0,2.6,раздельный,
2-комнатная квартира,26000000.0,1.0,75.0,4.0,,,,2.7,раздельный,полностью меблирована
3-комнатная квартира,31000000.0,4.0,85.0,9.0,Аккент,монолитный,2011.0,2.6,2 с/у и более,частично меблирована
2-комнатная квартира,25000000.0,9.0,67.2,10.0,,монолитный,2017.0,2.7,раздельный,частично меблирована
2-комнатная квартира,25000000.0,3.0,70.0,5.0,,,2012.0,2.7,раздельный,полностью меблирована
3-комнатная квартира,32000000.0,2.0,78.8,5.0,,,1993.0,,раздельный,
2-комнатная квартира,24000000.0,4.0,63.0,9.0,Аккент,монолитный,2012.0,,,частично меблирована
2-комнатная квартира,25000000.0,5.0,65.0,16.0,Аккент,монолитный,2010.0,,,полностью меблирована
1-комнатная квартира,22500000.0,10.0,36.3,12.0,Алмалы,монолитный,2020.0,1.8,совмещенный,полностью меблирована
1-комнатная квартира,7900000.0,2.0,22.0,2.0,,,,2.7,совмещенный,частично меблирована
1-комнатная квартира,14500000.0,7.0,43.0,9.0,,,2014.0,,совмещенный,
1-комнатная квартира,16700000.0,11.0,37.0,12.0,Алмалы,монолитный,2019.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,20000000.0,1.0,70.0,2.0,,,1979.0,2.8,раздельный,
3-комнатная квартира,27000000.0,5.0,76.0,5.0,,монолитный,2017.0,,,
1-комнатная квартира,15000000.0,7.0,43.2,9.0,,,2014.0,2.7,совмещенный,
1-комнатная квартира,14000000.0,1.0,36.0,5.0,,,2017.0,2.7,совмещенный,
1-комнатная квартира,18600000.0,6.0,41.0,8.0,Athletic village,монолитный,2017.0,2.6,совмещенный,полностью меблирована
2-комнатная квартира,27000000.0,7.0,67.0,9.0,Аккент,монолитный,2011.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,10500000.0,2.0,25.0,2.0,,,1974.0,,совмещенный,
1-комнатная квартира,14900000.0,2.0,35.0,12.0,Алмалы,монолитный,2017.0,,совмещенный,
1-комнатная квартира,16500000.0,8.0,35.0,12.0,Алмалы,монолитный,2017.0,,совмещенный,
3-комнатная квартира,31000000.0,4.0,85.0,9.0,Аккент,монолитный,2016.0,2.6,раздельный,частично меблирована
2-комнатная квартира,23500000.0,1.0,58.0,12.0,Alatau City,монолитный,2017.0,2.7,совмещенный,полностью меблирована
1-комнатная квартира,15300000.0,10.0,37.0,12.0,Алмалы,монолитный,2021.0,2.7,,
2-комнатная квартира,23000000.0,9.0,30.0,9.0,,,2011.0,,раздельный,частично меблирована
1-комнатная квартира,18900000.0,8.0,37.0,12.0,Алмалы,кирпичный,2017.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,14300000.0,1.0,44.3,9.0,,,2014.0,2.8,совмещенный,пустая
2-комнатная квартира,21300000.0,7.0,63.0,9.0,,,2010.0,,раздельный,частично меблирована
1-комнатная квартира,16500000.0,4.0,45.0,12.0,,монолитный,2016.0,,совмещенный,
1-комнатная квартира,14500000.0,2.0,42.0,9.0,,,2013.0,,раздельный,
1-комнатная квартира,20000000.0,7.0,47.4,9.0,Нуркент,монолитный,2018.0,2.7,совмещенный,частично меблирована
3-комнатная квартира,26200000.0,12.0,71.0,12.0,Alatau City,монолитный,2017.0,2.7,раздельный,пустая
2-комнатная квартира,22000000.0,8.0,55.6,12.0,Alatau City,монолитный,2021.0,2.8,совмещенный,
3-комнатная квартира,38000000.0,1.0,88.0,9.0,Нуркент,,2017.0,,,
2-комнатная квартира,26300000.0,4.0,62.0,9.0,,,2010.0,2.7,совмещенный,частично меблирована
2-комнатная квартира,20200000.0,9.0,45.0,12.0,Нуркент,монолитный,2018.0,2.7,совмещенный,полностью меблирована
2-комнатная квартира,23000000.0,9.0,74.0,9.0,,,2009.0,2.7,раздельный,частично меблирована
1-комнатная квартира,22000000.0,11.0,35.7,12.0,SIRIUS,монолитный,2021.0,3.0,совмещенный,
2-комнатная квартира,16000000.0,2.0,51.8,3.0,,,1989.0,,раздельный,частично меблирована
1-комнатная квартира,16400000.0,8.0,35.0,15.0,Алмалы,,2019.0,,,
1-комнатная квартира,16000000.0,4.0,40.0,5.0,,,,,,частично меблирована
2-комнатная квартира,23500000.0,10.0,54.0,12.0,,,2017.0,2.7,совмещенный,частично меблирована
1-комнатная квартира,14500000.0,5.0,40.0,9.0,,,2014.0,,совмещенный,полностью меблирована
2-комнатная квартира,27000000.0,9.0,67.0,9.0,Нуркент,монолитный,2017.0,3.0,раздельный,полностью меблирована
1-комнатная квартира,13050000.0,3.0,40.3,6.0,,,2022.0,,,
2-комнатная квартира,21564000.0,4.0,66.6,6.0,,,2022.0,,,
1-комнатная квартира,16000000.0,5.0,43.4,5.0,,,2018.0,2.7,,частично меблирована
1-комнатная квартира,16000000.0,2.0,38.5,5.0,,,2015.0,2.8,совмещенный,частично меблирована
1-комнатная квартира,11888500.0,2.0,40.3,6.0,,,2022.0,2.8,,
2-комнатная квартира,24000000.0,1.0,65.0,9.0,,,2010.0,,,
1-комнатная квартира,15000000.0,1.0,36.0,5.0,,,2012.0,,,
2-комнатная квартира,23000000.0,5.0,69.6,9.0,,,2012.0,,,
1-комнатная квартира,13079000.0,4.0,45.1,6.0,,,2022.0,2.7,раздельный,
2-комнатная квартира,24000000.0,8.0,70.0,9.0,,,2011.0,,,
1-комнатная квартира,16600000.0,6.0,36.0,12.0,Алмалы,монолитный,2017.0,,совмещенный,
1-комнатная квартира,13900000.0,5.0,45.0,5.0,,,2013.0,,,
1-комнатная квартира,17700000.0,7.0,40.9,8.0,,,2017.0,,совмещенный,частично меблирована
1-комнатная квартира,15500000.0,8.0,40.0,9.0,,,2014.0,,совмещенный,частично меблирована
2-комнатная квартира,20500000.0,1.0,63.0,5.0,,,2015.0,,раздельный,частично меблирована
3-комнатная квартира,31450000.0,4.0,73.4,9.0,,,2018.0,,раздельный,полностью меблирована
2-комнатная квартира,23000000.0,11.0,55.0,12.0,Alatau City,монолитный,2018.0,2.8,совмещенный,полностью меблирована
1-комнатная квартира,13500000.0,8.0,39.0,9.0,,монолитный,2013.0,,совмещенный,частично меблирована
2-комнатная квартира,23500000.0,1.0,58.3,12.0,Alatau City,,2018.0,,раздельный,частично меблирована
