index,number_of_rooms,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
2716,2-комнатная квартира,5.0,60.0,5.0,MISSING,MISSING,1991.0,-999.0,MISSING,MISSING
3268,2-комнатная квартира,6.0,86.0,10.0,Центральный,монолитный,2017.0,-999.0,2 с/у и более,полностью меблирована
5227,2-комнатная квартира,4.0,43.6,4.0,MISSING,MISSING,1975.0,2.5,совмещенный,полностью меблирована
1930,3-комнатная квартира,8.0,72.0,9.0,MISSING,MISSING,1985.0,-999.0,раздельный,частично меблирована
3744,1-комнатная квартира,1.0,26.0,4.0,MISSING,MISSING,1962.0,2.6,совмещенный,полностью меблирована
3300,2-комнатная квартира,3.0,75.0,15.0,Евразия,монолитный,2015.0,-999.0,MISSING,MISSING
5455,3-комнатная квартира,4.0,59.0,5.0,MISSING,MISSING,1978.0,-999.0,раздельный,пустая
5725,3-комнатная квартира,5.0,102.8,5.0,MISSING,MISSING,1990.0,-999.0,раздельный,MISSING
3834,2-комнатная квартира,3.0,63.0,5.0,MISSING,MISSING,1991.0,-999.0,раздельный,частично меблирована
3107,3-комнатная квартира,3.0,70.0,9.0,MISSING,MISSING,1982.0,-999.0,раздельный,частично меблирована
2561,1-комнатная квартира,2.0,18.0,5.0,MISSING,MISSING,1988.0,-999.0,совмещенный,MISSING
1940,3-комнатная квартира,9.0,93.7,10.0,Максима на Райымбека,монолитный,2007.0,2.7,раздельный,частично меблирована
929,2-комнатная квартира,11.0,52.5,13.0,Lamiya,монолитный,2021.0,-999.0,MISSING,MISSING
3601,1-комнатная квартира,11.0,45.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,3.0,раздельный,MISSING
5217,2-комнатная квартира,6.0,84.0,7.0,Акмарал,кирпичный,2009.0,2.7,совмещенный,частично меблирована
2499,2-комнатная квартира,5.0,50.0,5.0,MISSING,MISSING,1994.0,-999.0,раздельный,MISSING
3758,3-комнатная квартира,7.0,140.0,13.0,MISSING,MISSING,2007.0,3.0,2 с/у и более,частично меблирована
2460,3-комнатная квартира,2.0,62.0,5.0,MISSING,MISSING,1974.0,2.5,совмещенный,частично меблирована
3356,2-комнатная квартира,1.0,53.0,5.0,MISSING,MISSING,1989.0,2.8,раздельный,полностью меблирована
1178,2-комнатная квартира,2.0,53.5,20.0,Манхеттан (29 квартал),монолитный,2008.0,3.0,совмещенный,MISSING
5123,3-комнатная квартира,8.0,69.4,17.0,Assem Plaza,монолитный,2021.0,3.0,MISSING,MISSING
2071,2-комнатная квартира,3.0,50.0,3.0,MISSING,MISSING,1949.0,3.2,совмещенный,частично меблирована
4983,4-комнатная квартира,12.0,122.2,13.0,Atlant,монолитный,2020.0,-999.0,совмещенный,пустая
1760,4-комнатная квартира,9.0,108.0,16.0,MISSING,MISSING,2013.0,-999.0,MISSING,MISSING
366,4-комнатная квартира,9.0,160.0,14.0,Жастар Mag,монолитный,2007.0,3.0,2 с/у и более,полностью меблирована
5143,2-комнатная квартира,5.0,55.0,5.0,MISSING,MISSING,1982.0,-999.0,раздельный,MISSING
4337,2-комнатная квартира,14.0,55.0,18.0,Манхеттан (29 квартал),монолитный,2008.0,2.8,раздельный,частично меблирована
2477,1-комнатная квартира,2.0,26.0,5.0,MISSING,MISSING,1979.0,2.7,раздельный,частично меблирована
4228,3-комнатная квартира,4.0,59.0,5.0,MISSING,MISSING,1978.0,-999.0,раздельный,частично меблирована
294,2-комнатная квартира,-999.0,46.9,-999.0,Nomad 2,MISSING,-999.0,2.7,совмещенный,MISSING
400,1-комнатная квартира,2.0,31.0,4.0,MISSING,MISSING,1975.0,-999.0,совмещенный,частично меблирована
4871,3-комнатная квартира,16.0,126.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,3.0,MISSING,частично меблирована
3056,3-комнатная квартира,2.0,66.0,5.0,MISSING,MISSING,1978.0,-999.0,раздельный,MISSING
3963,2-комнатная квартира,4.0,53.0,5.0,MISSING,MISSING,1981.0,2.75,совмещенный,полностью меблирована
5847,3-комнатная квартира,4.0,60.0,4.0,MISSING,MISSING,1963.0,-999.0,раздельный,MISSING
5579,3-комнатная квартира,6.0,65.0,9.0,MISSING,MISSING,1990.0,-999.0,раздельный,пустая
5134,2-комнатная квартира,12.0,56.0,21.0,MISSING,MISSING,2012.0,-999.0,совмещенный,частично меблирована
942,3-комнатная квартира,1.0,65.0,5.0,MISSING,MISSING,1983.0,-999.0,раздельный,MISSING
2330,4-комнатная квартира,3.0,80.0,12.0,MISSING,MISSING,1988.0,2.0,раздельный,частично меблирована
703,2-комнатная квартира,14.0,80.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,2.8,2 с/у и более,частично меблирована
3119,3-комнатная квартира,4.0,60.0,4.0,MISSING,MISSING,1970.0,-999.0,раздельный,MISSING
3791,2-комнатная квартира,1.0,42.0,5.0,MISSING,MISSING,1978.0,-999.0,MISSING,полностью меблирована
2171,2-комнатная квартира,5.0,54.0,5.0,MISSING,MISSING,1985.0,-999.0,раздельный,полностью меблирована
3893,3-комнатная квартира,4.0,72.0,9.0,MISSING,MISSING,1986.0,2.85,раздельный,полностью меблирована
1662,3-комнатная квартира,-999.0,96.4,-999.0,Double Star,монолитный,2021.0,3.0,совмещенный,MISSING
5407,3-комнатная квартира,4.0,70.0,9.0,MISSING,MISSING,1985.0,-999.0,MISSING,MISSING
2698,3-комнатная квартира,2.0,117.0,5.0,MISSING,MISSING,1985.0,-999.0,совмещенный,полностью меблирована
1329,1-комнатная квартира,8.0,44.0,9.0,MISSING,MISSING,2001.0,-999.0,MISSING,MISSING
5032,1-комнатная квартира,4.0,40.0,9.0,MISSING,MISSING,1986.0,-999.0,MISSING,MISSING
3620,3-комнатная квартира,1.0,70.0,5.0,MISSING,MISSING,1992.0,-999.0,MISSING,MISSING
2229,2-комнатная квартира,5.0,45.0,5.0,MISSING,MISSING,1975.0,2.8,совмещенный,полностью меблирована
825,2-комнатная квартира,3.0,50.0,5.0,MISSING,MISSING,1985.0,2.8,совмещенный,полностью меблирована
1421,1-комнатная квартира,6.0,39.0,12.0,MISSING,MISSING,2022.0,3.0,MISSING,MISSING
2886,3-комнатная квартира,7.0,72.0,9.0,MISSING,MISSING,1984.0,-999.0,раздельный,частично меблирована
3147,2-комнатная квартира,14.0,80.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,2.8,2 с/у и более,частично меблирована
5495,2-комнатная квартира,4.0,43.0,5.0,MISSING,MISSING,1977.0,-999.0,совмещенный,частично меблирована
1115,2-комнатная квартира,3.0,42.0,5.0,MISSING,MISSING,1978.0,-999.0,MISSING,MISSING
1395,3-комнатная квартира,8.0,89.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,3.0,2 с/у и более,полностью меблирована
1901,2-комнатная квартира,3.0,43.0,5.0,MISSING,MISSING,1980.0,-999.0,совмещенный,MISSING
4675,5-комнатная квартира,9.0,200.0,10.0,Lotos Terrace,монолитный,2021.0,2.8,2 с/у и более,пустая
2714,5-комнатная квартира,1.0,140.0,5.0,MISSING,MISSING,1988.0,2.7,2 с/у и более,полностью меблирована
3106,1-комнатная квартира,8.0,53.0,21.0,Каусар,монолитный,2012.0,-999.0,MISSING,частично меблирована
5054,3-комнатная квартира,16.0,130.0,18.0,Жастар Mag,монолитный,2006.0,3.0,2 с/у и более,полностью меблирована
2549,1-комнатная квартира,4.0,33.8,4.0,MISSING,MISSING,1968.0,2.7,совмещенный,частично меблирована
513,2-комнатная квартира,12.0,63.8,13.0,MISSING,MISSING,2015.0,2.75,раздельный,частично меблирована
4324,1-комнатная квартира,3.0,63.0,10.0,Центральный,монолитный,2019.0,2.9,MISSING,MISSING
3561,2-комнатная квартира,7.0,57.0,10.0,Мечта на Казыбек би,монолитный,2015.0,-999.0,совмещенный,частично меблирована
290,3-комнатная квартира,12.0,74.8,13.0,Double Star,монолитный,2021.0,3.0,MISSING,MISSING
5680,1-комнатная квартира,3.0,38.0,12.0,SIRIUS,монолитный,2021.0,3.0,совмещенный,пустая
716,2-комнатная квартира,8.0,50.6,9.0,MISSING,MISSING,1990.0,-999.0,раздельный,полностью меблирована
5834,3-комнатная квартира,8.0,85.0,12.0,Novella,монолитный,2020.0,-999.0,2 с/у и более,частично меблирована
1534,2-комнатная квартира,4.0,63.0,5.0,MISSING,MISSING,1995.0,2.8,совмещенный,частично меблирована
2470,1-комнатная квартира,4.0,38.8,9.0,MISSING,MISSING,-999.0,-999.0,MISSING,MISSING
2163,3-комнатная квартира,5.0,120.0,18.0,Манхеттан (29 квартал),монолитный,2008.0,2.8,раздельный,MISSING
2554,2-комнатная квартира,10.0,70.0,18.0,Алтын Булак 1,монолитный,2011.0,-999.0,совмещенный,полностью меблирована
128,2-комнатная квартира,1.0,35.9,5.0,MISSING,MISSING,1973.0,-999.0,совмещенный,частично меблирована
4695,2-комнатная квартира,6.0,73.9,18.0,Алтын Булак 2,монолитный,2012.0,-999.0,совмещенный,частично меблирована
5203,1-комнатная квартира,-999.0,30.5,-999.0,MISSING,MISSING,1972.0,-999.0,MISSING,MISSING
4327,2-комнатная квартира,3.0,47.0,5.0,MISSING,MISSING,1975.0,-999.0,совмещенный,полностью меблирована
1002,2-комнатная квартира,2.0,53.0,5.0,MISSING,MISSING,1980.0,2.7,раздельный,частично меблирована
3951,4-комнатная квартира,17.0,150.0,19.0,Жастар Mag,монолитный,2007.0,3.0,2 с/у и более,полностью меблирована
4320,3-комнатная квартира,8.0,62.0,9.0,MISSING,MISSING,2000.0,-999.0,раздельный,полностью меблирована
2789,3-комнатная квартира,4.0,71.0,4.0,MISSING,MISSING,1962.0,-999.0,раздельный,частично меблирована
5723,3-комнатная квартира,3.0,62.1,5.0,MISSING,MISSING,1982.0,2.48,совмещенный,частично меблирована
4785,1-комнатная квартира,5.0,17.0,5.0,MISSING,MISSING,1978.0,-999.0,2 с/у и более,MISSING
1728,2-комнатная квартира,3.0,38.8,4.0,MISSING,MISSING,1961.0,2.5,совмещенный,пустая
4822,3-комнатная квартира,5.0,80.0,5.0,MISSING,MISSING,1992.0,2.7,2 с/у и более,MISSING
3420,2-комнатная квартира,2.0,53.0,5.0,MISSING,MISSING,1982.0,2.8,раздельный,пустая
5605,3-комнатная квартира,1.0,55.0,4.0,MISSING,MISSING,1970.0,-999.0,раздельный,MISSING
3510,1-комнатная квартира,1.0,40.0,5.0,MISSING,MISSING,1988.0,-999.0,MISSING,MISSING
4289,3-комнатная квартира,9.0,88.0,22.0,Жагалау - 46 квартал,монолитный,2011.0,-999.0,2 с/у и более,полностью меблирована
5112,2-комнатная квартира,4.0,47.0,4.0,MISSING,MISSING,1961.0,-999.0,MISSING,MISSING
2837,2-комнатная квартира,3.0,55.0,6.0,MISSING,MISSING,1988.0,-999.0,раздельный,полностью меблирована
2400,1-комнатная квартира,9.0,34.2,9.0,River Time,монолитный,2017.0,2.7,MISSING,MISSING
224,3-комнатная квартира,8.0,70.0,8.0,MISSING,MISSING,1977.0,-999.0,раздельный,частично меблирована
4175,3-комнатная квартира,1.0,63.0,5.0,MISSING,MISSING,1974.0,-999.0,MISSING,MISSING
1160,2-комнатная квартира,3.0,42.0,5.0,MISSING,MISSING,1978.0,-999.0,MISSING,MISSING
1185,1-комнатная квартира,2.0,11.0,5.0,MISSING,MISSING,1964.0,-999.0,совмещенный,пустая
1305,2-комнатная квартира,10.0,51.6,10.0,MISSING,MISSING,2017.0,2.85,совмещенный,полностью меблирована
3826,3-комнатная квартира,1.0,68.0,5.0,MISSING,MISSING,1990.0,3.0,раздельный,пустая
3526,2-комнатная квартира,5.0,80.0,14.0,Арай,монолитный,2014.0,2.8,2 с/у и более,частично меблирована
2448,3-комнатная квартира,8.0,98.0,13.0,12 месяцев,монолитный,2017.0,2.8,2 с/у и более,пустая
3864,3-комнатная квартира,17.0,136.0,18.0,MISSING,MISSING,2007.0,3.0,2 с/у и более,полностью меблирована
606,3-комнатная квартира,7.0,72.0,9.0,MISSING,MISSING,1989.0,-999.0,MISSING,полностью меблирована
5202,2-комнатная квартира,3.0,53.1,3.0,MISSING,кирпичный,1956.0,3.2,совмещенный,пустая
3138,4-комнатная квартира,5.0,85.6,8.0,MISSING,MISSING,1975.0,2.75,раздельный,частично меблирована
388,2-комнатная квартира,12.0,82.0,20.0,Манхеттан (29 квартал),монолитный,2012.0,2.8,раздельный,полностью меблирована
5360,3-комнатная квартира,5.0,66.0,5.0,MISSING,MISSING,1980.0,-999.0,раздельный,частично меблирована
5456,2-комнатная квартира,1.0,43.0,5.0,MISSING,MISSING,1977.0,2.8,совмещенный,полностью меблирована
5561,2-комнатная квартира,5.0,51.0,5.0,MISSING,MISSING,1980.0,-999.0,MISSING,MISSING
1441,1-комнатная квартира,4.0,39.7,9.0,MISSING,MISSING,1987.0,2.85,совмещенный,MISSING
2070,4-комнатная квартира,4.0,150.0,7.0,MISSING,MISSING,2006.0,2.8,2 с/у и более,полностью меблирована
3352,2-комнатная квартира,5.0,43.0,5.0,MISSING,MISSING,1979.0,-999.0,MISSING,MISSING
4057,3-комнатная квартира,1.0,78.0,9.0,MISSING,панельный,1985.0,2.7,MISSING,полностью меблирована
176,3-комнатная квартира,21.0,130.0,22.0,Каусар,монолитный,2012.0,2.9,2 с/у и более,полностью меблирована
172,3-комнатная квартира,-999.0,90.3,-999.0,Nomad 2,MISSING,-999.0,2.7,раздельный,MISSING
2870,2-комнатная квартира,7.0,52.0,9.0,MISSING,MISSING,1989.0,-999.0,раздельный,полностью меблирована
3507,1-комнатная квартира,4.0,40.0,9.0,MISSING,MISSING,1971.0,-999.0,раздельный,полностью меблирована
5445,2-комнатная квартира,11.0,50.0,18.0,Алтын Булак 2,монолитный,2012.0,2.8,совмещенный,MISSING
697,2-комнатная квартира,4.0,43.0,5.0,MISSING,MISSING,1977.0,-999.0,совмещенный,MISSING
2590,2-комнатная квартира,5.0,65.0,5.0,MISSING,MISSING,1970.0,-999.0,раздельный,полностью меблирована
5551,2-комнатная квартира,6.0,73.9,18.0,Алтын Булак 2,монолитный,2012.0,2.8,совмещенный,частично меблирована
401,3-комнатная квартира,3.0,65.0,5.0,MISSING,MISSING,1972.0,-999.0,совмещенный,MISSING
5386,2-комнатная квартира,3.0,43.0,5.0,MISSING,MISSING,1978.0,2.8,совмещенный,полностью меблирована
2277,1-комнатная квартира,2.0,19.0,2.0,MISSING,MISSING,1961.0,3.0,MISSING,частично меблирована
2278,3-комнатная квартира,6.0,96.5,13.0,12 месяцев,монолитный,2017.0,2.8,совмещенный,пустая
2749,3-комнатная квартира,4.0,58.7,5.0,MISSING,MISSING,1974.0,2.7,совмещенный,полностью меблирована
1066,3-комнатная квартира,3.0,65.0,4.0,MISSING,MISSING,1965.0,-999.0,раздельный,частично меблирована
4143,2-комнатная квартира,18.0,76.7,18.0,Алтын Булак 1,монолитный,2011.0,2.8,совмещенный,полностью меблирована
4142,3-комнатная квартира,5.0,63.0,5.0,MISSING,панельный,1979.0,2.8,раздельный,частично меблирована
3787,3-комнатная квартира,6.0,74.0,9.0,Максима на Райымбека,монолитный,2006.0,2.7,раздельный,MISSING
3022,3-комнатная квартира,7.0,105.0,13.0,Отау,монолитный,2018.0,-999.0,MISSING,MISSING
2558,3-комнатная квартира,5.0,64.0,5.0,MISSING,MISSING,1982.0,-999.0,раздельный,полностью меблирована
3598,3-комнатная квартира,12.0,82.0,21.0,Каусар,MISSING,2012.0,2.7,2 с/у и более,MISSING
2912,1-комнатная квартира,7.0,45.0,13.0,Atlant,монолитный,2017.0,-999.0,совмещенный,MISSING
899,6-комнатная квартира,5.0,250.0,5.0,MISSING,MISSING,2000.0,2.7,2 с/у и более,полностью меблирована
450,1-комнатная квартира,2.0,35.8,16.0,ЖК на Ташкентской,монолитный,2019.0,2.8,совмещенный,MISSING
5163,3-комнатная квартира,5.0,69.6,5.0,MISSING,MISSING,1980.0,2.64,раздельный,MISSING
898,1-комнатная квартира,5.0,17.0,5.0,MISSING,MISSING,1978.0,-999.0,MISSING,MISSING
2167,3-комнатная квартира,8.0,134.0,20.0,Манхеттан (29 квартал),монолитный,2008.0,2.8,2 с/у и более,MISSING
2997,2-комнатная квартира,3.0,75.0,12.0,Весна,монолитный,2016.0,2.8,совмещенный,MISSING
829,3-комнатная квартира,9.0,75.0,9.0,MISSING,MISSING,1985.0,-999.0,раздельный,пустая
5831,1-комнатная квартира,6.0,20.0,9.0,Мечта на Казыбек би,монолитный,2014.0,-999.0,совмещенный,частично меблирована
2372,1-комнатная квартира,4.0,40.9,9.0,Dial Residence,монолитный,2021.0,3.0,совмещенный,MISSING
2055,2-комнатная квартира,4.0,45.0,5.0,MISSING,MISSING,1975.0,-999.0,совмещенный,частично меблирована
4585,3-комнатная квартира,2.0,58.0,5.0,MISSING,MISSING,1974.0,-999.0,совмещенный,MISSING
972,2-комнатная квартира,3.0,62.0,5.0,MISSING,MISSING,1988.0,-999.0,MISSING,MISSING
5230,1-комнатная квартира,9.0,40.0,9.0,MISSING,MISSING,1982.0,-999.0,MISSING,MISSING
5152,3-комнатная квартира,3.0,58.0,4.0,MISSING,MISSING,1963.0,-999.0,MISSING,MISSING
1750,2-комнатная квартира,1.0,42.8,5.0,MISSING,MISSING,1978.0,-999.0,совмещенный,частично меблирована
1034,3-комнатная квартира,7.0,73.0,9.0,MISSING,MISSING,2002.0,-999.0,MISSING,MISSING
4508,2-комнатная квартира,1.0,43.0,5.0,MISSING,MISSING,1979.0,-999.0,совмещенный,частично меблирована
3394,3-комнатная квартира,3.0,59.0,4.0,MISSING,MISSING,1971.0,-999.0,MISSING,MISSING
5609,3-комнатная квартира,2.0,78.0,5.0,MISSING,MISSING,1986.0,2.5,раздельный,полностью меблирована
3921,2-комнатная квартира,11.0,80.0,12.0,Novella,монолитный,2019.0,2.8,2 с/у и более,пустая
2649,4-комнатная квартира,2.0,137.9,18.0,MISSING,MISSING,2006.0,-999.0,MISSING,MISSING
2287,2-комнатная квартира,5.0,54.0,5.0,MISSING,MISSING,1984.0,2.7,раздельный,частично меблирована
417,3-комнатная квартира,2.0,68.0,5.0,MISSING,MISSING,1987.0,-999.0,раздельный,пустая
5077,2-комнатная квартира,1.0,50.0,5.0,MISSING,MISSING,1979.0,2.7,раздельный,MISSING
5167,2-комнатная квартира,5.0,52.0,5.0,MISSING,MISSING,1978.0,-999.0,раздельный,частично меблирована
2806,2-комнатная квартира,1.0,54.0,5.0,MISSING,MISSING,1980.0,-999.0,раздельный,частично меблирована
25,1-комнатная квартира,4.0,37.0,8.0,MISSING,MISSING,1977.0,-999.0,совмещенный,частично меблирована
3688,2-комнатная квартира,4.0,43.0,5.0,MISSING,MISSING,1980.0,2.8,совмещенный,частично меблирована
2623,2-комнатная квартира,4.0,42.0,4.0,MISSING,MISSING,1963.0,-999.0,совмещенный,MISSING
4231,3-комнатная квартира,3.0,56.0,4.0,MISSING,MISSING,1978.0,-999.0,MISSING,MISSING
2510,2-комнатная квартира,6.0,65.0,12.0,MISSING,MISSING,2017.0,2.8,совмещенный,частично меблирована
1478,1-комнатная квартира,1.0,31.0,5.0,MISSING,MISSING,1977.0,-999.0,совмещенный,MISSING
2907,3-комнатная квартира,5.0,63.0,5.0,MISSING,MISSING,1991.0,2.8,раздельный,частично меблирована
4830,2-комнатная квартира,3.0,53.0,5.0,MISSING,MISSING,1980.0,2.65,совмещенный,частично меблирована
2977,3-комнатная квартира,2.0,59.0,4.0,MISSING,MISSING,1968.0,2.5,совмещенный,MISSING
4710,1-комнатная квартира,2.0,45.0,5.0,MISSING,MISSING,1972.0,-999.0,раздельный,частично меблирована
5537,1-комнатная квартира,3.0,35.7,12.0,MISSING,MISSING,-999.0,-999.0,MISSING,MISSING
1029,2-комнатная квартира,4.0,50.0,12.0,Varlamova,монолитный,2018.0,3.0,MISSING,MISSING
4704,2-комнатная квартира,4.0,42.0,5.0,MISSING,MISSING,1981.0,-999.0,совмещенный,полностью меблирована
2838,3-комнатная квартира,5.0,67.2,5.0,MISSING,MISSING,1981.0,-999.0,раздельный,MISSING
4026,1-комнатная квартира,5.0,43.0,17.0,Assem Plaza,монолитный,2020.0,2.7,MISSING,MISSING
729,4-комнатная квартира,11.0,120.0,20.0,Манхеттан (29 квартал),монолитный,2011.0,2.8,2 с/у и более,частично меблирована
82,3-комнатная квартира,6.0,130.0,18.0,Жастар Mag,монолитный,2008.0,3.0,MISSING,полностью меблирована
762,2-комнатная квартира,11.0,75.6,18.0,Алтын Булак 2,монолитный,2015.0,2.65,совмещенный,полностью меблирована
2996,2-комнатная квартира,3.0,38.8,4.0,MISSING,MISSING,1961.0,-999.0,совмещенный,пустая
1945,2-комнатная квартира,2.0,40.0,3.0,MISSING,MISSING,1960.0,-999.0,MISSING,MISSING
3011,2-комнатная квартира,4.0,42.0,4.0,MISSING,MISSING,1963.0,-999.0,совмещенный,пустая
2581,2-комнатная квартира,7.0,93.0,15.0,MISSING,MISSING,2015.0,-999.0,2 с/у и более,пустая
2221,1-комнатная квартира,20.0,49.0,21.0,LakeTown,монолитный,2021.0,2.7,MISSING,MISSING
3944,4-комнатная квартира,5.0,96.2,5.0,MISSING,MISSING,1989.0,2.8,2 с/у и более,полностью меблирована
2291,3-комнатная квартира,5.0,59.0,5.0,MISSING,MISSING,1981.0,2.7,раздельный,пустая
4346,1-комнатная квартира,1.0,33.0,5.0,MISSING,MISSING,1977.0,-999.0,совмещенный,MISSING
1270,1-комнатная квартира,3.0,38.0,5.0,MISSING,MISSING,1988.0,-999.0,совмещенный,частично меблирована
3820,3-комнатная квартира,4.0,59.0,4.0,MISSING,MISSING,1974.0,-999.0,раздельный,полностью меблирована
1282,3-комнатная квартира,7.0,117.2,16.0,Евразия,монолитный,2015.0,2.7,2 с/у и более,MISSING
5236,3-комнатная квартира,-999.0,61.0,-999.0,MISSING,MISSING,1972.0,-999.0,MISSING,MISSING
2399,3-комнатная квартира,9.0,73.5,9.0,MISSING,MISSING,1985.0,2.87,2 с/у и более,полностью меблирована
4101,3-комнатная квартира,4.0,80.7,9.0,MISSING,MISSING,1989.0,-999.0,совмещенный,частично меблирована
3629,1-комнатная квартира,4.0,20.4,6.0,MISSING,MISSING,1985.0,-999.0,совмещенный,частично меблирована
317,2-комнатная квартира,17.0,93.0,19.0,Манхеттан (29 квартал),монолитный,2010.0,3.0,2 с/у и более,полностью меблирована
930,1-комнатная квартира,2.0,33.6,4.0,MISSING,MISSING,1972.0,-999.0,совмещенный,частично меблирована
4982,2-комнатная квартира,-999.0,89.0,-999.0,Манхеттан (29 квартал),монолитный,2014.0,-999.0,раздельный,частично меблирована
245,2-комнатная квартира,4.0,45.0,4.0,MISSING,MISSING,1969.0,-999.0,совмещенный,MISSING
455,2-комнатная квартира,4.0,56.7,9.0,MISSING,MISSING,1986.0,-999.0,раздельный,частично меблирована
2310,1-комнатная квартира,4.0,43.0,13.0,Atlant,монолитный,2017.0,2.0,совмещенный,пустая
1778,3-комнатная квартира,2.0,62.0,5.0,MISSING,MISSING,1973.0,-999.0,совмещенный,частично меблирована
4582,2-комнатная квартира,1.0,42.0,4.0,MISSING,MISSING,1970.0,-999.0,MISSING,MISSING
4075,2-комнатная квартира,4.0,63.0,5.0,MISSING,MISSING,1989.0,-999.0,совмещенный,частично меблирована
458,3-комнатная квартира,5.0,84.0,5.0,MISSING,MISSING,1972.0,-999.0,раздельный,полностью меблирована
4314,1-комнатная квартира,9.0,40.0,9.0,MISSING,MISSING,1982.0,-999.0,совмещенный,частично меблирована
273,3-комнатная квартира,1.0,67.5,5.0,MISSING,MISSING,1987.0,2.55,раздельный,частично меблирована
5249,3-комнатная квартира,2.0,81.0,9.0,MISSING,MISSING,1988.0,-999.0,совмещенный,полностью меблирована
5307,3-комнатная квартира,6.0,66.0,9.0,Kayra,монолитный,2018.0,2.7,совмещенный,частично меблирована
5846,3-комнатная квартира,1.0,72.0,4.0,MISSING,MISSING,1969.0,-999.0,раздельный,частично меблирована
4093,3-комнатная квартира,3.0,60.0,4.0,MISSING,MISSING,1971.0,-999.0,раздельный,частично меблирована
4558,1-комнатная квартира,2.0,33.6,4.0,MISSING,MISSING,1970.0,2.8,совмещенный,частично меблирована
1132,2-комнатная квартира,12.0,78.0,18.0,Алтын Булак 2,монолитный,2012.0,2.8,совмещенный,частично меблирована
3599,1-комнатная квартира,2.0,19.0,5.0,MISSING,MISSING,1980.0,-999.0,совмещенный,полностью меблирована
1816,4-комнатная квартира,12.0,120.0,13.0,Бастау,монолитный,2018.0,2.8,2 с/у и более,частично меблирована
5513,2-комнатная квартира,7.0,65.0,9.0,Береке,монолитный,2011.0,3.0,совмещенный,полностью меблирована
4952,4-комнатная квартира,5.0,86.0,5.0,MISSING,MISSING,1982.0,2.65,раздельный,частично меблирована
5841,3-комнатная квартира,2.0,88.0,12.0,MISSING,MISSING,2021.0,2.8,совмещенный,MISSING
5108,2-комнатная квартира,3.0,71.5,9.0,MISSING,MISSING,-999.0,2.96,MISSING,MISSING
4439,3-комнатная квартира,4.0,62.0,9.0,MISSING,панельный,1979.0,-999.0,раздельный,частично меблирована
4739,3-комнатная квартира,1.0,62.0,4.0,MISSING,MISSING,1979.0,-999.0,совмещенный,частично меблирована
5308,2-комнатная квартира,6.0,67.0,18.0,Алтын Булак 2,монолитный,2012.0,2.7,совмещенный,частично меблирована
3845,2-комнатная квартира,1.0,43.6,2.0,MISSING,MISSING,1953.0,3.2,совмещенный,частично меблирована
1648,2-комнатная квартира,7.0,43.9,9.0,River Time,монолитный,2022.0,-999.0,MISSING,MISSING
4158,3-комнатная квартира,7.0,90.0,15.0,LEGENDA,монолитный,2017.0,3.0,2 с/у и более,пустая
2816,2-комнатная квартира,3.0,54.0,5.0,MISSING,MISSING,1977.0,2.8,MISSING,частично меблирована
632,3-комнатная квартира,9.0,72.0,9.0,MISSING,MISSING,1988.0,-999.0,раздельный,полностью меблирована
2300,2-комнатная квартира,9.0,58.0,9.0,MISSING,MISSING,1979.0,2.8,раздельный,MISSING
4433,2-комнатная квартира,9.0,51.2,16.0,Шахристан,монолитный,2010.0,3.0,совмещенный,частично меблирована
186,2-комнатная квартира,8.0,53.2,21.0,Каусар,монолитный,2012.0,-999.0,совмещенный,MISSING
4409,2-комнатная квартира,10.0,63.5,18.0,Алтын Булак 1,монолитный,2011.0,-999.0,совмещенный,полностью меблирована
2053,2-комнатная квартира,1.0,44.0,4.0,MISSING,MISSING,1967.0,-999.0,MISSING,частично меблирована
4987,3-комнатная квартира,6.0,84.0,7.0,Акмарал,кирпичный,2009.0,-999.0,совмещенный,частично меблирована
4789,1-комнатная квартира,2.0,20.0,5.0,MISSING,MISSING,1975.0,2.7,совмещенный,частично меблирована
3272,4-комнатная квартира,3.0,130.0,5.0,MISSING,MISSING,1981.0,3.0,2 с/у и более,частично меблирована
3665,1-комнатная квартира,13.0,42.0,13.0,12 месяцев,монолитный,2021.0,-999.0,MISSING,MISSING
1791,2-комнатная квартира,4.0,51.0,5.0,MISSING,MISSING,1990.0,-999.0,раздельный,частично меблирована
5441,1-комнатная квартира,5.0,24.0,5.0,MISSING,MISSING,1976.0,-999.0,совмещенный,полностью меблирована
175,2-комнатная квартира,4.0,45.0,15.0,Arbat,монолитный,2020.0,3.0,совмещенный,частично меблирована
2708,2-комнатная квартира,7.0,86.0,16.0,Евразия,монолитный,2015.0,2.7,2 с/у и более,MISSING
5324,2-комнатная квартира,3.0,61.0,5.0,MISSING,MISSING,1982.0,-999.0,MISSING,частично меблирована
3928,1-комнатная квартира,2.0,47.0,17.0,Chocolate,монолитный,2021.0,3.0,совмещенный,MISSING
994,1-комнатная квартира,2.0,34.0,4.0,MISSING,MISSING,1960.0,2.8,совмещенный,полностью меблирована
