index,number_of_rooms,Floor,area,Total_Floor,residential_complex,house_type,year_of_building,Ceiling,bathroom_unit,furniture
1572,2-комнатная квартира,2.0,49.0,2.0,MISSING,MISSING,1971.0,-999.0,MISSING,MISSING
1236,1-комнатная квартира,5.0,36.8,5.0,MISSING,MISSING,-999.0,2.8,совмещенный,MISSING
279,1-комнатная квартира,12.0,37.0,13.0,Алмалы,монолитный,2017.0,2.7,совмещенный,пустая
1545,2-комнатная квартира,7.0,69.0,9.0,Аккент,монолитный,2011.0,2.8,совмещенный,MISSING
346,1-комнатная квартира,1.0,41.0,12.0,MISSING,MISSING,2016.0,-999.0,совмещенный,частично меблирована
440,3-комнатная квартира,4.0,88.0,5.0,MISSING,MISSING,2010.0,2.7,раздельный,частично меблирована
999,1-комнатная квартира,4.0,45.0,12.0,MISSING,MISSING,2017.0,-999.0,совмещенный,MISSING
552,1-комнатная квартира,2.0,18.0,2.0,MISSING,MISSING,1970.0,3.0,раздельный,пустая
1642,1-комнатная квартира,2.0,37.0,12.0,Алмалы,монолитный,2017.0,2.7,MISSING,MISSING
1852,2-комнатная квартира,2.0,68.3,4.0,MISSING,MISSING,2010.0,2.7,раздельный,частично меблирована
2014,1-комнатная квартира,9.0,41.0,10.0,MISSING,MISSING,2011.0,2.8,совмещенный,MISSING
1717,1-комнатная квартира,2.0,40.0,9.0,MISSING,MISSING,2015.0,2.8,MISSING,MISSING
2052,3-комнатная квартира,3.0,70.4,12.0,MISSING,MISSING,2021.0,-999.0,MISSING,MISSING
128,1-комнатная квартира,3.0,46.7,10.0,MISSING,MISSING,2017.0,2.6,совмещенный,частично меблирована
1770,2-комнатная квартира,3.0,66.6,7.0,MISSING,MISSING,2022.0,-999.0,2 с/у и более,MISSING
1459,2-комнатная квартира,9.0,68.0,10.0,MISSING,MISSING,2012.0,2.8,раздельный,частично меблирована
797,3-комнатная квартира,2.0,98.0,4.0,MISSING,MISSING,2014.0,2.9,2 с/у и более,MISSING
834,3-комнатная квартира,1.0,90.0,12.0,MISSING,MISSING,2017.0,-999.0,раздельный,полностью меблирована
307,2-комнатная квартира,10.0,45.0,10.0,MISSING,MISSING,2010.0,-999.0,совмещенный,MISSING
1956,1-комнатная квартира,7.0,47.4,9.0,Нуркент,монолитный,2018.0,2.7,совмещенный,частично меблирована
262,2-комнатная квартира,1.0,54.0,2.0,MISSING,MISSING,1976.0,2.8,раздельный,частично меблирована
1872,3-комнатная квартира,3.0,71.0,4.0,MISSING,MISSING,1993.0,2.7,раздельный,частично меблирована
1585,2-комнатная квартира,8.0,58.0,12.0,MISSING,MISSING,2019.0,2.8,раздельный,пустая
1583,1-комнатная квартира,4.0,51.0,9.0,MISSING,MISSING,2012.0,2.9,совмещенный,полностью меблирована
1692,3-комнатная квартира,1.0,67.0,2.0,MISSING,MISSING,1965.0,3.0,раздельный,MISSING
1025,2-комнатная квартира,1.0,50.0,9.0,Athletic village,монолитный,2015.0,-999.0,совмещенный,частично меблирована
733,2-комнатная квартира,1.0,36.0,2.0,MISSING,MISSING,1970.0,2.9,совмещенный,MISSING
1638,3-комнатная квартира,3.0,75.0,5.0,MISSING,MISSING,-999.0,-999.0,MISSING,MISSING
73,2-комнатная квартира,1.0,38.0,2.0,MISSING,MISSING,1972.0,2.5,совмещенный,частично меблирована
1277,3-комнатная квартира,3.0,89.9,9.0,Аккент,монолитный,2011.0,-999.0,MISSING,MISSING
280,1-комнатная квартира,5.0,38.0,7.0,Северное кольцо,монолитный,2015.0,-999.0,совмещенный,полностью меблирована
1672,2-комнатная квартира,6.0,70.0,10.0,MISSING,MISSING,2011.0,2.85,раздельный,полностью меблирована
1625,2-комнатная квартира,1.0,67.0,13.0,MISSING,MISSING,-999.0,2.7,раздельный,полностью меблирована
601,3-комнатная квартира,2.0,96.3,10.0,MISSING,MISSING,2010.0,2.7,раздельный,полностью меблирована
1798,2-комнатная квартира,7.0,64.0,9.0,MISSING,MISSING,2010.0,-999.0,совмещенный,пустая
1795,2-комнатная квартира,1.0,58.0,12.0,MISSING,монолитный,2017.0,-999.0,2 с/у и более,частично меблирована
919,2-комнатная квартира,10.0,58.8,12.0,Алмалы,монолитный,2018.0,2.7,2 с/у и более,частично меблирована
1468,3-комнатная квартира,1.0,77.0,5.0,MISSING,монолитный,2015.0,2.8,раздельный,частично меблирована
1212,1-комнатная квартира,2.0,35.0,12.0,Алмалы,монолитный,2017.0,2.7,совмещенный,MISSING
1814,1-комнатная квартира,7.0,52.0,9.0,MISSING,MISSING,2011.0,-999.0,совмещенный,полностью меблирована
1516,3-комнатная квартира,5.0,83.0,9.0,Аккент,монолитный,2012.0,-999.0,2 с/у и более,полностью меблирована
436,1-комнатная квартира,10.0,25.0,10.0,MISSING,MISSING,2010.0,3.0,совмещенный,частично меблирована
1924,1-комнатная квартира,3.0,37.0,3.0,MISSING,MISSING,1989.0,-999.0,MISSING,MISSING
1300,3-комнатная квартира,3.0,87.3,4.0,MISSING,MISSING,2017.0,2.7,раздельный,полностью меблирована
1861,3-комнатная квартира,4.0,78.0,5.0,MISSING,MISSING,2013.0,2.8,2 с/у и более,MISSING
1451,2-комнатная квартира,2.0,38.0,2.0,MISSING,MISSING,1963.0,2.8,совмещенный,полностью меблирована
1364,2-комнатная квартира,1.0,49.6,5.0,MISSING,MISSING,1987.0,2.6,совмещенный,частично меблирована
1653,1-комнатная квартира,5.0,47.0,9.0,MISSING,MISSING,2010.0,2.6,совмещенный,частично меблирована
482,1-комнатная квартира,1.0,41.0,12.0,MISSING,MISSING,2014.0,-999.0,совмещенный,частично меблирована
734,2-комнатная квартира,2.0,72.0,9.0,MISSING,MISSING,2018.0,2.7,2 с/у и более,MISSING
1185,2-комнатная квартира,9.0,60.0,12.0,Алмалы,монолитный,2017.0,-999.0,совмещенный,MISSING
1263,3-комнатная квартира,7.0,94.5,9.0,MISSING,MISSING,2010.0,2.6,раздельный,MISSING
1630,3-комнатная квартира,1.0,76.0,5.0,MISSING,MISSING,-999.0,3.0,2 с/у и более,MISSING
938,1-комнатная квартира,11.0,37.0,12.0,Алмалы,монолитный,2016.0,2.7,MISSING,частично меблирована
1248,2-комнатная квартира,1.0,45.9,2.0,MISSING,MISSING,1978.0,2.8,раздельный,полностью меблирована
594,2-комнатная квартира,2.0,70.0,9.0,MISSING,MISSING,2011.0,2.8,раздельный,частично меблирована
1387,1-комнатная квартира,4.0,30.0,7.0,MISSING,MISSING,2014.0,-999.0,MISSING,MISSING
1894,2-комнатная квартира,12.0,58.0,12.0,Alatau City,монолитный,2020.0,2.65,раздельный,пустая
1590,2-комнатная квартира,9.0,49.0,9.0,MISSING,MISSING,2010.0,4.0,MISSING,полностью меблирована
1138,1-комнатная квартира,5.0,41.0,9.0,MISSING,MISSING,2015.0,3.0,совмещенный,полностью меблирована
120,1-комнатная квартира,5.0,39.0,9.0,MISSING,монолитный,2015.0,-999.0,совмещенный,частично меблирована
1499,2-комнатная квартира,4.0,49.0,14.0,MISSING,MISSING,2017.0,2.7,совмещенный,полностью меблирована
1511,3-комнатная квартира,4.0,90.0,9.0,Аккент,монолитный,2010.0,-999.0,MISSING,MISSING
242,3-комнатная квартира,1.0,75.17,5.0,ЖК в мкр. Саялы,монолитный,2018.0,2.7,раздельный,пустая
1900,3-комнатная квартира,-999.0,75.0,-999.0,КГ Карасу,MISSING,2015.0,2.8,2 с/у и более,частично меблирована
284,2-комнатная квартира,9.0,42.0,10.0,Аккент,MISSING,2015.0,4.0,MISSING,MISSING
1287,1-комнатная квартира,8.0,45.0,9.0,MISSING,MISSING,2001.0,2.8,совмещенный,MISSING
288,3-комнатная квартира,6.0,90.0,9.0,MISSING,MISSING,2012.0,3.2,раздельный,частично меблирована
725,1-комнатная квартира,9.0,28.3,10.0,Alma City,монолитный,2021.0,2.8,совмещенный,полностью меблирована
1437,1-комнатная квартира,8.0,52.2,9.0,MISSING,монолитный,2012.0,-999.0,совмещенный,частично меблирована
1529,2-комнатная квартира,3.0,54.5,12.0,Alatau City,монолитный,2018.0,2.75,совмещенный,MISSING
867,2-комнатная квартира,6.0,63.0,9.0,MISSING,монолитный,2013.0,-999.0,MISSING,MISSING
303,1-комнатная квартира,1.0,40.0,9.0,MISSING,MISSING,2016.0,-999.0,MISSING,MISSING
477,2-комнатная квартира,9.0,70.0,10.0,MISSING,MISSING,2010.0,2.7,раздельный,полностью меблирована
1406,1-комнатная квартира,10.0,51.0,10.0,MISSING,MISSING,2009.0,2.7,совмещенный,пустая
127,3-комнатная квартира,12.0,85.0,16.0,Аккент,монолитный,2011.0,3.0,2 с/у и более,MISSING
1513,3-комнатная квартира,8.0,85.0,16.0,Аккент,монолитный,2012.0,-999.0,2 с/у и более,MISSING
864,2-комнатная квартира,9.0,65.3,9.0,Аккент,монолитный,2010.0,-999.0,совмещенный,частично меблирована
260,2-комнатная квартира,2.0,62.5,9.0,MISSING,MISSING,2017.0,2.8,раздельный,полностью меблирована
891,2-комнатная квартира,6.0,47.5,9.0,Нуркент,монолитный,2018.0,2.7,совмещенный,полностью меблирована
400,1-комнатная квартира,2.0,42.0,5.0,MISSING,MISSING,2017.0,-999.0,MISSING,MISSING
1462,1-комнатная квартира,8.0,39.2,14.0,Алмалы,монолитный,2019.0,2.8,совмещенный,полностью меблирована
683,1-комнатная квартира,4.0,47.0,5.0,MISSING,MISSING,2014.0,2.8,совмещенный,полностью меблирована
261,3-комнатная квартира,9.0,93.5,10.0,MISSING,MISSING,2008.0,2.7,раздельный,MISSING
255,3-комнатная квартира,9.0,87.0,10.0,Акбулак,монолитный,2010.0,2.8,раздельный,MISSING
1355,1-комнатная квартира,11.0,37.0,12.0,MISSING,MISSING,2017.0,-999.0,совмещенный,частично меблирована
796,3-комнатная квартира,4.0,76.0,9.0,MISSING,MISSING,2014.0,3.0,2 с/у и более,MISSING
125,2-комнатная квартира,1.0,61.0,9.0,Аккент,монолитный,2014.0,3.1,совмещенный,MISSING
1147,2-комнатная квартира,1.0,61.1,9.0,MISSING,MISSING,-999.0,2.8,раздельный,частично меблирована
1720,1-комнатная квартира,1.0,41.6,9.0,MISSING,MISSING,2015.0,-999.0,совмещенный,полностью меблирована
1783,2-комнатная квартира,7.0,54.8,12.0,Alatau City,монолитный,2018.0,3.0,совмещенный,пустая
518,1-комнатная квартира,5.0,29.0,5.0,MISSING,MISSING,2018.0,-999.0,совмещенный,частично меблирована
1142,3-комнатная квартира,5.0,75.0,5.0,MISSING,MISSING,-999.0,3.0,раздельный,частично меблирована
663,2-комнатная квартира,1.0,58.0,12.0,Алмалы,монолитный,2017.0,2.7,совмещенный,MISSING
1435,3-комнатная квартира,9.0,83.0,9.0,Аккент,монолитный,2010.0,2.6,MISSING,частично меблирована
1729,2-комнатная квартира,4.0,75.8,4.0,MISSING,монолитный,2013.0,2.7,совмещенный,полностью меблирована
468,1-комнатная квартира,8.0,52.0,9.0,MISSING,MISSING,2011.0,-999.0,совмещенный,частично меблирована
883,3-комнатная квартира,3.0,89.9,5.0,MISSING,MISSING,-999.0,3.0,раздельный,частично меблирована
100,2-комнатная квартира,9.0,60.3,9.0,MISSING,MISSING,2011.0,2.8,раздельный,частично меблирована
1561,1-комнатная квартира,7.0,51.0,9.0,MISSING,MISSING,2010.0,-999.0,совмещенный,частично меблирована
1056,2-комнатная квартира,4.0,64.0,5.0,MISSING,MISSING,2017.0,-999.0,MISSING,MISSING
112,2-комнатная квартира,5.0,54.0,5.0,MISSING,MISSING,1990.0,2.8,раздельный,полностью меблирована
1531,1-комнатная квартира,8.0,52.0,9.0,MISSING,MISSING,2012.0,-999.0,MISSING,MISSING
78,2-комнатная квартира,5.0,67.0,5.0,MISSING,MISSING,2018.0,2.7,раздельный,MISSING
1372,1-комнатная квартира,1.0,44.0,7.0,MISSING,MISSING,2014.0,-999.0,MISSING,MISSING
1422,1-комнатная квартира,8.0,24.0,10.0,Акниет,монолитный,2018.0,2.7,MISSING,пустая
1038,2-комнатная квартира,3.0,69.0,4.0,MISSING,MISSING,2013.0,-999.0,раздельный,частично меблирована
922,2-комнатная квартира,5.0,56.0,12.0,Алмалы,монолитный,2016.0,2.7,раздельный,полностью меблирована
182,1-комнатная квартира,12.0,45.0,12.0,Alatau City,MISSING,2020.0,2.7,MISSING,частично меблирована
1780,1-комнатная квартира,6.0,35.0,12.0,Алмалы,MISSING,2017.0,2.8,совмещенный,MISSING
1865,3-комнатная квартира,1.0,58.3,6.0,MISSING,MISSING,2013.0,3.0,совмещенный,MISSING
894,1-комнатная квартира,6.0,38.0,7.0,MISSING,MISSING,2016.0,2.8,совмещенный,пустая
1241,2-комнатная квартира,2.0,66.2,9.0,MISSING,MISSING,-999.0,4.7,совмещенный,частично меблирована
1271,3-комнатная квартира,9.0,70.0,12.0,Alatau City,монолитный,2018.0,2.85,раздельный,полностью меблирована
1267,1-комнатная квартира,2.0,55.1,9.0,MISSING,монолитный,2013.0,2.9,совмещенный,полностью меблирована
1796,2-комнатная квартира,3.0,72.0,4.0,MISSING,MISSING,2014.0,-999.0,раздельный,частично меблирована
1830,1-комнатная квартира,5.0,44.0,13.0,MISSING,MISSING,2017.0,-999.0,MISSING,полностью меблирована
1288,2-комнатная квартира,4.0,65.8,5.0,MISSING,MISSING,2017.0,2.8,раздельный,частично меблирована
1111,1-комнатная квартира,4.0,40.0,9.0,MISSING,MISSING,2015.0,2.7,совмещенный,полностью меблирована
1817,1-комнатная квартира,5.0,39.0,9.0,MISSING,MISSING,2015.0,-999.0,MISSING,частично меблирована
918,3-комнатная квартира,2.0,77.2,6.0,MISSING,монолитный,2021.0,2.7,MISSING,MISSING
855,2-комнатная квартира,10.0,67.0,13.0,MISSING,MISSING,2017.0,-999.0,раздельный,MISSING
266,3-комнатная квартира,2.0,60.0,5.0,MISSING,MISSING,2018.0,-999.0,раздельный,MISSING
1136,2-комнатная квартира,1.0,51.5,2.0,MISSING,MISSING,1990.0,2.8,раздельный,MISSING
1194,3-комнатная квартира,4.0,90.0,4.0,MISSING,MISSING,2014.0,2.8,раздельный,частично меблирована
500,3-комнатная квартира,3.0,77.0,6.0,MISSING,MISSING,2021.0,2.7,раздельный,пустая
355,2-комнатная квартира,12.0,55.0,12.0,Alatau City,MISSING,2021.0,-999.0,MISSING,MISSING
591,3-комнатная квартира,5.0,76.0,5.0,MISSING,панельный,1976.0,2.8,раздельный,MISSING
1297,1-комнатная квартира,5.0,46.0,5.0,MISSING,MISSING,2012.0,-999.0,совмещенный,MISSING
624,3-комнатная квартира,3.0,86.0,5.0,ЖК в мкр. Саялы,монолитный,2017.0,2.8,раздельный,частично меблирована
1758,1-комнатная квартира,9.0,40.0,10.0,Акниет,монолитный,2018.0,2.8,совмещенный,частично меблирована
465,3-комнатная квартира,2.0,88.0,12.0,Alma City,монолитный,2021.0,-999.0,раздельный,частично меблирована
680,1-комнатная квартира,1.0,41.0,9.0,MISSING,MISSING,2017.0,-999.0,раздельный,полностью меблирована
452,2-комнатная квартира,5.0,58.0,12.0,Alatau City,монолитный,2018.0,2.7,раздельный,частично меблирована
92,2-комнатная квартира,9.0,45.0,12.0,Alatau City,монолитный,2018.0,2.7,совмещенный,частично меблирована
456,2-комнатная квартира,9.0,65.0,10.0,MISSING,MISSING,2015.0,-999.0,совмещенный,частично меблирована
506,2-комнатная квартира,1.0,37.0,2.0,MISSING,MISSING,1962.0,-999.0,совмещенный,MISSING
335,1-комнатная квартира,9.0,45.0,10.0,MISSING,MISSING,2010.0,-999.0,совмещенный,частично меблирована
326,2-комнатная квартира,2.0,67.0,9.0,Нуркент,монолитный,2017.0,3.0,совмещенный,частично меблирована
1598,3-комнатная квартира,8.0,88.0,9.0,MISSING,MISSING,2017.0,-999.0,раздельный,частично меблирована
1639,3-комнатная квартира,5.0,75.0,5.0,MISSING,монолитный,2017.0,-999.0,2 с/у и более,MISSING
250,1-комнатная квартира,5.0,41.0,9.0,MISSING,MISSING,2013.0,-999.0,раздельный,MISSING
2003,1-комнатная квартира,2.0,42.8,5.0,MISSING,MISSING,2017.0,2.8,совмещенный,MISSING
1663,4-комнатная квартира,1.0,76.0,5.0,MISSING,MISSING,1985.0,2.6,раздельный,MISSING
1907,3-комнатная квартира,1.0,72.0,4.0,MISSING,MISSING,2016.0,-999.0,раздельный,полностью меблирована
886,1-комнатная квартира,6.0,40.9,9.0,MISSING,монолитный,2015.0,2.5,совмещенный,частично меблирована
1904,2-комнатная квартира,10.0,58.0,12.0,MISSING,MISSING,-999.0,-999.0,MISSING,MISSING
2022,2-комнатная квартира,8.0,69.0,9.0,Аккент,монолитный,2011.0,2.8,совмещенный,полностью меблирована
491,1-комнатная квартира,8.0,36.7,12.0,Алмалы,монолитный,2017.0,2.7,MISSING,MISSING
1291,1-комнатная квартира,2.0,34.4,3.0,MISSING,MISSING,1991.0,-999.0,MISSING,MISSING
129,3-комнатная квартира,5.0,80.0,6.0,MISSING,MISSING,-999.0,2.7,совмещенный,частично меблирована
571,2-комнатная квартира,10.0,54.0,12.0,MISSING,MISSING,2017.0,-999.0,совмещенный,частично меблирована
1706,1-комнатная квартира,8.0,44.0,12.0,MISSING,MISSING,2017.0,-999.0,MISSING,MISSING
903,1-комнатная квартира,9.0,45.0,12.0,Alatau City,монолитный,2018.0,2.7,совмещенный,частично меблирована
1253,1-комнатная квартира,9.0,30.0,10.0,Аккент,MISSING,2021.0,-999.0,MISSING,MISSING
897,2-комнатная квартира,5.0,56.0,12.0,Алмалы,монолитный,2016.0,-999.0,2 с/у и более,частично меблирована
1972,1-комнатная квартира,5.0,43.4,5.0,MISSING,MISSING,2018.0,2.7,MISSING,частично меблирована
1487,2-комнатная квартира,9.0,69.0,10.0,MISSING,MISSING,2011.0,3.0,раздельный,частично меблирована
910,1-комнатная квартира,4.0,27.0,9.0,Аккент,MISSING,2021.0,2.8,MISSING,MISSING
1104,1-комнатная квартира,2.0,33.3,2.0,MISSING,MISSING,2007.0,2.8,совмещенный,MISSING
523,3-комнатная квартира,7.0,70.0,12.0,Alatau City,монолитный,2018.0,2.7,2 с/у и более,пустая
882,3-комнатная квартира,4.0,88.0,5.0,MISSING,MISSING,2010.0,2.65,раздельный,MISSING
200,2-комнатная квартира,2.0,59.0,5.0,MISSING,MISSING,2012.0,3.0,раздельный,полностью меблирована
810,2-комнатная квартира,2.0,47.3,4.0,MISSING,MISSING,1965.0,2.7,совмещенный,MISSING
1102,2-комнатная квартира,10.0,58.2,12.0,MISSING,MISSING,2018.0,2.7,раздельный,MISSING
1594,3-комнатная квартира,-999.0,75.0,-999.0,КГ Карасу,MISSING,2017.0,2.7,2 с/у и более,полностью меблирована
1377,1-комнатная квартира,5.0,39.0,9.0,Нуркент,монолитный,2014.0,2.7,совмещенный,частично меблирована
1037,2-комнатная квартира,1.0,41.5,9.0,Athletic village,монолитный,2017.0,2.6,совмещенный,полностью меблирована
679,2-комнатная квартира,9.0,60.0,12.0,Alatau City,монолитный,2018.0,2.7,раздельный,частично меблирована
253,1-комнатная квартира,9.0,35.0,12.0,Алмалы,монолитный,2018.0,2.7,совмещенный,MISSING
299,2-комнатная квартира,3.0,67.0,9.0,MISSING,MISSING,2011.0,2.97,раздельный,MISSING
1118,3-комнатная квартира,16.0,82.4,16.0,MISSING,MISSING,2015.0,2.6,2 с/у и более,частично меблирована
1962,2-комнатная квартира,9.0,74.0,9.0,MISSING,MISSING,2009.0,2.7,раздельный,частично меблирована
1771,2-комнатная квартира,4.0,66.6,6.0,MISSING,MISSING,2022.0,-999.0,раздельный,пустая
1204,1-комнатная квартира,5.0,40.0,10.0,Акниет,монолитный,2018.0,-999.0,MISSING,MISSING
1775,2-комнатная квартира,9.0,61.0,9.0,MISSING,MISSING,2018.0,-999.0,MISSING,MISSING
909,3-комнатная квартира,9.0,87.0,10.0,Акбулак,монолитный,2011.0,2.8,раздельный,полностью меблирована
146,1-комнатная квартира,8.0,51.0,9.0,MISSING,MISSING,2013.0,2.7,совмещенный,частично меблирована
1992,1-комнатная квартира,2.0,34.0,9.0,MISSING,MISSING,2018.0,-999.0,MISSING,MISSING
52,2-комнатная квартира,9.0,60.0,9.0,MISSING,MISSING,2011.0,-999.0,раздельный,частично меблирована
642,3-комнатная квартира,5.0,60.0,5.0,MISSING,MISSING,-999.0,-999.0,MISSING,MISSING
701,1-комнатная квартира,-999.0,35.0,-999.0,MISSING,MISSING,2014.0,-999.0,совмещенный,MISSING
1735,1-комнатная квартира,1.0,23.0,2.0,MISSING,MISSING,2016.0,2.8,совмещенный,полностью меблирована
1385,1-комнатная квартира,1.0,44.0,7.0,MISSING,MISSING,2015.0,-999.0,MISSING,MISSING
1323,1-комнатная квартира,3.0,40.0,9.0,MISSING,MISSING,2018.0,-999.0,совмещенный,MISSING
1371,2-комнатная квартира,1.0,59.0,9.0,MISSING,монолитный,2014.0,2.8,раздельный,MISSING
961,2-комнатная квартира,1.0,80.0,9.0,MISSING,MISSING,2010.0,3.0,раздельный,полностью меблирована
646,1-комнатная квартира,6.0,44.0,9.0,MISSING,MISSING,2016.0,3.0,совмещенный,частично меблирована
247,1-комнатная квартира,7.0,40.6,8.0,Alatau Village,монолитный,2015.0,2.5,совмещенный,MISSING
96,2-комнатная квартира,1.0,58.0,12.0,Alatau City,монолитный,2018.0,2.7,раздельный,MISSING
1842,2-комнатная квартира,1.0,70.0,4.0,MISSING,MISSING,2016.0,2.7,раздельный,частично меблирована
895,1-комнатная квартира,6.0,35.3,9.0,MISSING,MISSING,2019.0,-999.0,совмещенный,частично меблирована
992,2-комнатная квартира,1.0,58.0,12.0,Alatau City,монолитный,2019.0,2.8,раздельный,MISSING
308,2-комнатная квартира,6.0,79.0,6.0,MISSING,MISSING,2006.0,-999.0,MISSING,MISSING
104,3-комнатная квартира,4.0,90.0,9.0,Нуркент,MISSING,2018.0,2.8,2 с/у и более,частично меблирована
224,3-комнатная квартира,2.0,31.0,5.0,MISSING,MISSING,1967.0,-999.0,совмещенный,пустая
622,1-комнатная квартира,6.0,49.0,9.0,MISSING,монолитный,2018.0,3.0,раздельный,MISSING
687,1-комнатная квартира,6.0,35.0,12.0,Алмалы,монолитный,2017.0,2.7,совмещенный,пустая
1401,3-комнатная квартира,3.0,86.0,9.0,Аккент,MISSING,2010.0,2.7,раздельный,частично меблирована
22,2-комнатная квартира,1.0,48.5,2.0,MISSING,MISSING,-999.0,2.8,раздельный,полностью меблирована
1641,2-комнатная квартира,1.0,64.0,1.0,MISSING,MISSING,-999.0,-999.0,MISSING,MISSING
1957,3-комнатная квартира,12.0,71.0,12.0,Alatau City,монолитный,2017.0,2.7,раздельный,пустая
508,3-комнатная квартира,1.0,88.0,9.0,MISSING,MISSING,2017.0,-999.0,раздельный,полностью меблирована
1440,2-комнатная квартира,4.0,72.0,4.0,MISSING,MISSING,2013.0,-999.0,раздельный,полностью меблирована
34,1-комнатная квартира,-999.0,29.49,-999.0,Аккент,MISSING,2021.0,2.6,совмещенный,MISSING
871,1-комнатная квартира,3.0,37.0,12.0,Алмалы,монолитный,2016.0,-999.0,MISSING,полностью меблирована
889,3-комнатная квартира,3.0,65.0,4.0,MISSING,MISSING,1973.0,2.7,совмещенный,полностью меблирована
650,2-комнатная квартира,3.0,72.2,4.0,MISSING,MISSING,2014.0,2.7,раздельный,частично меблирована
1724,2-комнатная квартира,8.0,57.0,8.0,Athletic village,монолитный,2017.0,2.7,совмещенный,полностью меблирована
899,3-комнатная квартира,4.0,84.0,9.0,MISSING,MISSING,2012.0,-999.0,раздельный,MISSING
1145,1-комнатная квартира,1.0,40.0,5.0,MISSING,MISSING,2014.0,-999.0,MISSING,MISSING
166,2-комнатная квартира,4.0,62.8,5.0,MISSING,монолитный,2015.0,2.8,раздельный,полностью меблирована
1304,3-комнатная квартира,1.0,84.0,5.0,MISSING,MISSING,2017.0,-999.0,раздельный,пустая
2041,2-комнатная квартира,11.0,58.2,12.0,Alatau City,панельный,2021.0,2.7,раздельный,пустая
1121,1-комнатная квартира,9.0,25.0,9.0,MISSING,MISSING,2020.0,-999.0,совмещенный,MISSING
171,2-комнатная квартира,1.0,58.0,12.0,MISSING,MISSING,2018.0,-999.0,раздельный,MISSING
1334,1-комнатная квартира,1.0,33.2,5.0,MISSING,MISSING,2019.0,2.5,совмещенный,полностью меблирована
1448,1-комнатная квартира,4.0,51.0,10.0,MISSING,MISSING,2011.0,2.8,совмещенный,полностью меблирована
1613,2-комнатная квартира,8.0,70.0,9.0,Аккент,монолитный,2010.0,-999.0,совмещенный,MISSING
1844,3-комнатная квартира,5.0,80.4,9.0,MISSING,MISSING,2021.0,2.7,раздельный,частично меблирована
1246,2-комнатная квартира,2.0,35.0,2.0,MISSING,монолитный,2017.0,3.0,совмещенный,полностью меблирована
920,1-комнатная квартира,11.0,37.0,12.0,Алмалы,монолитный,2016.0,2.7,совмещенный,пустая
1654,1-комнатная квартира,6.0,37.0,7.0,Северное кольцо,монолитный,2015.0,-999.0,совмещенный,частично меблирована
457,2-комнатная квартира,9.0,65.3,9.0,Аккент,монолитный,2010.0,2.8,MISSING,MISSING
80,2-комнатная квартира,5.0,60.0,12.0,Алмалы,монолитный,2018.0,2.8,совмещенный,частично меблирована
1934,1-комнатная квартира,10.0,36.3,12.0,Алмалы,монолитный,2020.0,1.8,совмещенный,полностью меблирована
1624,3-комнатная квартира,4.0,89.0,9.0,Athletic village,монолитный,2017.0,2.6,2 с/у и более,частично меблирована
375,2-комнатная квартира,8.0,69.0,9.0,MISSING,MISSING,2017.0,-999.0,MISSING,MISSING
553,1-комнатная квартира,5.0,40.8,9.0,Эталон (На Райымбека),монолитный,2013.0,-999.0,совмещенный,частично меблирована
1785,2-комнатная квартира,2.0,59.0,12.0,Алмалы,монолитный,2017.0,2.8,2 с/у и более,частично меблирована
251,3-комнатная квартира,6.0,87.0,10.0,MISSING,MISSING,2012.0,2.8,раздельный,полностью меблирована
153,1-комнатная квартира,3.0,44.5,13.0,Нуркент,MISSING,2018.0,2.8,совмещенный,полностью меблирована
486,2-комнатная квартира,4.0,55.0,12.0,MISSING,MISSING,2017.0,-999.0,совмещенный,частично меблирована
698,1-комнатная квартира,5.0,29.0,5.0,MISSING,MISSING,2019.0,-999.0,совмещенный,частично меблирована
1731,1-комнатная квартира,9.0,45.5,9.0,MISSING,MISSING,2015.0,2.8,совмещенный,MISSING
1825,1-комнатная квартира,5.0,34.2,12.0,Алмалы,монолитный,2018.0,-999.0,совмещенный,полностью меблирована
1552,2-комнатная квартира,8.0,65.0,9.0,Аккент,монолитный,2011.0,2.8,совмещенный,полностью меблирована
846,2-комнатная квартира,9.0,66.0,10.0,MISSING,MISSING,2013.0,-999.0,раздельный,частично меблирована
12,1-комнатная квартира,11.0,37.0,12.0,Алмалы,монолитный,2018.0,-999.0,совмещенный,MISSING
1802,4-комнатная квартира,1.0,82.0,2.0,MISSING,MISSING,1989.0,-999.0,совмещенный,частично меблирована
960,1-комнатная квартира,8.0,34.4,12.0,Алмалы,MISSING,2021.0,-999.0,MISSING,MISSING
1075,2-комнатная квартира,5.0,63.0,5.0,MISSING,MISSING,2015.0,-999.0,раздельный,MISSING
758,3-комнатная квартира,7.0,70.0,12.0,Alatau City,монолитный,2017.0,2.8,раздельный,пустая
114,2-комнатная квартира,10.0,60.0,12.0,Алмалы,MISSING,2017.0,2.7,MISSING,полностью меблирована
644,2-комнатная квартира,2.0,55.0,6.0,MISSING,MISSING,2013.0,2.85,раздельный,полностью меблирована
41,2-комнатная квартира,2.0,69.0,9.0,MISSING,MISSING,2009.0,2.8,раздельный,полностью меблирована
798,1-комнатная квартира,1.0,31.5,7.0,MISSING,MISSING,2016.0,2.8,совмещенный,пустая
1330,1-комнатная квартира,3.0,42.5,7.0,MISSING,MISSING,2014.0,2.8,совмещенный,пустая
